eval/episode_success_easy,training/alpha_loss,training/critic_loss,training/entropy,eval/episode_reward,training/log_alpha,eval/episode_reward_survive,step,eval/episode_reward_near,eval/episode_success,eval/episode_success_hard,training/actor_loss,_timestamp,training/sps,eval/episode_reward_ctrl,eval/episode_dist,eval/episode_reward_dist,_step,eval/episode_success_any,_runtime,render
41.80078125,4.5966709876665846e-05,0.16544397175312042,0.0,4.033203125,0.0,777.05078125,45774848.0,0.0,4.033203125,0.0,-32.080650329589844,1774004900.6117668,28765.439421061554,-1571.18603515625,2561.03759765625,0.0,45774848.0,0.005859375,2922.349713583,
35.158203125,-2.2063837604946457e-05,0.15391379594802856,0.0,1.775390625,0.0,841.662109375,46028800.0,0.0,1.775390625,0.0,-31.75969886779785,1774004912.5004654,28778.185209981628,-1665.7177734375,2823.628173828125,0.0,46028800.0,0.0078125,2934.190274342,
19.572265625,9.09253958525369e-06,0.16093048453330994,0.0,0.4453125,0.0,843.640625,46282752.0,0.0,0.4453125,0.0,-31.850568771362305,1774004924.3411937,28753.72636748339,-1841.6231689453125,2832.85205078125,0.0,46282752.0,0.001953125,2946.051884345,
45.22265625,2.3171869543148205e-05,0.162358358502388,0.0,0.578125,0.0,797.9267578125,46536704.0,0.0,0.578125,0.0,-32.086944580078125,1774004936.2029014,28818.350678460396,-1645.8507080078125,2589.28173828125,0.0,46536704.0,0.0029296875,2957.842127459,
25.9755859375,-5.291843990562484e-05,0.16139721870422363,0.0,0.0029296875,0.0,825.0712890625,46790656.0,0.0,0.0029296875,0.0,-33.159637451171875,1774004979.1297529,28933.862585652394,-1694.3072509765625,2727.605224609375,0.0,46790656.0,0.0009765625,2988.978119748,"{'size': 4126425.0, '_type': 'html-file', 'sha256': '62a2add584c9816de280ed481c2b8cb7be17bf7ea1235c4e0e902c0dec9bfef0', 'path': 'media/html/render_46790656_62a2add584c9816de280.html'}"
37.9052734375,6.838548870291561e-05,0.17510926723480225,0.0,0.296875,0.0,860.6962890625,47044608.0,0.0,0.296875,0.0,-31.876951217651367,1774004979.3257558,28768.636464878193,-1768.04638671875,2865.6796875,0.0,47044608.0,0.001953125,3001.051682008,
64.03125,-3.0664101359434426e-05,0.1577850729227066,0.0,7.6005859375,0.0,648.4736328125,47298560.0,0.0,7.6005859375,0.0,-32.29368209838867,1774004991.202751,28674.778526541926,-1374.258544921875,2043.6279296875,0.0,47298560.0,0.013671875,3012.911705236,
22.4736328125,4.396271469886415e-05,0.16615082323551178,0.0,0.568359375,0.0,807.2392578125,47552512.0,0.0,0.568359375,0.0,-32.04051971435547,1774005003.0628726,28824.52331396863,-1599.97509765625,2714.18408203125,0.0,47552512.0,0.0029296875,3024.775648961,
38.3896484375,-2.162269265681971e-05,0.16948357224464417,0.0,3.140625,0.0,831.5712890625,47806464.0,0.0,3.140625,0.0,-31.946205139160156,1774005014.9265854,28746.014505896248,-1725.40869140625,2762.179931640625,0.0,47806464.0,0.015625,3036.663295633,
37.6005859375,6.230958206288051e-06,0.1577194780111313,0.0,1.5107421875,0.0,767.779296875,48060416.0,0.0,1.5107421875,0.0,-31.11345863342285,1774005059.3637776,28740.686597446835,-1629.9488525390625,2553.585205078125,0.0,48060416.0,0.005859375,3069.212116046,"{'_type': 'html-file', 'sha256': '7a0ac2cd992e1aceec4c1f4d32dfe810693dcde29de36ecf1a4a91c80b6a5f25', 'path': 'media/html/render_48060416_7a0ac2cd992e1aceec4c.html', 'size': 4221141.0}"
28.326171875,3.648704296210781e-05,0.15144743025302887,0.0,0.2626953125,0.0,836.8173828125,48314368.0,0.0,0.2626953125,0.0,-31.76746368408203,1774005059.5694723,28728.942548015737,-1837.84033203125,2738.120361328125,0.0,48314368.0,0.00390625,3081.324702234,
9.466796875,-1.674584018473979e-05,0.14415064454078674,0.0,0.736328125,0.0,832.5390625,48568320.0,0.0,0.736328125,0.0,-31.15996551513672,1774005071.4756584,28733.012731441424,-1682.4366455078125,2894.18408203125,0.0,48568320.0,0.00390625,3093.19634136,
32.6611328125,-6.580092758667888e-06,0.1561027318239212,0.0,0.3955078125,0.0,831.0341796875,48822272.0,0.0,0.3955078125,0.0,-31.06659507751465,1774005083.3475604,28728.912328194587,-1668.01904296875,2708.47509765625,0.0,48822272.0,0.0009765625,3105.072357922,
59.81640625,1.2630444871319924e-05,0.15570828318595886,0.0,4.765625,0.0,857.5224609375,49076224.0,0.0,4.765625,0.0,-31.31728744506836,1774005095.2234066,28805.31300319796,-1693.4638671875,2739.722900390625,0.0,49076224.0,0.0166015625,3116.947101659,
14.916015625,5.546087777474895e-05,0.16088266670703888,0.0,0.994140625,0.0,916.775390625,49330176.0,0.0,0.994140625,0.0,-31.29524803161621,1774005140.134467,28723.109751127227,-2031.191162109375,3123.045166015625,0.0,49330176.0,0.001953125,3149.982840399,"{'_type': 'html-file', 'sha256': '2533c05c126e521474383ae62fd06c41c05406b319a8fc5b1c679173b627191e', 'path': 'media/html/render_49330176_2533c05c126e52147438.html', 'size': 4164773.0}"
14.6689453125,5.139027052791789e-05,0.15567582845687866,0.0,1.341796875,0.0,840.958984375,49584128.0,0.0,1.341796875,0.0,-31.664583206176758,1774005140.3790686,28788.006389107155,-1657.697265625,2859.818115234375,0.0,49584128.0,0.0029296875,3162.111377739,
39.1591796875,-2.225093157903757e-05,0.15260227024555206,0.0,1.1572265625,0.0,856.416015625,49838080.0,0.0,1.1572265625,0.0,-31.593994140625,1774005152.2623503,28715.213801135684,-1817.78662109375,2841.441650390625,0.0,49838080.0,0.00390625,3173.952882266,
19.435546875,-4.6490499698848e-06,0.14819125831127167,0.0,0.0029296875,0.0,864.2080078125,50092032.0,0.0,0.0029296875,0.0,-32.56884765625,1774005164.1038604,28893.807353366665,-1701.946533203125,2915.49951171875,0.0,50092032.0,0.0009765625,3185.798912638,
75.9990234375,-3.040387855435256e-05,0.16472886502742767,0.0,4.41015625,0.0,866.3154296875,50345984.0,0.0,4.41015625,0.0,-31.939836502075195,1774005175.9499857,28816.884140206912,-1776.70703125,2790.98974609375,0.0,50345984.0,0.017578125,3197.635759421,
43.7578125,1.6098340438475134e-06,0.1529858410358429,0.0,0.126953125,0.0,807.88671875,50599936.0,0.0,0.126953125,0.0,-32.82805633544922,1774005219.0518227,28918.410193380107,-1698.29541015625,2631.8671875,0.0,50599936.0,0.0048828125,3228.900284971,"{'size': 4149109.0, '_type': 'html-file', 'sha256': 'ee53ec8f073152ada105fdf8ead5836b453c5403dace00c52d94e2d3633a4205', 'path': 'media/html/render_50599936_ee53ec8f073152ada105.html'}"
29.3037109375,3.379828194738366e-05,0.14435310661792755,0.0,0.3427734375,0.0,781.501953125,50853888.0,0.0,0.3427734375,0.0,-33.593162536621094,1774005219.2535174,28888.62823421404,-1582.6904296875,2538.52734375,0.0,50853888.0,0.001953125,3240.997166359,
48.654296875,-2.6820429411600344e-05,0.15860377252101898,0.0,2.466796875,0.0,781.5673828125,51107840.0,0.0,2.466796875,0.0,-33.382850646972656,1774005231.148191,28779.779227831637,-1611.7301025390625,2518.55810546875,0.0,51107840.0,0.01171875,3252.861833818,
20.076171875,3.9333794120466337e-05,0.16036610305309296,0.0,1.1044921875,0.0,768.54296875,51361792.0,0.0,1.1044921875,0.0,-32.486061096191406,1774005243.0128026,28825.648944893543,-1550.3353271484375,2504.944580078125,0.0,51361792.0,0.0029296875,3264.713197484,
15.1064453125,2.048149508482311e-05,0.15471120178699493,0.0,0.5849609375,0.0,937.162109375,51615744.0,0.0,0.5849609375,0.0,-33.003211975097656,1774005254.8641584,28862.536783864733,-1935.23779296875,3155.41748046875,0.0,51615744.0,0.0029296875,3265.527119441,
