eval/episode_reward,eval/episode_success,eval/episode_reward_survive,_runtime,eval/episode_dist,training/sps,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward_dist,training/actor_loss,training/log_alpha,_step,eval/episode_success_hard,eval/episode_reward_ctrl,training/critic_loss,training/entropy,step,_timestamp,eval/episode_success_easy,training/alpha_loss,render
0.1611328125,0.1611328125,811.87890625,2961.372065819,2694.8408203125,28215.347643988876,0.0,0.0009765625,0.0,-26.836719512939453,0.0,46028800.0,0.0,-1761.850830078125,0.06787209212779999,0.0,46028800.0,1773998339.3713775,17.6943359375,2.487295205355622e-05,
0.162109375,0.162109375,719.9697265625,2973.440014625,2303.64111328125,28163.935932031207,0.0,0.0029296875,0.0,-26.00557518005371,0.0,46282752.0,0.0,-1548.27490234375,0.07655736804008484,0.0,46282752.0,1773998351.4049191,24.052734375,-3.3746571716619655e-05,
0.076171875,0.076171875,866.6689453125,2985.462733765,2939.753173828125,28179.48767123476,0.0,0.0048828125,0.0,-26.162817001342773,0.0,46536704.0,0.0,-1889.0013427734375,0.08226565271615982,0.0,46536704.0,1773998363.472957,21.8984375,-2.9432709197863005e-05,
0.416015625,0.416015625,921.3583984375,3016.64373604,3175.306640625,28183.93311501353,0.0,0.0009765625,0.0,-25.86932945251465,0.0,46790656.0,0.0,-2026.0360107421875,0.0734526515007019,0.0,46790656.0,1773998406.6773026,8.66015625,0.0001027127291308716,"{'size': 4102953.0, '_type': 'html-file', 'sha256': '020326c56f6a37cc49fc4be12989b854572dab46dfabb22255deae5c12de6afd', 'path': 'media/html/render_46790656_020326c56f6a37cc49fc.html'}"
0.0,0.0,809.666015625,3028.919863122,2686.756103515625,28215.87831551545,0.0,0.0,0.0,-26.32063102722168,0.0,47044608.0,0.0,-1718.686767578125,0.07965491712093353,0.0,47044608.0,1773998406.899515,22.0048828125,1.1840809747809544e-05,
0.0634765625,0.0634765625,824.4130859375,3040.983804859,2802.53955078125,28122.64618721726,0.0,0.0009765625,0.0,-26.276899337768555,0.0,47298560.0,0.0,-1776.959716796875,0.07747860252857208,0.0,47298560.0,1773998418.9528189,14.1533203125,-3.9391525206156075e-05,
0.169921875,0.169921875,820.947265625,3053.035603108,2816.2265625,28180.271971696966,0.0,0.0029296875,0.0,-25.86030387878418,0.0,47552512.0,0.0,-1764.053955078125,0.07976370304822922,0.0,47552512.0,1773998431.0166378,19.5126953125,2.7005107767763548e-05,
0.0,0.0,776.3603515625,3065.103537397,2561.5634765625,28172.516622337207,0.0,0.0,0.0,-25.738933563232422,0.0,47806464.0,0.0,-1756.996337890625,0.07894903421401978,0.0,47806464.0,1773998443.0686667,20.658203125,-4.6859564463375136e-05,
0.0,0.0,813.8291015625,3097.919689094,2782.400390625,28184.407418242474,0.0,0.0,0.0,-25.6629581451416,0.0,48060416.0,0.0,-1716.9447021484375,0.08182691037654877,0.0,48060416.0,1773998487.9532375,8.1328125,4.337672726251185e-05,"{'path': 'media/html/render_48060416_bff51140c62ad6735c41.html', 'size': 4172037.0, '_type': 'html-file', 'sha256': 'bff51140c62ad6735c41d4dce567e16bbdd392030a360792d92cc772ee04f6d3'}"
0.0,0.0,785.162109375,3110.241397975,2607.7109375,28173.37803422035,0.0,0.0,0.0,-25.940187454223633,0.0,48314368.0,0.0,-1653.0103759765625,0.08055993169546127,0.0,48314368.0,1773998488.1677964,19.060546875,7.080681825755164e-06,
0.0,0.0,945.546875,3122.316911614,3212.6162109375,28110.38160241796,0.0,0.0,0.0,-26.11611557006836,0.0,48568320.0,0.0,-2037.2957763671875,0.0783044695854187,0.0,48568320.0,1773998500.2743192,12.6611328125,5.479404717334546e-05,
0.8740234375,0.8740234375,855.58984375,3134.37892326,2843.7421875,28090.674564198413,0.0,0.0029296875,0.0,-24.426040649414062,0.0,48822272.0,0.0,-1701.153564453125,0.07776828110218048,0.0,48822272.0,1773998512.3499978,23.873046875,-5.5504380725324154e-05,
0.0380859375,0.0380859375,811.4462890625,3146.455098023,2702.9853515625,28202.035817408934,0.0,0.0009765625,0.0,-25.476606369018555,0.0,49076224.0,0.0,-1910.2342529296875,0.07402390241622925,0.0,49076224.0,1773998524.4118245,9.8779296875,0.00011128004553029314,
0.0,0.0,796.728515625,3179.173790296,2654.608642578125,28106.084664512,0.0,0.0,0.0,-24.595195770263672,0.0,49330176.0,0.0,-1688.408935546875,0.07380128651857376,0.0,49330176.0,1773998569.2073781,23.248046875,-1.7158115952042863e-05,"{'path': 'media/html/render_49330176_5a5aaa94c04d63a268ff.html', 'size': 4113649.0, '_type': 'html-file', 'sha256': '5a5aaa94c04d63a268ff4c550355081761c32167a52e0eaf9613f616d291ae64'}"
0.0947265625,0.0947265625,870.6142578125,3191.459474428,2984.05712890625,28160.300827778923,0.0,0.0009765625,0.0,-25.1467342376709,0.0,49584128.0,0.0,-1843.4166259765625,0.07940402626991272,0.0,49584128.0,1773998569.4089859,12.73046875,-6.920363375684246e-06,
0.0,0.0,862.9267578125,3203.515562961,2928.265625,28096.62312789418,0.0,0.0,0.0,-24.9887638092041,0.0,49838080.0,0.0,-1905.63671875,0.08344382047653198,0.0,49838080.0,1773998581.4924288,12.556640625,-7.4417594078113325e-06,
0.0,0.0,806.052734375,3215.552786603,2788.42822265625,28221.485220038434,0.0,0.0,0.0,-26.183536529541016,0.0,50092032.0,0.0,-1717.5330810546875,0.07906524091959,0.0,50092032.0,1773998593.5485785,5.4228515625,-1.9638435333035886e-05,
0.0,0.0,882.150390625,3227.594661333,3019.1240234375,28213.073456764305,0.0,0.0,0.0,-25.73833656311035,0.0,50345984.0,0.0,-1990.3680419921875,0.07743453979492188,0.0,50345984.0,1773998605.5853581,7.236328125,1.2584647265612148e-05,
0.599609375,0.599609375,921.2783203125,3258.874742055,3199.83544921875,28263.029923786406,0.0,0.001953125,0.0,-26.249074935913086,0.0,50599936.0,0.0,-1927.478759765625,0.07562138885259628,0.0,50599936.0,1773998648.9082432,10.931640625,-1.3899524198279778e-08,"{'path': 'media/html/render_50599936_48a2c694a404d13ca9c6.html', 'size': 4203573.0, '_type': 'html-file', 'sha256': '48a2c694a404d13ca9c6e42f1daf4cf526e5a73ed78986a29d37df88585ef8e6'}"
0.2880859375,0.2880859375,742.6904296875,3271.140121907,2537.775390625,28137.68406013526,0.0,0.0009765625,0.0,-25.15298080444336,0.0,50853888.0,0.0,-1508.81103515625,0.07778006047010422,0.0,50853888.0,1773998649.10862,11.974609375,4.1777180740609765e-05,
0.0,0.0,917.5361328125,3283.177731352,3086.7431640625,28237.302711248132,0.0,0.0,0.0,-26.77020263671875,0.0,51107840.0,0.0,-1844.980224609375,0.08079322427511215,0.0,51107840.0,1773998661.1724572,18.7236328125,-3.8515958294738084e-05,
0.0,0.0,813.2177734375,3295.239057198,2772.51806640625,28287.556193131364,0.0,0.0,0.0,-26.509382247924805,0.0,51361792.0,0.0,-1734.0157470703125,0.08595934510231018,0.0,51361792.0,1773998673.2107399,19.4931640625,-1.010360210784711e-05,
0.0,0.0,864.3759765625,3296.102933789,2993.1005859375,28200.864285073945,0.0,0.0,0.0,-26.231508255004883,0.0,51615744.0,0.0,-1795.7908935546875,0.07906640321016312,0.0,51615744.0,1773998685.2718678,11.287109375,4.7001929488033056e-05,
