eval/episode_reward,eval/episode_reward_survive,training/alpha_loss,eval/episode_success,eval/episode_success_any,eval/episode_success_easy,eval/episode_reward_ctrl,training/actor_loss,step,_timestamp,eval/episode_reward_dist,_runtime,render,eval/episode_reward_near,training/sps,eval/episode_success_hard,training/log_alpha,eval/episode_dist,training/critic_loss,_step,training/entropy
155.19140625,788.662109375,0.0,155.19140625,0.173828125,169.9921875,-3097.81396484375,-6.875636100769043,47806464.0,1774326908.180247,0.0,5307.12477824,,0.0,29888.256572472503,0.0,0.0,5436.9287109375,0.7571274638175964,47806464.0,0.0
166.5654296875,734.259765625,0.0,166.5654296875,0.1806640625,173.865234375,-2883.40380859375,-6.875296592712402,48060416.0,1774326981.179981,0.0,5357.513892428,"{'_type': 'html-file', 'sha256': '9e72fa90c1ab4e6113a0693a90865a5280097d0e1a9dbf52e3be9b8f4bc39471', 'path': 'media/html/render_48060416_9e72fa90c1ab4e6113a0.html', 'size': 3773573.0}",0.0,30066.373682458503,0.0,0.0,4924.05908203125,0.7658764719963074,48060416.0,0.0
135.1015625,709.8564453125,0.0,135.1015625,0.154296875,144.701171875,-2770.769775390625,-6.908555030822754,48314368.0,1774326981.4033525,0.0,5380.377655605,,0.0,29910.63973632743,0.0,0.0,5053.24560546875,0.7600592374801636,48314368.0,0.0
100.3828125,586.4794921875,0.0,100.3828125,0.1708984375,149.236328125,-2311.78271484375,-6.912494659423828,48568320.0,1774327004.042929,0.0,5403.228642417,,0.0,30010.573186928166,0.0,0.0,3871.462890625,0.7584760785102844,48568320.0,0.0
141.9052734375,801.921875,0.0,141.9052734375,0.16015625,154.78125,-3135.384033203125,-6.960690975189209,48822272.0,1774327026.8941402,0.0,5425.812570158,,0.0,29941.41004797251,0.0,0.0,5820.5029296875,0.7456339597702026,48822272.0,0.0
120.6279296875,757.85546875,0.0,120.6279296875,0.1474609375,139.8466796875,-2952.78515625,-6.952306747436523,49076224.0,1774327049.4779577,0.0,5448.665579884,,0.0,30120.5719821292,0.0,0.0,5524.634765625,0.7537518739700317,49076224.0,0.0
144.2724609375,749.6123046875,0.0,144.2724609375,0.1728515625,164.435546875,-2946.366455078125,-6.928143501281738,49330176.0,1774327120.727103,0.0,5497.06115963,"{'_type': 'html-file', 'sha256': '238dccba1f17bb54a685b27c5943ac871f6ba2240fb1ce3e0e433a97560674de', 'path': 'media/html/render_49330176_238dccba1f17bb54a685.html', 'size': 3696769.0}",0.0,29941.782904791653,0.0,0.0,5511.314453125,0.7487847208976746,49330176.0,0.0
111.2138671875,713.5263671875,0.0,111.2138671875,0.1240234375,118.494140625,-2765.2333984375,-6.95585298538208,49584128.0,1774327120.948013,0.0,5520.195741369,,0.0,30172.357303415538,0.0,0.0,5169.333984375,0.7670270800590515,49584128.0,0.0
130.740234375,774.830078125,0.0,130.740234375,0.1474609375,139.677734375,-3040.95361328125,-6.900619029998779,49838080.0,1774327143.861066,0.0,5542.785283884,,0.0,29805.605324508775,0.0,0.0,5658.47802734375,0.7581050395965576,49838080.0,0.0
141.4228515625,648.0986328125,0.0,141.4228515625,0.1552734375,146.9091796875,-2508.98291015625,-6.905592918395996,50092032.0,1774327166.4506063,0.0,5565.652726082,,0.0,30098.719879341974,0.0,0.0,4683.8837890625,0.7688199281692505,50092032.0,0.0
141.392578125,695.8583984375,0.0,141.392578125,0.1513671875,147.2509765625,-2730.350341796875,-6.880136966705322,50345984.0,1774327189.3182807,0.0,5588.242529938,,0.0,29903.77577511255,0.0,0.0,4843.8935546875,0.7595858573913574,50345984.0,0.0
150.7548828125,788.248046875,0.0,150.7548828125,0.1708984375,162.490234375,-3068.85693359375,-6.886047840118408,50599936.0,1774327262.3445172,0.0,5638.678520428,"{'size': 3659777.0, '_type': 'html-file', 'sha256': 'df3ea3a189702f66ebdcfb3c3b2684988b6d4e39e2d3f8f243c7d8c3fd0ff372', 'path': 'media/html/render_50599936_df3ea3a189702f66ebdc.html'}",0.0,30100.147119503123,0.0,0.0,5702.2314453125,0.7589372992515564,50599936.0,0.0
119.6171875,738.43359375,0.0,119.6171875,0.1376953125,131.990234375,-2915.79296875,-6.7936224937438965,50853888.0,1774327262.552835,0.0,5661.510663356,,0.0,29909.803195669298,0.0,0.0,5272.087890625,0.7757242918014526,50853888.0,0.0
144.466796875,841.791015625,0.0,144.466796875,0.1611328125,155.267578125,-3314.107666015625,-6.84126615524292,51107840.0,1774327285.176266,0.0,5684.393023873,,0.0,30035.43420386262,0.0,0.0,6129.0888671875,0.7615213394165039,51107840.0,0.0
149.2255859375,706.7705078125,0.0,149.2255859375,0.1689453125,156.9716796875,-2771.5849609375,-6.821970462799072,51361792.0,1774327308.0585253,0.0,5706.985028758,,0.0,29861.629989002115,0.0,0.0,5219.26171875,0.7527488470077515,51361792.0,0.0
135.1630859375,818.80078125,0.0,135.1630859375,0.1533203125,142.9072265625,-3209.92822265625,-6.829226016998291,51615744.0,1774327330.6506174,0.0,5707.859532529,,0.0,30088.765285081186,0.0,0.0,6103.18603515625,0.7611173987388611,51615744.0,0.0
