eval/episode_reward_near,_step,eval/episode_dist,eval/episode_success,eval/episode_success_any,_runtime,training/actor_loss,eval/episode_reward,training/critic_loss,eval/episode_reward_survive,eval/episode_success_hard,training/entropy,_timestamp,eval/episode_reward_dist,eval/episode_reward_ctrl,training/alpha_loss,eval/episode_success_easy,training/sps,training/log_alpha,render,step
0.0,47298560.0,5101.865234375,149.525390625,0.171875,5260.101529339,-5.023624420166016,149.525390625,0.7363795042037964,725.4677734375,0.0,0.0,1774315416.5269675,0.0,-2862.33349609375,0.0,162.89453125,29798.711116982344,0.0,,47298560.0
0.0,47552512.0,6650.017578125,83.7802734375,0.119140625,5282.973336566,-5.0263261795043945,83.7802734375,0.7398632168769836,813.1630859375,0.0,0.0,1774315439.1178138,0.0,-3196.864501953125,0.0,104.2060546875,30100.31553936807,0.0,,47552512.0
0.0,47806464.0,5354.2958984375,85.3896484375,0.1123046875,5305.590176186,-5.070974826812744,85.3896484375,0.7346279621124268,711.0341796875,0.0,0.0,1774315461.989787,0.0,-2799.423828125,0.0,97.4970703125,29875.56957176603,0.0,,47806464.0
0.0,48060416.0,4359.60595703125,97.9013671875,0.1298828125,5356.15594836,-5.070748329162598,97.9013671875,0.7528418302536011,619.390625,0.0,0.0,1774315535.1729393,0.0,-2440.578857421875,0.0,119.6201171875,30010.05064884029,0.0,"{'sha256': 'f89871ec0c313d3562ffaa3a2db565212deb96ab2533e3f5d8dc9017c45c5fcb', 'path': 'media/html/render_48060416_f89871ec0c313d3562ff.html', 'size': 3636277.0, '_type': 'html-file'}",48060416.0
0.0,48314368.0,5457.60400390625,128.8525390625,0.1611328125,5379.050763016,-5.004293441772461,128.8525390625,0.7445881366729736,744.6875,0.0,0.0,1774315535.42302,0.0,-2922.9833984375,0.0,146.19140625,29899.305901904514,0.0,,48314368.0
0.0,48568320.0,5314.8310546875,111.0029296875,0.12890625,5401.937783651,-4.958433628082275,111.0029296875,0.7615577578544617,711.3857421875,0.0,0.0,1774315558.0670834,0.0,-2798.6103515625,0.0,123.556640625,29969.95917261169,0.0,,48568320.0
0.0,48822272.0,5229.3603515625,126.818359375,0.154296875,5424.53527972,-4.966648578643799,126.818359375,0.7549413442611694,719.85546875,0.0,0.0,1774315580.9542558,0.0,-2812.61474609375,0.0,139.541015625,29825.54542326046,0.0,,48822272.0
0.0,49076224.0,5636.91845703125,108.92578125,0.130859375,5447.416918728,-4.953576564788818,108.92578125,0.7543165683746338,748.951171875,0.0,0.0,1774315603.5517333,0.0,-2949.064453125,0.0,123.328125,30045.12301534424,0.0,,49076224.0
0.0,49330176.0,6578.06640625,102.1259765625,0.1279296875,5496.062465788,-5.003770351409912,102.1259765625,0.7486499547958374,825.2236328125,0.0,0.0,1774315675.0794585,0.0,-3261.740966796875,0.0,114.4189453125,29839.584243091427,0.0,"{'path': 'media/html/render_49330176_2409f8d5ec68cfd32a6a.html', 'size': 3702125.0, '_type': 'html-file', 'sha256': '2409f8d5ec68cfd32a6a934ef2f950322c90b3c29b224c3666c51e682e559ddd'}",49330176.0
0.0,49584128.0,7277.4560546875,106.9267578125,0.1337890625,5519.224641507,-4.907787322998047,106.9267578125,0.7493587732315063,911.9189453125,0.0,0.0,1774315675.3091292,0.0,-3620.924072265625,0.0,121.3154296875,30024.17741561224,0.0,,49584128.0
0.0,49838080.0,5586.8603515625,100.5791015625,0.1220703125,5541.828438688,-5.038876056671143,100.5791015625,0.7494261860847473,713.2548828125,0.0,0.0,1774315698.240923,0.0,-2813.3369140625,0.0,117.564453125,29732.96900170062,0.0,,49838080.0
0.0,50092032.0,5969.755859375,92.181640625,0.11328125,5564.700418049,-4.991443157196045,92.181640625,0.743246853351593,744.7783203125,0.0,0.0,1774315720.8447697,0.0,-2937.330322265625,0.0,107.212890625,30021.18092256618,0.0,,50092032.0
0.0,50345984.0,6167.34912109375,110.2421875,0.1337890625,5587.28638345,-4.940175533294678,110.2421875,0.7625754475593567,788.9482421875,0.0,0.0,1774315743.7167141,0.0,-3089.403564453125,0.0,125.23046875,29881.82957122379,0.0,,50345984.0
0.0,50599936.0,6625.07421875,133.0322265625,0.1572265625,5637.848687603,-5.046917915344238,133.0322265625,0.7462167143821716,865.7646484375,0.0,0.0,1774315816.86571,0.0,-3408.6640625,0.0,145.0947265625,30087.44280939922,0.0,"{'size': 3653933.0, '_type': 'html-file', 'sha256': 'f74e31c0e21eeacaaaf97633c2d636b24ecb59c7570a197587e42ab72d6330b7', 'path': 'media/html/render_50599936_f74e31c0e21eeacaaaf9.html'}",50599936.0
0.0,50853888.0,6970.140625,91.65234375,0.11328125,5660.693287501,-5.000738620758057,91.65234375,0.7302954196929932,847.326171875,0.0,0.0,1774315817.0899465,0.0,-3344.01611328125,0.0,108.3427734375,29869.539187088958,0.0,,50853888.0
0.0,51107840.0,6400.34912109375,118.7177734375,0.140625,5683.578725356,-5.073087215423584,118.7177734375,0.7482262253761292,839.2119140625,0.0,0.0,1774315839.7097256,0.0,-3311.14697265625,0.0,135.451171875,29996.971143705614,0.0,,51107840.0
0.0,51361792.0,5190.57470703125,98.40234375,0.1376953125,5706.159943426,-5.1154303550720215,98.40234375,0.7571995258331299,697.765625,0.0,0.0,1774315862.5944774,0.0,-2728.7958984375,0.0,129.7568359375,29842.754456218714,0.0,,51361792.0
0.0,51615744.0,6813.0556640625,119.0576171875,0.142578125,5707.051019339,-5.0910773277282715,119.0576171875,0.7575368285179138,855.90234375,0.0,0.0,1774315885.1764154,0.0,-3352.984375,0.0,135.720703125,30105.842968269462,0.0,,51615744.0
