training/actor_loss,eval/episode_reward_survive,training/sps,render,_runtime,eval/episode_success,training/entropy,training/log_alpha,eval/episode_reward_dist,eval/episode_dist,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any,eval/episode_reward,eval/episode_reward_near,training/critic_loss,eval/episode_success_easy,step,eval/episode_success_hard,training/alpha_loss,_step
0.09448637813329697,1000.0,29970.804141515182,,3440.590395236,0.0,0.0,0.0,0.0,8207.875,1774537459.8739128,-3999.677001953125,0.0,0.0,0.0,0.0036274821031838655,0.955078125,30791680.0,0.0,0.0,30791680.0
0.09538301825523376,976.375,29755.56064438728,,3463.229892174,0.0,0.0,0.0,0.0,8279.765625,1774537482.7887127,-3905.072265625,0.0,0.0,0.0,0.0030120594892650843,0.0126953125,31045632.0,0.0,0.0,31045632.0
0.09458412975072861,975.0595703125,30024.076704776962,,3486.141483205,0.0,0.0,0.0,0.0,8352.533203125,1774537505.4284232,-3899.620361328125,0.0,0.0,0.0,0.002946064807474613,0.92578125,31299584.0,0.0,0.0,31299584.0
0.09651980549097061,943.888671875,29756.204035539206,"{'path': 'media/html/render_31553536_2b82fd2c8cbf80f6659c.html', 'size': 3666693.0, '_type': 'html-file', 'sha256': '2b82fd2c8cbf80f6659c6d29316baeb5db6d71050f78994b7f7b1f59c6b5ee69'}",3534.426092697,0.0,0.0,0.0,0.0,8121.0048828125,1774537576.62524,-3773.12451171875,0.0,0.0,0.0,0.0025149036664515734,0.9482421875,31553536.0,0.0,0.0,31553536.0
0.0911065861582756,812.6787109375,30034.772752741606,,3557.558203975,0.515625,0.0,0.0,0.0,6564.24560546875,1774537576.82571,-3249.625244140625,0.00390625,0.515625,0.0,0.002805850701406598,6.7001953125,31807488.0,0.0,0.0,31807488.0
0.08706203103065491,896.431640625,29733.445414987465,,3580.194622222,0.9697265625,0.0,0.0,0.0,7716.037109375,1774537599.756638,-3582.556396484375,0.001953125,0.9697265625,0.0,0.003010532585904002,12.8974609375,32061440.0,0.0,0.0,32061440.0
0.08254361897706985,892.4755859375,30046.712149905226,,3603.084808807,0.0,0.0,0.0,0.0,7489.03515625,1774537622.3925881,-3568.111083984375,0.0,0.0,0.0,0.003468331415206194,0.0,32315392.0,0.0,0.0,32315392.0
0.08696871995925903,953.359375,29825.54041235252,,3625.716941632,0.0,0.0,0.0,0.0,8126.62646484375,1774537645.2833874,-3811.56396484375,0.0,0.0,0.0,0.003217126475647092,0.0,32569344.0,0.0,0.0,32569344.0
0.09544602781534195,809.2353515625,30062.44220248551,"{'path': 'media/html/render_32823296_a37aab6c217a6657880e.html', 'size': 3768165.0, '_type': 'html-file', 'sha256': 'a37aab6c217a6657880e19d86095065b4ee98a7e83381134f7f7187ec08ed491'}",3675.707415223,1.8583984375,0.0,0.0,0.0,6888.5947265625,1774537717.9065135,-3235.685302734375,0.0029296875,1.8583984375,0.0,0.0029899508226662874,6.2158203125,32823296.0,0.0,0.0,32823296.0
0.09103231877088547,948.201171875,29800.769539417703,,3698.583357202,0.0,0.0,0.0,0.0,8045.35986328125,1774537718.121408,-3790.532958984375,0.0,0.0,0.0,0.002329446142539382,0.9443359375,33077248.0,0.0,0.0,33077248.0
0.0795290395617485,171.2578125,30027.551195819768,,3721.516652668,0.0,0.0,0.0,0.0,1280.095458984375,1774537740.7818432,-684.2744140625,0.0,0.0,0.0,0.0030918889679014683,0.0087890625,33331200.0,0.0,0.0,33331200.0
0.0748797357082367,744.259765625,29729.62457865662,,3744.158466051,0.0,0.0,0.0,0.0,5686.18212890625,1774537763.7151377,-2975.675048828125,0.0,0.0,0.0,0.0026098480448126793,0.0,33585152.0,0.0,0.0,33585152.0
0.07695577293634415,792.16796875,30023.63155405215,,3767.077326018,0.0,0.0,0.0,0.0,6942.533203125,1774537786.3569295,-3164.514892578125,0.0,0.0,0.0,0.003310580737888813,1.302734375,33839104.0,0.0,0.0,33839104.0
0.07962808758020401,379.564453125,29770.070303748646,"{'_type': 'html-file', 'sha256': '49925da3db8d4e73fc191851f2c5cba1a9f9f79736db246a6fdd3f6bd43642f8', 'path': 'media/html/render_34093056_49925da3db8d4e73fc19.html', 'size': 3637101.0}",3816.784521675,0.0,0.0,0.0,0.0,3315.31591796875,1774537858.9836311,-1518.00439453125,0.0,0.0,0.0,0.004887200426310301,0.0,34093056.0,0.0,0.0,34093056.0
0.0951879471540451,750.93359375,30035.070021023806,,3839.933770462,0.0,0.0,0.0,0.0,6360.70654296875,1774537859.1907113,-3003.03662109375,0.0,0.0,0.0,0.004390245769172907,0.0,34347008.0,0.0,0.0,34347008.0
0.1010051891207695,356.6826171875,29689.73630878141,,3862.584905412,0.0,0.0,0.0,0.0,3152.3017578125,1774537882.1322498,-1425.5340576171875,0.0,0.0,0.0,0.0053621819242835045,0.0,34600960.0,0.0,0.0,34600960.0
0.11148625612258911,621.7646484375,30049.353451511168,,3885.497261344,0.0,0.0,0.0,0.0,4863.81201171875,1774537904.783446,-2485.69677734375,0.0,0.0,0.0,0.004131803289055824,0.005859375,34854912.0,0.0,0.0,34854912.0
0.10721492767333984,677.8095703125,29774.272737333293,,3908.143017345,0.0,0.0,0.0,0.0,5715.97802734375,1774537927.69562,-2709.91162109375,0.0,0.0,0.0,0.004091708455234766,2.033203125,35108864.0,0.0,0.0,35108864.0
0.09466763585805893,708.171875,30047.986969214176,"{'_type': 'html-file', 'sha256': '9eb34160b03f0694f293375a43859ce41d752d36ae566024e355e68f9702a0ea', 'path': 'media/html/render_35362816_9eb34160b03f0694f293.html', 'size': 3766165.0}",3957.045380612,0.0,0.0,0.0,0.0,5721.5244140625,1774537999.2445123,-2831.097412109375,0.0,0.0,0.0,0.005024652928113937,0.0322265625,35362816.0,0.0,0.0,35362816.0
0.09622848778963089,927.0966796875,29775.32394729049,,3979.96072468,0.0,0.0,0.0,0.0,8014.984375,1774537999.4654274,-3706.336181640625,0.0,0.0,0.0,0.004485242068767548,0.9140625,35616768.0,0.0,0.0,35616768.0
0.10773119330406189,958.67578125,29923.620509438657,,4002.879796471,0.05078125,0.0,0.0,0.0,8029.28125,1774538022.1592133,-3832.669677734375,0.001953125,0.05078125,0.0,0.0037506367079913616,2.2783203125,35870720.0,0.0,0.0,35870720.0
0.10096064954996109,756.1318359375,29766.19097131535,,4025.533101752,0.0,0.0,0.0,0.0,6125.10791015625,1774538045.0783148,-3022.26171875,0.0,0.0,0.0,0.0032404426019638777,0.0,36124672.0,0.0,0.0,36124672.0
0.11389954388141632,886.109375,30019.935451066944,,4048.447430246,0.0,0.0,0.0,0.0,7542.1396484375,1774538067.7315059,-3542.422607421875,0.0,0.0,0.0,0.0029045920819044113,0.0,36378624.0,0.0,0.0,36378624.0
0.1177096739411354,970.69140625,29786.534810124635,"{'_type': 'html-file', 'sha256': 'da2de1d1c7df7c735948912b382e28600e1f7fce7f2b683eb80c04844ef58a32', 'path': 'media/html/render_36632576_da2de1d1c7df7c735948.html', 'size': 3626509.0}",4098.299053628,0.001953125,0.0,0.0,0.0,7717.728515625,1774538140.4982266,-3881.803466796875,0.0009765625,0.001953125,0.0,0.002793325576931238,1.541015625,36632576.0,0.0,0.0,36632576.0
0.12074347585439682,861.2919921875,30060.620645743827,,4121.498845078,0.00390625,0.0,0.0,0.0,7200.9541015625,1774538140.7364738,-3444.28515625,0.0009765625,0.00390625,0.0,0.002729705534875393,0.8935546875,36886528.0,0.0,0.0,36886528.0
0.11102131754159927,730.8193359375,29645.35351156473,,4144.167352284,0.0,0.0,0.0,0.0,6177.541015625,1774538163.6975176,-2922.083740234375,0.0,0.0,0.0,0.0028371268417686224,1.8701171875,37140480.0,0.0,0.0,37140480.0
0.10062338411808014,931.9609375,29992.964046013967,,4167.109975828,0.0,0.0,0.0,0.0,7920.4052734375,1774538186.365963,-3727.23828125,0.0,0.0,0.0,0.0035874550230801105,0.0,37394432.0,0.0,0.0,37394432.0
0.10493451356887817,834.708984375,29683.89320806752,,4189.722713241,0.0009765625,0.0,0.0,0.0,6872.49853515625,1774538209.3084679,-3337.891845703125,0.0009765625,0.0009765625,0.0,0.002311144722625613,3.0712890625,37648384.0,0.0,0.0,37648384.0
0.0992799773812294,848.4794921875,30113.65901887857,"{'path': 'media/html/render_37902336_f57e561a05c2a392390a.html', 'size': 3793257.0, '_type': 'html-file', 'sha256': 'f57e561a05c2a392390a73ea39f567025895b1628ecf601094d49c4dc8f081cb'}",4239.98463113,0.0,0.0,0.0,0.0,7273.9970703125,1774538282.1838014,-3393.20263671875,0.0,0.0,0.0,0.0018571411492303014,0.1240234375,37902336.0,0.0,0.0,37902336.0
0.10030234605073929,633.6640625,29711.358890737734,,4262.899607152,0.0,0.0,0.0,0.0,4808.7978515625,1774538282.452157,-2533.30908203125,0.0,0.0,0.0,0.001353976083919406,0.9853515625,38156288.0,0.0,0.0,38156288.0
0.09647878259420395,542.310546875,30065.054022951976,,4285.83162454,0.0,0.0,0.0,0.0,3833.923828125,1774538305.0982313,-2168.5712890625,0.0,0.0,0.0,0.0008809231803752482,0.0,38410240.0,0.0,0.0,38410240.0
0.08791843056678772,753.966796875,29702.61546543273,,4308.494673625,0.0,0.0,0.0,0.0,6153.88916015625,1774538328.0302503,-3014.61474609375,0.0,0.0,0.0,0.0013923172373324633,0.0048828125,38664192.0,0.0,0.0,38664192.0
0.09281094372272491,794.470703125,29953.946662974842,,4331.430268172,0.0,0.0,0.0,0.0,6725.2978515625,1774538350.6931875,-3176.109375,0.0,0.0,0.0,0.0012382692657411098,1.837890625,38918144.0,0.0,0.0,38918144.0
0.08746539056301117,622.8359375,29688.773056539263,"{'size': 3782685.0, '_type': 'html-file', 'sha256': 'cd6fbc4fdbc324a6e80f4db91dc08710ea2c7acd4f9b7ed39184744293849052', 'path': 'media/html/render_39172096_cd6fbc4fdbc324a6e80f.html'}",4379.949917983,0.0,0.0,0.0,0.0,5043.6201171875,1774538422.1490724,-2489.820068359375,0.0,0.0,0.0,0.0010513497982174158,6.1171875,39172096.0,0.0,0.0,39172096.0
0.07958827912807465,364.2294921875,29932.089962301343,,4403.149150376,0.001953125,0.0,0.0,0.0,3026.87548828125,1774538422.393157,-1456.0677490234375,0.0009765625,0.001953125,0.0,0.0009689179714769125,1.9462890625,39426048.0,0.0,0.0,39426048.0
0.07677220553159714,664.7744140625,29681.96669712373,,4425.763612307,0.0,0.0,0.0,0.0,5623.2421875,1774538445.3476477,-2658.63427734375,0.0,0.0,0.0,0.0010373762343078852,0.0,39680000.0,0.0,0.0,39680000.0
0.07676801085472107,931.857421875,30156.20639214748,,4448.681606273,0.0,0.0,0.0,0.0,7825.09521484375,1774538467.9619994,-3726.664794921875,0.0,0.0,0.0,0.0008694542921148241,1.208984375,39933952.0,0.0,0.0,39933952.0
0.07886952906847,879.6044921875,29766.774096114077,,4471.343551675,0.0,0.0,0.0,0.0,7285.998046875,1774538490.879838,-3517.564697265625,0.0,0.0,0.0,0.0009311388712376356,3.58984375,40187904.0,0.0,0.0,40187904.0
0.08169464021921158,312.8984375,29990.232163882003,"{'path': 'media/html/render_40441856_21cc7e5b608e679763c1.html', 'size': 3793205.0, '_type': 'html-file', 'sha256': '21cc7e5b608e679763c165a63e6c92a2d7405a63040c8cc8310d7236dde3cf88'}",4521.7003067,0.0,0.0,0.0,0.0,2518.58837890625,1774538563.899484,-1251.354248046875,0.0,0.0,0.0,0.0007479225751012564,0.787109375,40441856.0,0.0,0.0,40441856.0
0.08105850964784622,815.04296875,29713.260208445758,,4544.635413466,0.0,0.0,0.0,0.0,6897.9296875,1774538564.1301413,-3259.375,0.0,0.0,0.0,0.0009592284332029521,0.0400390625,40695808.0,0.0,0.0,40695808.0
0.0780813917517662,919.6298828125,29902.810337238476,,4567.563700285,0.0,0.0,0.0,0.0,7819.4765625,1774538586.833698,-3677.76806640625,0.0,0.0,0.0,0.0011696794535964727,0.8466796875,40949760.0,0.0,0.0,40949760.0
0.07644286006689072,451.9775390625,29720.34878086517,,4590.217255046,0.0,0.0,0.0,0.0,3773.96240234375,1774538609.7620692,-1807.233154296875,0.0,0.0,0.0,0.0008673843694850802,0.6318359375,41203712.0,0.0,0.0,41203712.0
0.07777715474367142,682.224609375,29993.507948413342,,4613.138850034,0.0,0.0,0.0,0.0,5740.93408203125,1774538632.4157853,-2727.072998046875,0.0,0.0,0.0,0.0010680662235245109,0.0,41457664.0,0.0,0.0,41457664.0
0.08302582800388336,846.49609375,29737.94553466478,"{'_type': 'html-file', 'sha256': '6e4256f87ba884e9b8da114cd548dd6a92e2f02a81cd6a9f3e714f3f3982e3d0', 'path': 'media/html/render_41711616_6e4256f87ba884e9b8da.html', 'size': 3759669.0}",4661.690712554,0.0,0.0,0.0,0.0,7041.2783203125,1774538703.8898802,-3385.354736328125,0.0,0.0,0.0,0.001225909567438066,0.0654296875,41711616.0,0.0,0.0,41711616.0
0.08329837769269943,688.4599609375,30051.371189821435,,4684.835015508,0.0,0.0,0.0,0.0,5681.64453125,1774538704.0957148,-2753.602294921875,0.0,0.0,0.0,0.0008268853998742998,0.0595703125,41965568.0,0.0,0.0,41965568.0
0.07593844085931778,334.8232421875,29704.03769247877,,4707.4742401,0.0,0.0,0.0,0.0,2456.940673828125,1774538727.0335624,-1338.309326171875,0.0,0.0,0.0,0.0007901393692009151,0.845703125,42219520.0,0.0,0.0,42219520.0
0.06561174243688583,947.1884765625,30025.71862956453,,4730.381791207,0.0,0.0,0.0,0.0,7830.0634765625,1774538749.6726458,-3788.35498046875,0.0,0.0,0.0,0.0006562381749972701,2.5078125,42473472.0,0.0,0.0,42473472.0
0.05400869622826576,694.11328125,29800.67949312048,,4753.029135761,0.0,0.0,0.0,0.0,5202.8681640625,1774538772.5801442,-2775.4150390625,0.0,0.0,0.0,0.0006356273079290986,0.0,42727424.0,0.0,0.0,42727424.0
0.057035837322473526,527.875,30011.109272420315,"{'path': 'media/html/render_42981376_f88ca4cdd1c63b2f48be.html', 'size': 3698057.0, '_type': 'html-file', 'sha256': 'f88ca4cdd1c63b2f48bee599ca755165d7d3f4cf5d175ffcd25dea1a8da51746'}",4803.344902495,0.0107421875,0.0,0.0,0.0,4116.56640625,1774538845.544079,-2109.995361328125,0.0009765625,0.0107421875,0.0,0.0009555227006785572,2.7412109375,42981376.0,0.0,0.0,42981376.0
0.052255332469940186,754.4892578125,29808.73745557837,,4826.212756278,0.0,0.0,0.0,0.0,6157.09375,1774538845.7457192,-3017.171630859375,0.0,0.0,0.0,0.0007824624190106988,0.0009765625,43235328.0,0.0,0.0,43235328.0
0.05003686994314194,971.1455078125,29987.146200246945,,4849.123742478,0.0,0.0,0.0,0.0,8018.5517578125,1774538868.4111338,-3883.26416015625,0.0,0.0,0.0,0.0006289629964157939,0.0,43489280.0,0.0,0.0,43489280.0
0.04480082169175148,996.3056640625,29767.19752059233,,4871.791354434,0.0,0.0,0.0,0.0,8086.521484375,1774538891.3220773,-3985.11669921875,0.0,0.0,0.0,0.0006053894176147878,0.0,43743232.0,0.0,0.0,43743232.0
0.041329238563776016,951.8359375,29987.728727514663,,4894.714849548,0.0,0.0,0.0,0.0,7818.38671875,1774538913.9898314,-3806.992431640625,0.0,0.0,0.0,0.0004928683629259467,0.0,43997184.0,0.0,0.0,43997184.0
0.043029580265283585,840.6865234375,29734.177494426196,"{'size': 3796677.0, '_type': 'html-file', 'sha256': 'efc4ab304519b78f7a70d255a661f0b503734dd3745bd4cef919cc7bf447a8f2', 'path': 'media/html/render_44251136_efc4ab304519b78f7a70.html'}",4943.153369463,0.0,0.0,0.0,0.0,6885.38720703125,1774538985.3524873,-3361.8505859375,0.0,0.0,0.0,0.0005461196415126324,1.716796875,44251136.0,0.0,0.0,44251136.0
0.043146874755620956,842.3779296875,29981.19896345709,,4966.32849397,0.208984375,0.0,0.0,0.0,7412.390625,1774538985.5593767,-3368.2119140625,0.0009765625,0.208984375,0.0,0.0005802969099022448,2.328125,44505088.0,0.0,0.0,44505088.0
0.034507639706134796,924.392578125,29634.32285359925,,4989.001407486,0.0,0.0,0.0,0.0,7678.65625,1774539008.526963,-3696.161865234375,0.0,0.0,0.0,0.0016983295790851116,0.7041015625,44759040.0,0.0,0.0,44759040.0
0.03446533530950546,823.0615234375,29952.607374078987,,5011.925344757,0.0,0.0,0.0,0.0,6715.8251953125,1774539031.1996746,-3292.1337890625,0.0,0.0,0.0,0.0010546310804784298,0.0,45012992.0,0.0,0.0,45012992.0
0.04425482451915741,947.3173828125,29728.51851200202,,5034.578332222,0.0,0.0,0.0,0.0,7881.52001953125,1774539054.1239822,-3788.7197265625,0.0,0.0,0.0,0.0012814687797799706,0.0,45266944.0,0.0,0.0,45266944.0
0.07128854840993881,585.650390625,29979.14338547253,"{'size': 3648149.0, '_type': 'html-file', 'sha256': '8a95d96c10b1879f852232d5879e1303abebd914de7d20e18ce7bebd818f456e', 'path': 'media/html/render_45520896_8a95d96c10b1879f8522.html'}",5085.051696918,0.0,0.0,0.0,0.0,5337.94677734375,1774539127.2508466,-2342.23681640625,0.0,0.0,0.0,0.0008815245237201452,0.0,45520896.0,0.0,0.0,45520896.0
0.09921205043792725,1000.0,29722.54319284928,,5107.945712475,0.0,0.0,0.0,0.0,8180.59619140625,1774539127.4633458,-4000.0,0.0,0.0,0.0,0.000691212946549058,0.0,45774848.0,0.0,0.0,45774848.0
0.09686069190502167,861.4326171875,29901.414340368923,,5130.875954082,0.0,0.0,0.0,0.0,6701.9892578125,1774539150.1441896,-3445.36767578125,0.0,0.0,0.0,0.0006779798422940075,0.0,46028800.0,0.0,0.0,46028800.0
0.09249989688396454,790.2509765625,29705.912390819845,,5153.541551697,0.0,0.0,0.0,0.0,6323.82470703125,1774539173.0738049,-3160.981201171875,0.0,0.0,0.0,0.0007061895448714495,0.0,46282752.0,0.0,0.0,46282752.0
0.08715498447418213,978.1796875,29923.48600557329,,5176.468320718,0.0,0.0,0.0,0.0,7863.9384765625,1774539195.740009,-3912.65869140625,0.0,0.0,0.0,0.0005122431321069598,0.0,46536704.0,0.0,0.0,46536704.0
0.07781494408845901,731.982421875,29724.212854846028,"{'path': 'media/html/render_46790656_9d898ed756892fdba17f.html', 'size': 3749461.0, '_type': 'html-file', 'sha256': '9d898ed756892fdba17f778ea4209fbcb88eba1405d251bb2c1cc04ad731dcc2'}",5225.015789264,0.0,0.0,0.0,0.0,5947.8154296875,1774539267.214846,-2927.87060546875,0.0,0.0,0.0,0.0004842439666390419,0.0,46790656.0,0.0,0.0,46790656.0
0.06837774813175201,741.0107421875,29978.312289673377,,5248.161823297,0.0,0.0,0.0,0.0,6075.5078125,1774539267.4210606,-2963.8310546875,0.0,0.0,0.0,0.0005068577593192458,0.0,47044608.0,0.0,0.0,47044608.0
0.06853941082954407,987.2705078125,29724.18299337159,,5270.815357841,0.0,0.0,0.0,0.0,8314.759765625,1774539290.3603036,-3947.741943359375,0.0,0.0,0.0,0.0005080140545032918,0.0,47298560.0,0.0,0.0,47298560.0
0.06644435971975327,993.701171875,30042.253676041088,,5293.717438744,0.0,0.0,0.0,0.0,7980.2353515625,1774539313.013156,-3974.38134765625,0.0,0.0,0.0,0.0004331645031925291,0.0,47552512.0,0.0,0.0,47552512.0
0.061240844428539276,859.1416015625,29810.20657256866,,5316.369010387,0.0,0.0,0.0,0.0,6988.16064453125,1774539335.9159045,-3436.34814453125,0.0,0.0,0.0,0.00041692639933899045,0.0,47806464.0,0.0,0.0,47806464.0
0.05962049216032028,856.2587890625,30045.23827491698,"{'path': 'media/html/render_48060416_3fdd8cee4f01f8ea6aec.html', 'size': 3675693.0, '_type': 'html-file', 'sha256': '3fdd8cee4f01f8ea6aecc444ea053313c856e90b2032bd40cb7c35780a1e7c90'}",5366.883515098,0.0,0.0,0.0,0.0,7363.328125,1774539409.0826619,-3424.93505859375,0.0,0.0,0.0,0.0002771271101664752,0.0,48060416.0,0.0,0.0,48060416.0
0.061701029539108276,749.03125,29826.77648732904,,5389.759620749,0.0,0.0,0.0,0.0,6742.89990234375,1774539409.3086343,-2996.1142578125,0.0,0.0,0.0,0.00035669354838319123,0.0,48314368.0,0.0,0.0,48314368.0
0.06176145747303963,615.03515625,30066.163208097252,,5412.684696692,0.0,0.0,0.0,0.0,5412.0908203125,1774539431.9581864,-2460.09326171875,0.0,0.0,0.0,0.00031052055419422686,0.0,48568320.0,0.0,0.0,48568320.0
0.057229600846767426,735.1064453125,29731.0087299845,,5435.33086286,0.0,0.0,0.0,0.0,6551.724609375,1774539454.8824348,-2940.363037109375,0.0,0.0,0.0,0.0004837494343519211,0.0,48822272.0,0.0,0.0,48822272.0
0.05998533219099045,847.611328125,30006.007935217902,,5458.24913528,0.0,0.0,0.0,0.0,6965.9296875,1774539477.5292828,-3390.41748046875,0.0,0.0,0.0,0.000359053403371945,0.0,49076224.0,0.0,0.0,49076224.0
0.05950109288096428,204.8359375,29752.02498344459,"{'path': 'media/html/render_49330176_f1cbc9a5194822e5e277.html', 'size': 3695877.0, '_type': 'html-file', 'sha256': 'f1cbc9a5194822e5e277bf8ad0f4f0d28d67203c51fd99eae7c801731e8209a6'}",5506.902767402,0.0,0.0,0.0,0.0,1762.21875,1774539549.1019073,-819.2904052734375,0.0,0.0,0.0,0.00035942086833529174,0.0,49330176.0,0.0,0.0,49330176.0
0.058277279138565063,787.84765625,30044.634866957633,,5530.09431731,0.0,0.0,0.0,0.0,6400.318359375,1774539549.3317335,-3151.33154296875,0.0,0.0,0.0,0.00024270600988529623,0.0,49584128.0,0.0,0.0,49584128.0
0.054094333201646805,388.44140625,29625.19458496404,,5552.728812936,0.0,0.0,0.0,0.0,3159.71484375,1774539572.2928243,-1553.706298828125,0.0,0.0,0.0,0.0002582441666163504,0.0419921875,49838080.0,0.0,0.0,49838080.0
0.052829254418611526,225.6083984375,30055.139490504,,5575.643948132,0.0,0.0,0.0,0.0,1728.175048828125,1774539594.9265854,-902.3748779296875,0.0,0.0,0.0,0.0002128863416146487,0.0,50092032.0,0.0,0.0,50092032.0
0.04830820858478546,377.0029296875,29763.303135051192,,5598.282990757,0.0,0.0,0.0,0.0,3507.301025390625,1774539617.842476,-1507.79833984375,0.0,0.0,0.0,0.000171620340552181,0.0,50345984.0,0.0,0.0,50345984.0
0.04342542588710785,132.6640625,30034.2417496847,"{'path': 'media/html/render_50599936_fe9cd953fdb4a88b2b7d.html', 'size': 3731333.0, '_type': 'html-file', 'sha256': 'fe9cd953fdb4a88b2b7dcf5b8d129a38b0330ec029b17a51ab8c7f377651296e'}",5648.90533377,0.0,0.0,0.0,0.0,1095.77392578125,1774539691.1044755,-530.6319580078125,0.0,0.0,0.0,0.00015453142987098545,0.0,50599936.0,0.0,0.0,50599936.0
0.036100197583436966,790.60546875,29671.36915619361,,5671.8031329,0.0,0.0,0.0,0.0,7012.8896484375,1774539691.315899,-3161.61767578125,0.0,0.0,0.0,0.00016074963787104934,0.0,50853888.0,0.0,0.0,50853888.0
0.0318019799888134,742.904296875,29886.13154105713,,5694.758343524,0.0,0.0,0.0,0.0,6824.63134765625,1774539714.0017815,-2970.8544921875,0.0,0.0,0.0,0.00010194918286288157,0.0,51107840.0,0.0,0.0,51107840.0
0.029443059116601944,636.3310546875,29629.11966935836,,5717.350869864,0.0,0.0,0.0,0.0,5815.15234375,1774539736.95681,-2545.215576171875,0.0,0.0,0.0,6.346343434415758e-05,0.0,51361792.0,0.0,0.0,51361792.0
0.027125313878059387,246.2939453125,30187.821379220062,,5718.223621831,0.0,0.0,0.0,0.0,1947.403564453125,1774539759.5494182,-985.16455078125,0.0,0.0,0.0,5.871573375770822e-05,0.0,51615744.0,0.0,0.0,51615744.0
