eval/episode_reward_dist,training/alpha_loss,_runtime,eval/episode_reward,eval/episode_reward_ctrl,eval/episode_reward_survive,training/actor_loss,step,eval/episode_reward_near,training/log_alpha,eval/episode_success_any,training/entropy,render,eval/episode_success,_step,eval/episode_success_easy,eval/episode_success_hard,training/critic_loss,_timestamp,eval/episode_dist,training/sps
-26.863462448120117,-1.0085343092214316e-05,1900.191136964,981.458984375,0.0,0.0,-98.6518325805664,47298560.0,0.0,0.0,1.0,0.0,,981.458984375,47298560.0,0.0,0.0,0.01954181306064129,1773910229.0984359,26.863462448120117,33772.058789372364
-25.09067153930664,6.839047728135483e-06,1908.44843818,980.4794921875,0.0,0.0,-98.68602752685547,47552512.0,0.0,0.0,0.9990234375,0.0,,980.4794921875,47552512.0,0.0,0.0,0.019656307995319366,1773910237.3616953,25.09067153930664,33661.988330405
-25.786468505859375,-1.0433199349790812e-05,1916.680664226,981.48828125,0.0,0.0,-98.68141174316406,47806464.0,0.0,0.0,1.0,0.0,,981.48828125,47806464.0,0.0,0.0,0.02362753264605999,1773910245.6190736,25.786468505859375,33701.3274913373
-26.024555206298828,9.743293958308641e-06,1933.700602871,978.3193359375,0.0,0.0,-98.70104217529297,48060416.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_48060416_50933848103f72d070ee.html', 'size': 908105, '_type': 'html-file', 'sha256': '50933848103f72d070eed185c371117ad7fe9bf18fed5155603cbf30b636a7e1'}",978.3193359375,48060416.0,0.0,0.0,0.02241295762360096,1773910270.8716705,26.024555206298828,33809.303279402964
-26.080322265625,3.306418875581585e-06,1942.149240833,980.888671875,0.0,0.0,-98.66279602050781,48314368.0,0.0,0.0,1.0,0.0,,980.888671875,48314368.0,0.0,0.0,0.022264031693339348,1773910271.0394344,26.080322265625,33839.55132700907
-25.323863983154297,-8.808942766336259e-06,1950.39938227,981.2041015625,0.0,0.0,-98.6506118774414,48568320.0,0.0,0.0,1.0,0.0,,981.2041015625,48568320.0,0.0,0.0,0.022884881123900414,1773910279.3198972,25.323863983154297,33612.62830999703
-26.886070251464844,-1.0666349226085003e-06,1958.651125397,981.390625,0.0,0.0,-98.65107727050781,48822272.0,0.0,0.0,1.0,0.0,,981.390625,48822272.0,0.0,0.0,0.022992977872490883,1773910287.5699446,26.886070251464844,33735.6922676879
-27.28191375732422,2.4193946046580095e-07,1966.90223326,981.0322265625,0.0,0.0,-98.66592407226562,49076224.0,0.0,0.0,1.0,0.0,,981.0322265625,49076224.0,0.0,0.0,0.021476229652762413,1773910295.821582,27.28191375732422,33721.26963870675
-25.532962799072266,1.5343854101956822e-05,1984.562100386,979.728515625,0.0,0.0,-98.69981384277344,49330176.0,0.0,0.0,0.9990234375,0.0,"{'size': 909773, '_type': 'html-file', 'sha256': 'ee92936cb6b88272acfab449b2ec67923739c45b5d4d3f28479a5c7206f66b85', 'path': 'media/html/render_49330176_ee92936cb6b88272acfa.html'}",979.728515625,49330176.0,0.0,0.0,0.020030319690704346,1773910321.7332675,25.532962799072266,33723.60137244667
-27.959949493408203,4.470986368687591e-06,1992.974229763,980.2041015625,0.0,0.0,-98.7085952758789,49584128.0,0.0,0.0,1.0,0.0,,980.2041015625,49584128.0,0.0,0.0,0.01888023316860199,1773910321.8874278,27.959949493408203,33734.6804444159
-24.899383544921875,9.076568858290557e-06,2001.221407347,981.306640625,0.0,0.0,-98.71597290039062,49838080.0,0.0,0.0,1.0,0.0,,981.306640625,49838080.0,0.0,0.0,0.017987454310059547,1773910330.14492,24.899383544921875,33734.92725104268
-24.856897354125977,-9.573300303600263e-06,2009.462771703,981.537109375,0.0,0.0,-98.71283721923828,50092032.0,0.0,0.0,1.0,0.0,,981.537109375,50092032.0,0.0,0.0,0.01995941624045372,1773910338.392179,24.856897354125977,33741.968637178514
-24.935897827148438,6.034174020896899e-06,2017.71411488,982.07421875,0.0,0.0,-98.77434539794922,50345984.0,0.0,0.0,1.0,0.0,,982.07421875,50345984.0,0.0,0.0,0.018672099336981773,1773910346.6327531,24.935897827148438,33770.954842941006
-27.83591079711914,-2.036744717770489e-06,2035.490434433,978.6435546875,0.0,0.0,-98.78791046142578,50599936.0,0.0,0.0,0.9990234375,0.0,"{'size': 909441, '_type': 'html-file', 'sha256': '875e5ebd77dcf9bf68f9c1ab2093b36f2f9231c1de0728175cb1ac08d8b4042a', 'path': 'media/html/render_50599936_875e5ebd77dcf9bf68f9.html'}",978.6435546875,50599936.0,0.0,0.0,0.02122059091925621,1773910372.6616163,27.83591079711914,33721.30700369235
-25.12578582763672,1.1814098797913175e-05,2043.935354126,981.42578125,0.0,0.0,-98.74614715576172,50853888.0,0.0,0.0,1.0,0.0,,981.42578125,50853888.0,0.0,0.0,0.019457990303635597,1773910372.8349288,25.12578582763672,33714.01172630848
-26.51352882385254,-2.505789097995148e-06,2052.175700118,981.0693359375,0.0,0.0,-98.74235534667969,51107840.0,0.0,0.0,1.0,0.0,,981.0693359375,51107840.0,0.0,0.0,0.017473192885518074,1773910381.1060197,26.51352882385254,33661.67769794795
-26.999126434326172,-2.4529558118047134e-07,2060.43460023,982.251953125,0.0,0.0,-98.75053405761719,51361792.0,0.0,0.0,1.0,0.0,,982.251953125,51361792.0,0.0,0.0,0.01791011542081833,1773910389.3463688,26.999126434326172,33769.55975491044
-26.944353103637695,4.8165734369831625e-06,2061.050484929,980.6591796875,0.0,0.0,-98.77851867675781,51615744.0,0.0,0.0,1.0,0.0,,980.6591796875,51615744.0,0.0,0.0,0.01825367845594883,1773910397.6053276,26.944353103637695,33683.891725493864
