eval/episode_reward,eval/episode_dist,eval/episode_success_easy,_runtime,eval/episode_success_any,step,training/entropy,eval/episode_success_hard,eval/episode_reward_ctrl,training/actor_loss,eval/episode_reward_near,eval/episode_success,_step,training/log_alpha,render,training/critic_loss,eval/episode_reward_dist,_timestamp,training/sps,training/alpha_loss,eval/episode_reward_survive
977.8310546875,25.616504669189453,0.0,1900.804969882,0.9990234375,47298560.0,0.0,0.0,0.0,-98.83784484863281,0.0,977.8310546875,47298560.0,0.0,,0.018649883568286896,-25.616504669189453,1773892744.0985963,33687.24532304276,-6.821528586442582e-06,0.0
981.0380859375,24.85555648803711,0.0,1909.096400457,1.0,47552512.0,0.0,0.0,0.0,-98.84608459472656,0.0,981.0380859375,47552512.0,0.0,,0.017008399590849876,-24.85555648803711,1773892752.3746724,33619.3852793341,5.169202722754562e-06,0.0
976.001953125,25.13943862915039,0.0,1917.365465885,1.0,47806464.0,0.0,0.0,0.0,-98.83444213867188,0.0,976.001953125,47806464.0,0.0,,0.018497195094823837,-25.13943862915039,1773892760.6666906,33543.312535603196,-5.879067884961842e-06,0.0
981.1806640625,25.807697296142578,0.0,1935.01517176,1.0,48060416.0,0.0,0.0,0.0,-98.8237075805664,0.0,981.1806640625,48060416.0,0.0,"{'path': 'media/html/render_48060416_e63517535ddec8d099b3.html', 'size': 909941, '_type': 'html-file', 'sha256': 'e63517535ddec8d099b3e22458901acbce54a4b4b52c2d6000aae48bea2a3329'}",0.018693309277296066,-25.807697296142578,1773892786.5861597,33647.568052863564,-2.256566176583874e-06,0.0
979.873046875,25.566635131835938,0.0,1943.476894158,1.0,48314368.0,0.0,0.0,0.0,-98.84478759765625,0.0,979.873046875,48314368.0,0.0,,0.01837834343314171,-25.566635131835938,1773892786.7491195,33746.21476615022,1.3800294254906476e-05,0.0
981.427734375,25.127418518066406,0.0,1951.724231837,1.0,48568320.0,0.0,0.0,0.0,-98.80513000488281,0.0,981.427734375,48568320.0,0.0,,0.01902986690402031,-25.127418518066406,1773892795.0472832,33541.62143364851,-1.6741440049372613e-05,0.0
980.54296875,25.47901153564453,0.0,1959.976933379,1.0,48822272.0,0.0,0.0,0.0,-98.82396697998047,0.0,980.54296875,48822272.0,0.0,,0.020002562552690506,-25.47901153564453,1773892803.2948182,33740.14415624052,3.6216515582054853e-06,0.0
979.705078125,25.238082885742188,0.0,1968.216082733,1.0,49076224.0,0.0,0.0,0.0,-98.85338592529297,0.0,979.705078125,49076224.0,0.0,,0.017923740670084953,-25.238082885742188,1773892811.547343,33726.78667451845,1.9910261471522972e-05,0.0
980.53515625,25.970746994018555,0.0,1985.139786497,1.0,49330176.0,0.0,0.0,0.0,-98.83853912353516,0.0,980.53515625,49330176.0,0.0,"{'path': 'media/html/render_49330176_6d30978aef1ce3f1c8d3.html', 'size': 911073, '_type': 'html-file', 'sha256': '6d30978aef1ce3f1c8d397bda08727340bf573875945858ff2636f9a6360a8c8'}",0.018583869561553,-25.970746994018555,1773892836.710682,33785.518603951794,4.53861218829843e-07,0.0
980.267578125,25.620908737182617,0.0,1993.554203199,1.0,49584128.0,0.0,0.0,0.0,-98.8082504272461,0.0,980.267578125,49584128.0,0.0,,0.018409866839647293,-25.620908737182617,1773892836.8729694,33753.68229182264,-1.6498524928465486e-06,0.0
980.59765625,25.502918243408203,0.0,2001.7892288,1.0,49838080.0,0.0,0.0,0.0,-98.8190689086914,0.0,980.59765625,49838080.0,0.0,,0.017934150993824005,-25.502918243408203,1773892845.1245613,33750.188194885406,-9.124967618845403e-06,0.0
980.90625,25.29508399963379,0.0,2010.075503932,1.0,50092032.0,0.0,0.0,0.0,-98.86953735351562,0.0,980.90625,50092032.0,0.0,,0.01723627932369709,-25.29508399963379,1773892853.359715,33803.86542407201,1.1967365935561247e-05,0.0
979.9873046875,24.78469467163086,0.0,2018.32765013,1.0,50345984.0,0.0,0.0,0.0,-98.86138153076172,0.0,979.9873046875,50345984.0,0.0,,0.019036171957850456,-24.78469467163086,1773892861.6455686,33575.753195593396,2.749338818830438e-06,0.0
981.490234375,25.037763595581055,0.0,2036.315290428,1.0,50599936.0,0.0,0.0,0.0,-98.82676696777344,0.0,981.490234375,50599936.0,0.0,"{'path': 'media/html/render_50599936_d1b8cbd20550c5f995d4.html', 'size': 910557, '_type': 'html-file', 'sha256': 'd1b8cbd20550c5f995d4562fe8ef42c8a8e47dabbfafaa426d9fa8e83290758f'}",0.017980052158236504,-25.037763595581055,1773892887.8862038,33727.50326351765,-2.5913766421581386e-06,0.0
978.4638671875,25.99139404296875,0.0,2044.747444477,0.9990234375,50853888.0,0.0,0.0,0.0,-98.8073959350586,0.0,978.4638671875,50853888.0,0.0,,0.018054921180009842,-25.99139404296875,1773892888.0402646,33670.50848993814,-5.185829650145024e-06,0.0
980.5498046875,24.856098175048828,0.0,2052.996921057,1.0,51107840.0,0.0,0.0,0.0,-98.86245727539062,0.0,980.5498046875,51107840.0,0.0,,0.01688779704272747,-24.856098175048828,1773892896.317672,33641.722009925325,5.1792512749671005e-06,0.0
980.3291015625,26.983386993408203,0.0,2061.241964091,1.0,51361792.0,0.0,0.0,0.0,-98.85099029541016,0.0,980.3291015625,51361792.0,0.0,,0.01923689991235733,-26.983386993408203,1773892904.567072,33737.23736520293,-3.6595365600078367e-06,0.0
977.9013671875,27.037546157836914,0.0,2061.885849957,1.0,51615744.0,0.0,0.0,0.0,-98.86710357666016,0.0,977.9013671875,51615744.0,0.0,,0.01757056452333927,-27.037546157836914,1773892912.8121152,33752.135687685986,7.520723556808662e-06,0.0
