_timestamp,_step,eval/episode_success,eval/episode_success_easy,render,eval/episode_reward_ctrl,eval/episode_reward_near,eval/episode_reward_survive,training/alpha_loss,training/sps,eval/episode_reward,training/actor_loss,eval/episode_dist,eval/episode_reward_dist,eval/episode_success_hard,eval/episode_success_any,_runtime,step,training/entropy,training/log_alpha,training/critic_loss
1773899279.9231496,33331200.0,975.35546875,0.0,,0.0,0.0,0.0,-7.402559845104406e-07,33843.83065564072,975.35546875,-98.53164672851562,24.9592227935791,-24.9592227935791,0.0,0.9990234375,1341.5591702,33331200.0,0.0,0.0,0.017347747460007668
1773899288.1777031,33585152.0,978.5048828125,0.0,,0.0,0.0,0.0,-6.261615453695413e-06,33719.61071679917,978.5048828125,-98.56578826904297,24.95560073852539,-24.95560073852539,0.0,1.0,1349.781551047,33585152.0,0.0,0.0,0.01728191040456295
1773899296.3998454,33839104.0,980.59375,0.0,,0.0,0.0,0.0,7.211375304905232e-06,33852.06119033253,980.59375,-98.54911041259766,24.946535110473633,-24.946535110473633,0.0,1.0,1358.012235025,33839104.0,0.0,0.0,0.017495207488536835
1773899322.102396,34093056.0,980.5419921875,0.0,"{'path': 'media/html/render_34093056_a6084d4ecb6a5bb86449.html', 'size': 913197, '_type': 'html-file', 'sha256': 'a6084d4ecb6a5bb864492e4988b16ceda18ddada903d370634c3a50ba41da6be'}",0.0,0.0,0.0,-9.049097570823506e-06,33822.94746159095,980.5419921875,-98.51797485351562,24.611358642578125,-24.611358642578125,0.0,1.0,1375.483435301,34093056.0,0.0,0.0,0.01736559346318245
1773899322.298693,34347008.0,979.125,0.0,,0.0,0.0,0.0,2.2256683678278932e-06,33971.77629920804,979.125,-98.53755187988281,23.763877868652344,-23.763877868652344,0.0,1.0,1383.919070688,34347008.0,0.0,0.0,0.016594689339399338
1773899330.537631,34600960.0,980.64453125,0.0,,0.0,0.0,0.0,9.071739441424143e-06,33807.01440294011,980.64453125,-98.53528594970703,24.731056213378906,-24.731056213378906,0.0,1.0,1392.126623978,34600960.0,0.0,0.0,0.017036618664860725
1773899338.7451203,34854912.0,979.8828125,0.0,,0.0,0.0,0.0,6.055946641936316e-07,33920.57308511515,979.8828125,-98.56988525390625,22.585142135620117,-22.585142135620117,0.0,1.0,1400.371035765,34854912.0,0.0,0.0,0.01626807078719139
1773899346.989114,35108864.0,975.796875,0.0,,0.0,0.0,0.0,1.523972855466127e-06,33754.94877309385,975.796875,-98.53626251220703,25.274478912353516,-25.274478912353516,0.0,1.0,1408.612483007,35108864.0,0.0,0.0,0.01613655313849449
1773899373.086496,35362816.0,979.8447265625,0.0,"{'sha256': '99c53dcd3f9096856b9c97b2125a30b5817e7ac9e0ce49f97899f097af2c49bf', 'path': 'media/html/render_35362816_99c53dcd3f9096856b9c.html', 'size': 910745, '_type': 'html-file'}",0.0,0.0,0.0,2.5759916297829477e-06,33766.20366461012,979.8447265625,-98.52787017822266,25.055309295654297,-25.055309295654297,0.0,0.9990234375,1426.467478613,35362816.0,0.0,0.0,0.014828075654804707
1773899373.2562988,35616768.0,977.5244140625,0.0,,0.0,0.0,0.0,7.651876785530476e-07,33891.69083769045,977.5244140625,-98.51403045654297,25.443500518798828,-25.443500518798828,0.0,1.0,1434.861804736,35616768.0,0.0,0.0,0.016923455521464348
1773899381.480296,35870720.0,977.966796875,0.0,,0.0,0.0,0.0,5.033111847296823e-07,33868.831506177,977.966796875,-98.54331970214844,24.678791046142578,-24.678791046142578,0.0,1.0,1443.081570957,35870720.0,0.0,0.0,0.015572386793792248
1773899389.699915,36124672.0,972.96484375,0.0,,0.0,0.0,0.0,5.331940428732196e-06,33863.59195847701,972.96484375,-98.58197021484375,25.505786895751953,-25.505786895751953,0.0,1.0,1451.310453848,36124672.0,0.0,0.0,0.015841474756598473
1773899397.9290888,36378624.0,979.7890625,0.0,,0.0,0.0,0.0,-4.046468347951304e-06,33816.19109334887,979.7890625,-98.5777587890625,24.36618423461914,-24.36618423461914,0.0,1.0,1459.545967706,36378624.0,0.0,0.0,0.016545066609978676
1773899423.748841,36632576.0,979.79296875,0.0,"{'path': 'media/html/render_36632576_ce43f8e737c043265a0b.html', 'size': 913521, '_type': 'html-file', 'sha256': 'ce43f8e737c043265a0b1060873babfc35d91851317e96a6ca210a584291fbf3'}",0.0,0.0,0.0,9.080734344024677e-06,33806.389925063035,979.79296875,-98.61294555664062,24.317649841308594,-24.317649841308594,0.0,1.0,1477.129780091,36632576.0,0.0,0.0,0.015919798985123634
1773899423.909443,36886528.0,978.10546875,0.0,,0.0,0.0,0.0,-1.1013198673026636e-05,34028.51359818714,978.10546875,-98.6075210571289,24.43185043334961,-24.43185043334961,0.0,1.0,1485.550176559,36886528.0,0.0,0.0,0.017760196700692177
1773899432.168774,37140480.0,980.466796875,0.0,,0.0,0.0,0.0,7.5126454248675145e-06,33714.23902234166,980.466796875,-98.60697937011719,24.309553146362305,-24.309553146362305,0.0,1.0,1493.763265436,37140480.0,0.0,0.0,0.016372861340641975
1773899440.3817239,37394432.0,981.15234375,0.0,,0.0,0.0,0.0,3.0569715363526484e-06,33895.15605166603,981.15234375,-98.59319305419922,23.39718246459961,-23.39718246459961,0.0,1.0,1502.019717779,37394432.0,0.0,0.0,0.01686166785657406
1773899448.6382658,37648384.0,981.1689453125,0.0,,0.0,0.0,0.0,-6.251165814319393e-06,33709.19654520195,981.1689453125,-98.5806884765625,25.34056854248047,-25.34056854248047,0.0,1.0,1510.236047229,37648384.0,0.0,0.0,0.015686964616179466
1773899474.440427,37902336.0,979.658203125,0.0,"{'path': 'media/html/render_37902336_8021be245c51c10955c6.html', 'size': 912521, '_type': 'html-file', 'sha256': '8021be245c51c10955c67916b9667ff1051354077793fd241a7d53aec23bfa85'}",0.0,0.0,0.0,8.627810530015267e-06,33885.48800863374,979.658203125,-98.62571716308594,23.318340301513672,-23.318340301513672,0.0,1.0,1527.821378149,37902336.0,0.0,0.0,0.01621917076408863
1773899474.5965526,38156288.0,978.81640625,0.0,,0.0,0.0,0.0,-9.016376679937821e-06,33698.375144459205,978.81640625,-98.66402435302734,24.232139587402344,-24.232139587402344,0.0,0.9990234375,1536.196131245,38156288.0,0.0,0.0,0.01683885231614113
1773899482.8144655,38410240.0,977.6943359375,0.0,,0.0,0.0,0.0,9.683096777735045e-07,33884.842303121746,977.6943359375,-98.64961242675781,25.36077880859375,-25.36077880859375,0.0,1.0,1544.410784934,38410240.0,0.0,0.0,0.016036979854106903
1773899491.0291162,38664192.0,978.671875,0.0,,0.0,0.0,0.0,5.24868937645806e-06,33895.37608917522,978.671875,-98.67779541015625,25.940387725830078,-25.940387725830078,0.0,1.0,1552.611571172,38664192.0,0.0,0.0,0.014950909651815891
1773899499.230096,38918144.0,978.021484375,0.0,,0.0,0.0,0.0,3.117575943178963e-06,33951.17864577128,978.021484375,-98.70404815673828,25.80939483642578,-25.80939483642578,0.0,1.0,1560.831105948,38918144.0,0.0,0.0,0.015484942123293877
1773899524.2899208,39172096.0,976.37109375,0.0,"{'_type': 'html-file', 'sha256': '2ec04e50176cb374c96d5001d0747f56c8ca8bdbb2c498f8266426b6b7207277', 'path': 'media/html/render_39172096_2ec04e50176cb374c96d.html', 'size': 911461}",0.0,0.0,0.0,-3.602970764404745e-06,33863.59626487882,976.37109375,-98.70861053466797,25.245532989501953,-25.245532989501953,0.0,0.9990234375,1577.670867133,39172096.0,0.0,0.0,0.014344407245516777
1773899524.4462614,39426048.0,979.173828125,0.0,,0.0,0.0,0.0,1.085018811863847e-05,33818.88172010373,979.173828125,-98.7106704711914,26.149002075195312,-26.149002075195312,0.0,1.0,1586.098968146,39426048.0,0.0,0.0,0.015946701169013977
1773899532.7173452,39680000.0,978.4267578125,0.0,,0.0,0.0,0.0,2.8442648272175575e-06,33675.41483168677,978.4267578125,-98.69065856933594,24.226577758789062,-24.226577758789062,0.0,1.0,1594.329867597,39680000.0,0.0,0.0,0.014749523252248764
1773899540.9481676,39933952.0,979.271484375,0.0,,0.0,0.0,0.0,-8.919134870666312e-07,33821.69842535927,979.271484375,-98.68327331542969,26.826520919799805,-26.826520919799805,0.0,1.0,1602.597810804,39933952.0,0.0,0.0,0.014232703484594822
1773899549.2162588,40187904.0,980.6923828125,0.0,,0.0,0.0,0.0,2.1136756913620047e-06,33652.44963611724,980.6923828125,-98.69435119628906,24.671092987060547,-24.671092987060547,0.0,1.0,1610.818827004,40187904.0,0.0,0.0,0.015254019759595394
1773899575.0186481,40441856.0,979.0751953125,0.0,"{'sha256': '8f0c511bfd1e698ad501eda789b768469c51765b7b906facf80fc7fa12a56641', 'path': 'media/html/render_40441856_8f0c511bfd1e698ad501.html', 'size': 911893, '_type': 'html-file'}",0.0,0.0,0.0,5.598543339147e-06,33864.01291443323,979.0751953125,-98.71686553955078,26.0318603515625,-26.0318603515625,0.0,0.9990234375,1628.399591489,40441856.0,0.0,0.0,0.01476477924734354
1773899575.1947103,40695808.0,981.484375,0.0,,0.0,0.0,0.0,1.4424939763557632e-05,33794.69756561217,981.484375,-98.7382583618164,25.45431137084961,-25.45431137084961,0.0,1.0,1636.795572504,40695808.0,0.0,0.0,0.013622881844639778
1773899583.4138393,40949760.0,980.0791015625,0.0,,0.0,0.0,0.0,-1.4817767805652693e-05,33890.23184192821,980.0791015625,-98.72674560546875,23.938953399658203,-23.938953399658203,0.0,1.0,1645.030668346,40949760.0,0.0,0.0,0.014438904821872711
1773899591.6485426,41203712.0,975.0732421875,0.0,,0.0,0.0,0.0,1.2768927263095975e-05,33798.01857014026,975.0732421875,-98.7150650024414,24.831636428833008,-24.831636428833008,0.0,1.0,1653.26317504,41203712.0,0.0,0.0,0.013841111212968826
1773899599.8817332,41457664.0,976.076171875,0.0,,0.0,0.0,0.0,-4.1295101027571945e-07,33802.288472848224,976.076171875,-98.76087188720703,25.474456787109375,-25.474456787109375,0.0,1.0,1661.520930032,41457664.0,0.0,0.0,0.01309797540307045
1773899625.8915076,41711616.0,980.5458984375,0.0,"{'path': 'media/html/render_41711616_1a2272cf9f3908fefbb9.html', 'size': 913177, '_type': 'html-file', 'sha256': '1a2272cf9f3908fefbb9ac2ec1ec5b646226ce7790cf8c26409a90a72e1937d0'}",0.0,0.0,0.0,5.020707249059342e-06,33683.969485600224,980.5458984375,-98.80402374267578,25.722654342651367,-25.722654342651367,0.0,1.0,1679.272457922,41711616.0,0.0,0.0,0.01280059665441513
1773899626.0472844,41965568.0,978.955078125,0.0,,0.0,0.0,0.0,-3.997159183199983e-06,33906.12041418267,978.955078125,-98.76791381835938,23.48436737060547,-23.48436737060547,0.0,1.0,1687.692965208,41965568.0,0.0,0.0,0.013020730577409267
1773899634.3105288,42219520.0,978.8857421875,0.0,,0.0,0.0,0.0,8.735669325687923e-06,33689.95382977379,978.8857421875,-98.76789093017578,24.784120559692383,-24.784120559692383,0.0,1.0,1695.915136341,42219520.0,0.0,0.0,0.012389149516820908
1773899642.5336356,42473472.0,981.2314453125,0.0,,0.0,0.0,0.0,-6.004542683513137e-06,33850.04621089582,981.2314453125,-98.8067855834961,24.744388580322266,-24.744388580322266,0.0,1.0,1704.159546995,42473472.0,0.0,0.0,0.012616951949894428
1773899650.7780602,42727424.0,977.2470703125,0.0,,0.0,0.0,0.0,3.7492939100047806e-06,33747.526664047306,977.2470703125,-98.83436584472656,26.124370574951172,-26.124370574951172,0.0,1.0,1712.422289854,42727424.0,0.0,0.0,0.012835976667702198
1773899676.8307216,42981376.0,968.64453125,0.0,"{'size': 914325, '_type': 'html-file', 'sha256': 'cea961b282334b7fb1049ef0ab998b5b8d96bf2adbde51f375458b17c0b1fba1', 'path': 'media/html/render_42981376_cea961b282334b7fb104.html'}",0.0,0.0,0.0,-3.972382273786934e-06,33680.74008035743,968.64453125,-98.84152221679688,26.653715133666992,-26.653715133666992,0.0,1.0,1730.21184088,42981376.0,0.0,0.0,0.013112977147102356
1773899676.9893165,43235328.0,979.4208984375,0.0,,0.0,0.0,0.0,9.537645382806659e-06,33596.10857382588,979.4208984375,-98.81375122070312,25.514881134033203,-25.514881134033203,0.0,1.0,1738.619319883,43235328.0,0.0,0.0,0.012733910232782364
1773899685.2376962,43489280.0,979.865234375,0.0,,0.0,0.0,0.0,-2.3830277768865926e-06,33755.373450675,979.865234375,-98.81731414794922,24.54859161376953,-24.54859161376953,0.0,1.0,1746.866841034,43489280.0,0.0,0.0,0.012461385689675808
1773899693.485266,43743232.0,979.662109375,0.0,,0.0,0.0,0.0,2.2097748342275736e-07,33735.133460214245,979.662109375,-98.8330078125,25.269775390625,-25.269775390625,0.0,1.0,1755.080922407,43743232.0,0.0,0.0,0.012474114075303078
1773899701.6993563,43997184.0,970.2373046875,0.0,,0.0,0.0,0.0,1.5798162849023356e-06,33897.426674107126,970.2373046875,-98.84956359863281,26.2301082611084,-26.2301082611084,0.0,1.0,1763.31612501,43997184.0,0.0,0.0,0.011940041556954384
1773899727.6042433,44251136.0,975.83203125,0.0,"{'path': 'media/html/render_44251136_5934e7c38ff4459bf89c.html', 'size': 911049, '_type': 'html-file', 'sha256': '5934e7c38ff4459bf89c1dc40f57c9251a6892760f5180a678c9e8cdec515867'}",0.0,0.0,0.0,9.246923582395539e-06,33792.75587923588,975.83203125,-98.7861328125,25.324440002441406,-25.324440002441406,0.0,1.0,1780.985196277,44251136.0,0.0,0.0,0.013993315398693085
1773899727.7636983,44505088.0,976.08984375,0.0,,0.0,0.0,0.0,-8.555534805054776e-06,33886.822616549915,976.08984375,-98.78063201904297,26.235340118408203,-26.235340118408203,0.0,0.9990234375,1789.397960275,44505088.0,0.0,0.0,0.014299466274678707
1773899736.0163436,44759040.0,975.0205078125,0.0,,0.0,0.0,0.0,4.6305463001772296e-06,33742.08193892813,975.0205078125,-98.77501678466797,24.662052154541016,-24.662052154541016,0.0,1.0,1797.620618303,44759040.0,0.0,0.0,0.014557604677975178
1773899744.2389627,45012992.0,979.240234375,0.0,,0.0,0.0,0.0,-7.355609341175295e-06,33864.750420045835,979.240234375,-98.80365753173828,26.336772918701172,-26.336772918701172,0.0,1.0,1805.860706981,45012992.0,0.0,0.0,0.015836674720048904
1773899752.4790115,45266944.0,979.68359375,0.0,,0.0,0.0,0.0,4.5749529817840084e-06,33774.71026883182,979.68359375,-98.8183364868164,25.49312973022461,-25.49312973022461,0.0,1.0,1814.084372602,45266944.0,0.0,0.0,0.014496217481791973
1773899777.613389,45520896.0,977.3662109375,0.0,"{'path': 'media/html/render_45520896_5bf4132940d561843b67.html', 'size': 911453, '_type': 'html-file', 'sha256': '5bf4132940d561843b67a018e73f991ef78e4ba233bd0bbd2f5555448b787e45'}",0.0,0.0,0.0,4.817420631297864e-06,33851.892280015214,977.3662109375,-98.79961395263672,27.456592559814453,-27.456592559814453,0.0,1.0,1830.994326899,45520896.0,0.0,0.0,0.014300697483122349
1773899777.774668,45774848.0,971.7275390625,0.0,,0.0,0.0,0.0,-2.482127456460148e-06,33915.13717649652,971.7275390625,-98.78018188476562,26.23949432373047,-26.23949432373047,0.0,1.0,1839.377084029,45774848.0,0.0,0.0,0.01586567610502243
1773899785.99532,46028800.0,965.90234375,0.0,,0.0,0.0,0.0,1.232050749422342e-06,33904.497215421245,965.90234375,-98.77217102050781,26.241872787475586,-26.241872787475586,0.0,1.0,1847.619950555,46028800.0,0.0,0.0,0.01410292275249958
1773899794.2383816,46282752.0,980.6337890625,0.0,,0.0,0.0,0.0,9.290670277550817e-06,33759.95144737116,980.6337890625,-98.75468444824219,24.825214385986328,-24.825214385986328,0.0,1.0,1855.848980715,46282752.0,0.0,0.0,0.014347878284752369
1773899802.4668264,46536704.0,955.8291015625,0.0,,0.0,0.0,0.0,-1.6526429362784256e-06,33826.4888680673,955.8291015625,-98.7656478881836,26.633705139160156,-26.633705139160156,0.0,1.0,1864.100515907,46536704.0,0.0,0.0,0.015152731910347939
1773899828.616631,46790656.0,980.6748046875,0.0,"{'path': 'media/html/render_46790656_6067be65b01eb0e9f7b4.html', 'size': 909897, '_type': 'html-file', 'sha256': '6067be65b01eb0e9f7b4889d8f4a06c52311613648f50363bd4c451ef08febcc'}",0.0,0.0,0.0,-8.930030162446201e-06,33718.41306383511,980.6748046875,-98.75389862060547,25.987350463867188,-25.987350463867188,0.0,1.0,1881.997600178,46790656.0,0.0,0.0,0.01846165582537651
1773899828.7864993,47044608.0,975.4423828125,0.0,,0.0,0.0,0.0,-1.0437081073177978e-05,33834.556203731096,975.4423828125,-98.72927856445312,25.280597686767578,-25.280597686767578,0.0,1.0,1890.449154115,47044608.0,0.0,0.0,0.018751271069049835
1773899837.0678196,47298560.0,980.8271484375,0.0,,0.0,0.0,0.0,5.819781108584721e-06,33615.52533693733,980.8271484375,-98.70237731933594,25.492855072021484,-25.492855072021484,0.0,1.0,1898.681832604,47298560.0,0.0,0.0,0.01796770840883255
1773899845.299978,47552512.0,974.9033203125,0.0,,0.0,0.0,0.0,6.152471087261802e-06,33810.15430969589,974.9033203125,-98.75846099853516,26.788219451904297,-26.788219451904297,0.0,1.0,1906.916920172,47552512.0,0.0,0.0,0.01612262986600399
1773899853.535549,47806464.0,980.3310546875,0.0,,0.0,0.0,0.0,9.450107540942554e-07,33792.10298237344,980.3310546875,-98.77686309814453,23.8173770904541,-23.8173770904541,0.0,1.0,1915.143332139,47806464.0,0.0,0.0,0.01757286861538887
1773899879.701961,48060416.0,979.275390625,0.0,"{'path': 'media/html/render_48060416_5e33f4c14193b627ff17.html', 'size': 911313, '_type': 'html-file', 'sha256': '5e33f4c14193b627ff17b3613f638a1afc09329b951889f3a37c85909b55d0eb'}",0.0,0.0,0.0,6.331976692308672e-06,33842.231694408256,979.275390625,-98.80549621582031,26.099763870239258,-26.099763870239258,0.0,1.0,1933.082916026,48060416.0,0.0,0.0,0.017112972214818
1773899879.8610196,48314368.0,976.6201171875,0.0,,0.0,0.0,0.0,-5.710439836548176e-06,33777.73170663102,976.6201171875,-98.81900024414062,26.531944274902344,-26.531944274902344,0.0,1.0,1941.471915582,48314368.0,0.0,0.0,0.01742387004196644
1773899888.0903106,48568320.0,973.0498046875,0.0,,0.0,0.0,0.0,-3.252969463574118e-06,33840.855439899526,973.0498046875,-98.79592895507812,27.260326385498047,-27.260326385498047,0.0,0.9990234375,1949.706913932,48568320.0,0.0,0.0,0.0160142220556736
1773899896.3251586,48822272.0,981.533203125,0.0,,0.0,0.0,0.0,1.0372016731707845e-05,33791.16924433258,981.533203125,-98.83596801757812,26.694324493408203,-26.694324493408203,0.0,1.0,1957.904098136,48822272.0,0.0,0.0,0.015180840156972408
1773899904.5224617,49076224.0,981.2822265625,0.0,,0.0,0.0,0.0,-5.808803507534321e-06,33971.314738673456,981.2822265625,-98.8251953125,25.16773796081543,-25.16773796081543,0.0,1.0,1966.1690745,49076224.0,0.0,0.0,0.017006492242217064
1773899929.8712034,49330176.0,981.4384765625,0.0,"{'path': 'media/html/render_49330176_018818e07b608a9e1e8f.html', 'size': 909065, '_type': 'html-file', 'sha256': '018818e07b608a9e1e8f113335289b561e467ae6debf5814ce158486c42dc55e'}",0.0,0.0,0.0,5.992059868731303e-06,33663.05005585373,981.4384765625,-98.79381561279297,25.807537078857422,-25.807537078857422,0.0,1.0,1983.252183073,49330176.0,0.0,0.0,0.015928158536553383
1773899930.0379653,49584128.0,968.197265625,0.0,,0.0,0.0,0.0,-5.609921117866179e-06,34006.865578823505,968.197265625,-98.79390716552734,26.67822265625,-26.67822265625,0.0,1.0,1991.680150344,49584128.0,0.0,0.0,0.01913152076303959
1773899938.2987318,49838080.0,980.9736328125,0.0,,0.0,0.0,0.0,-5.277631316857878e-06,33709.40777402157,980.9736328125,-98.785400390625,27.408523559570312,-27.408523559570312,0.0,1.0,1999.912478925,49838080.0,0.0,0.0,0.018973832949995995
1773899946.5308197,50092032.0,967.04296875,0.0,,0.0,0.0,0.0,-1.9715089365490712e-06,33820.87151317642,967.04296875,-98.83905029296875,26.713420867919922,-26.713420867919922,0.0,1.0,2008.166282793,50092032.0,0.0,0.0,0.017464332282543182
1773899954.7844899,50345984.0,980.81640625,0.0,,0.0,0.0,0.0,-8.03764214651892e-06,33719.12609474584,980.81640625,-98.82279968261719,25.918453216552734,-25.918453216552734,0.0,1.0,2016.392059826,50345984.0,0.0,0.0,0.020465588197112083
1773899980.7139275,50599936.0,981.94140625,0.0,"{'path': 'media/html/render_50599936_45fb1a566a456747d2c7.html', 'size': 908741, '_type': 'html-file', 'sha256': '45fb1a566a456747d2c7b093525d1a01aa2e8c8668895b84356eedef688bc05c'}",0.0,0.0,0.0,2.4013566871872172e-05,33840.2598144522,981.94140625,-98.83517456054688,24.974227905273438,-24.974227905273438,0.0,1.0,2034.094892154,50599936.0,0.0,0.0,0.018268141895532608
1773899980.870941,50853888.0,980.890625,0.0,,0.0,0.0,0.0,2.184952791139949e-06,33702.863044135025,980.890625,-98.77737426757812,25.571142196655273,-25.571142196655273,0.0,1.0,2042.472580703,50853888.0,0.0,0.0,0.01836243085563183
1773899989.0908194,51107840.0,980.521484375,0.0,,0.0,0.0,0.0,-1.0328269581805216e-06,33898.465544847924,980.521484375,-98.76419067382812,26.069644927978516,-26.069644927978516,0.0,1.0,2050.695319123,51107840.0,0.0,0.0,0.020016392692923546
1773899997.3135917,51361792.0,980.7763671875,0.0,,0.0,0.0,0.0,1.4368220035976265e-06,33850.99073625734,980.7763671875,-98.7585220336914,25.962512969970703,-25.962512969970703,0.0,1.0,2058.934054441,51361792.0,0.0,0.0,0.01728926971554756
1773900005.5518801,51615744.0,981.74609375,0.0,,0.0,0.0,0.0,-6.5740714489948004e-06,33781.75970283902,981.74609375,-98.7379150390625,24.1669864654541,-24.1669864654541,0.0,1.0,2059.592546745,51615744.0,0.0,0.0,0.01908963918685913
