training/alpha_loss,eval/episode_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward_ctrl,eval/episode_reward_dist,step,_step,eval/episode_success_hard,render,training/actor_loss,eval/episode_success,_timestamp,training/entropy,eval/episode_success_easy,training/log_alpha,eval/episode_reward,training/critic_loss,eval/episode_reward_survive,_runtime,training/sps
0.0001799381716409698,6862.80859375,0.0,0.16015625,-1985.0682373046875,0.0,45520896.0,45520896.0,0.0,"{'path': 'media/html/render_45520896_ee4f43c2a537e4644c67.html', 'size': 3859433.0, '_type': 'html-file', 'sha256': 'ee4f43c2a537e4644c67e95c2d87f333ef350d8d1a6e7254352758b3b283cb53'}",-11.235467910766602,138.705078125,1773585900.9579115,0.0,153.306640625,0.0,138.705078125,0.13948294520378113,932.314453125,34463.077230989,29051.582263344306
6.745151767972857e-05,7050.47998046875,0.0,0.1455078125,-1999.05859375,0.0,45774848.0,45774848.0,0.0,,-11.221144676208496,121.5078125,1773585901.1711042,0.0,143.54296875,0.0,121.5078125,0.14492817223072052,965.6474609375,34486.32925236,29046.04306845765
3.9445265429094434e-05,6718.923828125,0.0,0.166015625,-1997.285400390625,0.0,46028800.0,46028800.0,0.0,,-11.022835731506348,135.421875,1773585924.2092648,0.0,150.82421875,0.0,135.421875,0.13954006135463715,942.94921875,34509.247408849,28940.536151940658
2.4285243853228167e-05,7051.31494140625,0.0,0.1484375,-2009.691650390625,0.0,46282752.0,46282752.0,0.0,,-11.437037467956543,129.6416015625,1773585947.1273937,0.0,141.806640625,0.0,129.6416015625,0.14101603627204895,950.5419921875,34532.219538571,29042.103065187253
7.447144162142649e-05,6978.5556640625,0.0,0.1904296875,-2020.2547607421875,0.0,46536704.0,46536704.0,0.0,,-11.484749794006348,165.2890625,1773585970.0994446,0.0,179.1513671875,0.0,165.2890625,0.13516245782375336,961.5458984375,34555.149604931,29053.49358558971
-5.7967226894106716e-05,6879.73388671875,0.0,0.1650390625,-2047.1177978515625,0.0,46790656.0,46790656.0,0.0,"{'path': 'media/html/render_46790656_66152e27059e1eff555d.html', 'size': 3869697.0, '_type': 'html-file', 'sha256': '66152e27059e1eff555d6e528a93df2ec0fa6fa62452992cfa375319dd285bc3'}",-11.856002807617188,144.98828125,1773586043.8912184,0.0,154.33984375,0.0,144.98828125,0.13088269531726837,954.6357421875,34606.010513805,29047.799189155638
6.107221997808665e-05,6996.68994140625,0.0,0.1689453125,-1953.275146484375,0.0,47044608.0,47044608.0,0.0,,-12.325187683105469,143.1142578125,1773586044.1001132,0.0,155.9287109375,0.0,143.1142578125,0.12741424143314362,949.9296875,34629.181240196,29038.31691765553
-1.972166046471102e-06,7097.79443359375,0.0,0.1416015625,-1963.74462890625,0.0,47298560.0,47298560.0,0.0,,-12.110834121704102,116.7490234375,1773586067.0612118,0.0,142.818359375,0.0,116.7490234375,0.1244051456451416,954.771484375,34652.188748484,28922.85702437374
1.3154434782336466e-05,7180.44921875,0.0,0.1787109375,-2042.827392578125,0.0,47552512.0,47552512.0,0.0,,-12.25543212890625,155.255859375,1773586090.0684404,0.0,166.7275390625,0.0,155.255859375,0.12415318936109543,975.7978515625,34675.106221092,28967.95685439686
4.696272753790254e-06,7132.4853515625,0.0,0.158203125,-1898.637939453125,0.0,47806464.0,47806464.0,0.0,,-12.746702194213867,136.9990234375,1773586112.9862707,0.0,147.013671875,0.0,136.9990234375,0.11259353905916214,953.4794921875,34698.066948428,29016.210404595557
-6.415818006644258e-06,6911.72705078125,0.0,0.1669921875,-1981.83203125,0.0,48060416.0,48060416.0,0.0,"{'size': 3873125.0, '_type': 'html-file', 'sha256': '2f13b3f6f02469191d31128778e3c229d9af3ed545a5b304c68d234e07d6fd18', 'path': 'media/html/render_48060416_2f13b3f6f02469191d31.html'}",-13.021768569946289,145.771484375,1773586184.8183804,0.0,159.6376953125,0.0,145.771484375,0.10320038348436356,968.6484375,34746.937734635,29051.12428068832
-1.8436636310070753e-05,7165.62646484375,0.0,0.150390625,-1964.443115234375,0.0,48314368.0,48314368.0,0.0,,-12.966253280639648,127.7421875,1773586185.0359714,0.0,147.8583984375,0.0,127.7421875,0.10815957188606262,965.3818359375,34770.187874347,28987.298010013208
2.54771930485731e-05,7253.33984375,0.0,0.140625,-2021.16357421875,0.0,48568320.0,48568320.0,0.0,,-13.193617820739746,122.259765625,1773586208.0679207,0.0,131.291015625,0.0,122.259765625,0.09748072922229767,978.2802734375,34793.11416506,28923.615705635315
4.679141420638189e-05,7364.35888671875,0.0,0.1748046875,-2016.03466796875,0.0,48822272.0,48822272.0,0.0,,-13.200766563415527,153.0634765625,1773586230.9941993,0.0,164.28515625,0.0,153.0634765625,0.10745511204004288,971.94140625,34816.083670422,29056.330127990568
-5.360965133149875e-06,7431.4912109375,0.0,0.1474609375,-1931.96337890625,0.0,49076224.0,49076224.0,0.0,,-13.405010223388672,127.3896484375,1773586253.963765,0.0,140.494140625,0.0,127.3896484375,0.08500503748655319,974.83984375,34839.024874171,29061.303140953387
1.0138435754925013e-05,7378.94140625,0.0,0.142578125,-1979.9090576171875,0.0,49330176.0,49330176.0,0.0,"{'size': 3872149.0, '_type': 'html-file', 'sha256': '4b9b199a32d46ad18aaf527673aae96b13cf0f7fdae2bb6f2d482c9e40a55ec4', 'path': 'media/html/render_49330176_4b9b199a32d46ad18aaf.html'}",-13.556325912475586,128.376953125,1773586327.850392,0.0,136.2802734375,0.0,128.376953125,0.0851510539650917,967.41015625,34889.969706564,29004.046655927716
3.81179379473906e-05,7008.30712890625,0.0,0.1669921875,-1894.26708984375,0.0,49584128.0,49584128.0,0.0,,-13.726737022399902,138.98046875,1773586328.0623834,0.0,158.845703125,0.0,138.98046875,0.08849099278450012,944.6806640625,34913.166748371,28961.513961863915
-4.2075582314282656e-05,7241.3818359375,0.0,0.16015625,-1991.0869140625,0.0,49838080.0,49838080.0,0.0,,-13.799832344055176,142.03125,1773586351.046843,0.0,152.6064453125,0.0,142.03125,0.08792288601398468,977.767578125,34936.152925802,28936.958819396994
3.7038404116174206e-05,6933.978515625,0.0,0.1689453125,-1911.404296875,0.0,50092032.0,50092032.0,0.0,,-13.932982444763184,149.3369140625,1773586374.0329804,0.0,159.6982421875,0.0,149.3369140625,0.08573710173368454,963.1240234375,34959.067053088,29010.809531510917
2.5110563001362607e-05,7268.03125,0.0,0.1455078125,-1905.0826416015625,0.0,50345984.0,50345984.0,0.0,,-14.032337188720703,129.0341796875,1773586396.9469888,0.0,139.7216796875,0.0,129.0341796875,0.0828055888414383,968.798828125,34982.051235014,29018.337639140456
-2.29772904276615e-05,6860.205078125,0.0,0.166015625,-1991.2919921875,0.0,50599936.0,50599936.0,0.0,"{'path': 'media/html/render_50599936_d2f7d73ea49a497579c2.html', 'size': 3869649.0, '_type': 'html-file', 'sha256': 'd2f7d73ea49a497579c204d6b6a5407cc64f6fd234ec508cc6a78213b1bad26f'}",-14.272736549377441,145.34375,1773586469.1891484,0.0,151.1162109375,0.0,145.34375,0.07217291742563248,960.4609375,35031.308475969,29018.083081826928
3.0401648473343812e-05,7143.1552734375,0.0,0.1669921875,-1974.2430419921875,0.0,50853888.0,50853888.0,0.0,,-14.298166275024414,149.93359375,1773586469.3998938,0.0,158.51953125,0.0,149.93359375,0.07769415527582169,984.732421875,35054.540259468,28993.398026155068
-1.1047453654100536e-06,7148.1171875,0.0,0.1474609375,-1889.22265625,0.0,51107840.0,51107840.0,0.0,,-14.329634666442871,130.9619140625,1773586492.4202502,0.0,142.4404296875,0.0,130.9619140625,0.08495239913463593,966.220703125,35077.46976045,28910.136587511777
8.716834599908907e-06,7333.8837890625,0.0,0.16015625,-1941.245849609375,0.0,51361792.0,51361792.0,0.0,,-14.472081184387207,147.2919921875,1773586515.3497977,0.0,151.8271484375,0.0,147.2919921875,0.07337722182273865,981.1533203125,35100.455537587,29002.5374665613
2.4572429992986144e-06,7092.3857421875,0.0,0.1494140625,-1817.7919921875,0.0,51615744.0,51615744.0,0.0,,-14.634559631347656,133.9609375,1773586538.3354862,0.0,139.828125,0.0,133.9609375,0.06453905254602432,950.1162109375,35101.25081115,29024.089294905396
