training/actor_loss,eval/episode_reward_ctrl,_step,eval/episode_reward_near,eval/episode_success_hard,eval/episode_reward_dist,render,eval/episode_reward_survive,training/entropy,step,eval/episode_success_any,eval/episode_success,training/log_alpha,eval/episode_reward,_runtime,eval/episode_dist,eval/episode_success_easy,training/alpha_loss,training/critic_loss,_timestamp,training/sps
-15.844475746154785,-1907.39306640625,45266944.0,0.0,0.0,0.0,,901.515625,0.0,45266944.0,0.1494140625,127.0615234375,0.0,127.0615234375,5074.93727299,6490.69384765625,155.1376953125,1.1377014743629843e-05,0.11923070251941681,1773608701.3206925,29149.09104633954
-15.905248641967773,-1976.5726318359375,45520896.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'c1b716ff72ad6343613569c35325e8024e6712f107326e156cea7c3945a72a76', 'path': 'media/html/render_45520896_c1b716ff72ad63436135.html', 'size': 3856997.0}",908.7900390625,0.0,45520896.0,0.1416015625,120.5205078125,0.0,120.5205078125,5124.025061057,6971.83935546875,136.9482421875,-8.403544597967993e-06,0.12039792537689209,1773608773.4245286,29126.36720338861
-15.909504890441895,-1856.936279296875,45774848.0,0.0,0.0,0.0,,881.3017578125,0.0,45774848.0,0.1455078125,129.0576171875,0.0,129.0576171875,5147.315509483,6765.927734375,141.755859375,1.965681258297991e-05,0.1170903667807579,1773608773.65771,29184.868584426375
-15.986742973327637,-1740.30126953125,46028800.0,0.0,0.0,0.0,,822.5380859375,0.0,46028800.0,0.1630859375,126.2939453125,0.0,126.2939453125,5170.177456282,5934.67578125,153.8330078125,5.177552520763129e-05,0.11551165580749512,1773608796.714309,29027.291093955628
-15.947484970092773,-1732.661376953125,46282752.0,0.0,0.0,0.0,,858.935546875,0.0,46282752.0,0.1533203125,128.392578125,0.0,128.392578125,5193.225142301,6409.82861328125,148.251953125,-3.455913974903524e-05,0.11310131847858429,1773608819.5759385,29154.988024838807
-15.925649642944336,-1840.083740234375,46536704.0,0.0,0.0,0.0,,895.306640625,0.0,46536704.0,0.1748046875,148.1787109375,0.0,148.1787109375,5216.086433539,6197.0078125,167.21875,7.5143875619687606e-06,0.11322803050279617,1773608842.6235836,29124.45026301097
-16.008024215698242,-1948.992919921875,46790656.0,0.0,0.0,0.0,"{'size': 3853537.0, '_type': 'html-file', 'sha256': 'eab21e80095bf3e76c1ca3fe9dcd377f50a00d20e9228275bdc743fd6f93f8ed', 'path': 'media/html/render_46790656_eab21e80095bf3e76c1c.html'}",976.8046875,0.0,46790656.0,0.1357421875,116.7783203125,0.0,116.7783203125,5267.263689261,7555.181640625,132.818359375,9.98614268610254e-06,0.11653079837560654,1773608916.6631699,29203.90724385026
-15.94843578338623,-2156.300537109375,47044608.0,0.0,0.0,0.0,,995.1396484375,0.0,47044608.0,0.142578125,120.3681640625,0.0,120.3681640625,5290.407060096,7972.6708984375,144.4853515625,-2.9718126825173385e-05,0.12059776484966278,1773608916.9010153,29097.80251971252
-15.999561309814453,-2021.62158203125,47298560.0,0.0,0.0,0.0,,974.3271484375,0.0,47298560.0,0.1455078125,118.76953125,0.0,118.76953125,5313.439557678,7598.57568359375,143.7822265625,9.730434612720273e-06,0.11791618913412094,1773608939.8057954,29033.356516038286
-16.008535385131836,-1990.649658203125,47552512.0,0.0,0.0,0.0,,916.1357421875,0.0,47552512.0,0.1572265625,121.73046875,0.0,121.73046875,5336.321363227,6708.34375,165.185546875,3.4776101529132575e-05,0.10359537601470947,1773608962.8384955,29082.376258906435
-15.919008255004883,-2031.060791015625,47806464.0,0.0,0.0,0.0,,964.412109375,0.0,47806464.0,0.1630859375,134.359375,0.0,134.359375,5359.33728873,6995.0673828125,160.1728515625,-2.045144901785534e-05,0.11872151494026184,1773608985.720067,29107.861396160475
-15.832611083984375,-2063.89404296875,48060416.0,0.0,0.0,0.0,"{'sha256': '72a89230fd33ca894c49525ead82078fb1db260d7c6889fe758128c468245322', 'path': 'media/html/render_48060416_72a89230fd33ca894c49.html', 'size': 3855593.0, '_type': 'html-file'}",950.0751953125,0.0,48060416.0,0.1484375,123.44140625,0.0,123.44140625,5408.631720216,7420.6044921875,146.5712890625,2.6249179427395575e-05,0.13073986768722534,1773609058.0311809,29146.048146236368
-15.88624382019043,-2099.192138671875,48314368.0,0.0,0.0,0.0,,937.1259765625,0.0,48314368.0,0.1572265625,139.240234375,0.0,139.240234375,5431.941577871,7160.80810546875,156.61328125,-2.169218896597158e-05,0.11875970661640167,1773609058.281127,29100.993571373383
-15.943927764892578,-2083.900390625,48568320.0,0.0,0.0,0.0,,960.05859375,0.0,48568320.0,0.1572265625,134.7470703125,0.0,134.7470703125,5454.800306959,7212.1943359375,154.4599609375,7.796744284860324e-06,0.1147518903017044,1773609081.3404799,29043.61716711272
-15.825041770935059,-2303.15576171875,48822272.0,0.0,0.0,0.0,,969.4462890625,0.0,48822272.0,0.1513671875,122.07421875,0.0,122.07421875,5477.836640552,7498.201171875,153.181640625,-1.3345124898478389e-05,0.12175194919109344,1773609104.199187,29166.87140555538
-15.84360122680664,-1862.538818359375,49076224.0,0.0,0.0,0.0,,871.0849609375,0.0,49076224.0,0.1591796875,131.9912109375,0.0,131.9912109375,5500.70996834,6358.5693359375,150.05078125,2.2340154828270897e-05,0.11884167790412903,1773609127.235473,29063.724067476727
-15.834440231323242,-1920.698486328125,49330176.0,0.0,0.0,0.0,"{'path': 'media/html/render_49330176_e5055c817bf4cdc96efa.html', 'size': 3852637.0, '_type': 'html-file', 'sha256': 'e5055c817bf4cdc96efab05758679cb9c9388a767cba8cd42740a0493728cfa0'}",937.9345703125,0.0,49330176.0,0.111328125,78.1767578125,0.0,78.1767578125,5551.941295773,6918.14453125,155.6064453125,1.3801336535834707e-05,0.12362763285636902,1773609201.3407977,29117.087480926584
-15.897290229797363,-1992.0057373046875,49584128.0,0.0,0.0,0.0,,918.884765625,0.0,49584128.0,0.154296875,123.12890625,0.0,123.12890625,5575.097113203,6756.01953125,167.9462890625,-2.423055593681056e-05,0.12950211763381958,1773609201.5752137,29047.053782263847
-15.961788177490234,-1944.1922607421875,49838080.0,0.0,0.0,0.0,,972.9326171875,0.0,49838080.0,0.142578125,124.29296875,0.0,124.29296875,5598.130525851,7529.1728515625,143.099609375,2.9978991733514704e-05,0.12995977699756622,1773609224.4958105,29052.88339320056
-15.993420600891113,-2007.5263671875,50092032.0,0.0,0.0,0.0,,981.73046875,0.0,50092032.0,0.1533203125,131.4775390625,0.0,131.4775390625,5620.997315093,7583.5068359375,157.1015625,-1.3368390682444442e-05,0.12345129251480103,1773609247.529308,29069.074056265174
-15.90742015838623,-1998.9931640625,50345984.0,0.0,0.0,0.0,,988.44921875,0.0,50345984.0,0.1533203125,139.1259765625,0.0,139.1259765625,5644.038186845,7457.912109375,150.5361328125,9.390245395479724e-06,0.12211751192808151,1773609270.395832,29127.20509787396
-16.148488998413086,-1967.110595703125,50599936.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '2c3597e84914ca53a6816dc3e69ad160a3a1240a3074ffc5c708d83ead49eb30', 'path': 'media/html/render_50599936_2c3597e84914ca53a681.html', 'size': 3847513.0}",916.048828125,0.0,50599936.0,0.1416015625,117.7763671875,0.0,117.7763671875,5693.206370959,6684.2919921875,145.109375,3.1981588108465075e-05,0.11796475946903229,1773609342.605837,29060.781421868134
-15.99266529083252,-1973.094970703125,50853888.0,0.0,0.0,0.0,,918.8486328125,0.0,50853888.0,0.1552734375,129.78515625,0.0,129.78515625,5716.50276921,6991.45703125,149.0673828125,-2.5733408619998954e-05,0.12203392386436462,1773609342.8317807,29085.42493912046
-15.927267074584961,-1944.2515869140625,51107840.0,0.0,0.0,0.0,,914.537109375,0.0,51107840.0,0.1435546875,112.92578125,0.0,112.92578125,5739.399980687,6718.037109375,137.8076171875,9.170396879198961e-06,0.12441445142030716,1773609365.9016204,28962.833024961667
-15.945125579833984,-1847.315185546875,51361792.0,0.0,0.0,0.0,,941.3681640625,0.0,51361792.0,0.142578125,124.015625,0.0,124.015625,5762.443213769,6775.53271484375,140.3359375,4.3704556446755305e-05,0.12396165728569031,1773609388.798527,29050.57281900515
-15.964045524597168,-1936.3341064453125,51615744.0,0.0,0.0,0.0,,940.923828125,0.0,51615744.0,0.142578125,105.763671875,0.0,105.763671875,5763.277678842,7110.900390625,141.154296875,-2.7053378289565444e-05,0.1209593266248703,1773609411.8419492,29031.51351800703
