eval/episode_reward_survive,eval/episode_reward_ctrl,eval/episode_success,training/entropy,step,_step,training/critic_loss,eval/episode_dist,_timestamp,render,eval/episode_success_easy,eval/episode_reward,training/sps,training/log_alpha,training/actor_loss,eval/episode_success_hard,eval/episode_reward_near,eval/episode_reward_dist,_runtime,eval/episode_success_any,training/alpha_loss
874.587890625,-1906.709228515625,237.19921875,-3.9988319873809814,42981376.0,42981376.0,3.290601968765259,4168.14599609375,1774859327.5631409,"{'path': 'media/html/render_42981376_fd5e1e861af28dc87e61.html', 'size': 3809149.0, '_type': 'html-file', 'sha256': 'fd5e1e861af28dc87e6179c2503d136a4c0df58e393341d851e7dcaee1081204'}",367.52734375,237.19921875,27753.538525147036,-4.682679653167725,3.130551815032959,0.0,0.0,0.0,4869.550393314,0.337890625,1.2117481674067676e-05
831.2431640625,-1902.5791015625,244.34765625,-4.002243518829346,43235328.0,43235328.0,3.288102626800537,4121.92578125,1774859327.7875423,,313.3271484375,244.34765625,27726.305612352393,-4.658114910125732,3.1294801235198975,0.0,0.0,0.0,4893.362197065,0.337890625,-2.015081190620549e-05
828.533203125,-1839.068115234375,232.279296875,-3.9994497299194336,43489280.0,43489280.0,3.2827091217041016,4273.1455078125,1774859351.3744438,,299.9306640625,232.279296875,27680.90123355534,-4.651907444000244,3.127230644226074,0.0,0.0,0.0,4916.754166008,0.326171875,6.362367457768414e-06
780.93359375,-1948.8988037109375,244.3515625,-3.9995546340942383,43743232.0,43743232.0,3.279279947280884,3761.734375,1774859374.7663875,,328.0234375,244.3515625,27645.088034921384,-4.663020610809326,3.1231889724731445,0.0,0.0,0.0,4940.328855699,0.3349609375,5.33483580511529e-06
853.2978515625,-1896.5841064453125,221.3935546875,-3.998650550842285,43997184.0,43997184.0,3.2731456756591797,4389.814453125,1774859398.3410935,,327.4033203125,221.3935546875,27700.545178425888,-4.660693168640137,3.1147518157958984,0.0,0.0,0.0,4963.735815459,0.318359375,1.3921239769842941e-05
802.83984375,-1770.15185546875,254.4052734375,-4.000137805938721,44251136.0,44251136.0,3.27805233001709,3607.572265625,1774859471.3525362,"{'size': 3809629.0, '_type': 'html-file', 'sha256': 'd7d7d85300565eadadbc3cda0690e21a05a15856a41ebcf656c272aa972e4965', 'path': 'media/html/render_44251136_d7d7d85300565eadadbc.html'}",343.283203125,254.4052734375,27604.468907391067,-4.665480613708496,3.1235876083374023,0.0,0.0,0.0,5013.339783093,0.3642578125,-1.3005048060676927e-07
697.634765625,-1549.0218505859375,254.4248046875,-4.001249313354492,44505088.0,44505088.0,3.272252082824707,2831.412109375,1774859471.5856283,,359.8779296875,254.4248046875,27715.021687047312,-4.653363227844238,3.1151645183563232,0.0,0.0,0.0,5036.949698228,0.353515625,-1.06529587355908e-05
809.734375,-1849.4268798828125,270.9765625,-4.001368999481201,44759040.0,44759040.0,3.2750797271728516,3919.5703125,1774859494.961953,,323.548828125,270.9765625,27693.1804726908,-4.648439407348633,3.118345260620117,0.0,0.0,0.0,5060.488137413,0.3544921875,-1.1984661796304863e-05
840.443359375,-1849.3515625,244.0615234375,-3.998420476913452,45012992.0,45012992.0,3.2736623287200928,4206.25,1774859518.5003922,,320.3720703125,244.0615234375,27818.44031706097,-4.663205146789551,3.116772413253784,0.0,0.0,0.0,5083.865151856,0.337890625,1.6317173503921367e-05
861.7041015625,-1906.3507080078125,263.1572265625,-4.0028510093688965,45266944.0,45266944.0,3.266042947769165,4062.98095703125,1774859541.8773556,,374.1552734375,263.1572265625,27675.124504919753,-4.644186019897461,3.1096017360687256,0.0,0.0,0.0,5107.433810901,0.3681640625,-2.6462172172614373e-05
815.841796875,-1736.6083984375,293.3369140625,-3.9988620281219482,45520896.0,45520896.0,3.268892526626587,3578.1484375,1774859616.6347804,"{'path': 'media/html/render_45520896_89ae624b39c3681b051f.html', 'size': 3818781.0, '_type': 'html-file', 'sha256': '89ae624b39c3681b051faf636235e5b6792d7786c40d0900582ff80a1ea8b1d6'}",360.8212890625,293.3369140625,27721.087070891266,-4.639500141143799,3.1149375438690186,0.0,0.0,0.0,5158.62198313,0.3984375,1.2311710634094197e-05
814.4716796875,-1934.31005859375,241.5537109375,-3.9998512268066406,45774848.0,45774848.0,3.278385877609253,4171.232421875,1774859616.8546593,,309.0556640625,241.5537109375,27628.384591930273,-4.638058662414551,3.117485761642456,0.0,0.0,0.0,5182.43681038,0.3369140625,2.601354481157614e-06
714.158203125,-1590.4638671875,266.505859375,-4.004225730895996,46028800.0,46028800.0,3.2708425521850586,2914.64794921875,1774859640.4490194,,352.953125,266.505859375,27680.86310729748,-4.6307692527771,3.112163782119751,0.0,0.0,0.0,5205.834015961,0.3642578125,-4.0997605537995696e-05
771.77734375,-1824.410888671875,238.4892578125,-3.9976613521575928,46282752.0,46282752.0,3.2678844928741455,3539.8212890625,1774859663.8462515,,335.1767578125,238.4892578125,27693.67224327291,-4.637422561645508,3.1160457134246826,0.0,0.0,0.0,5229.374137447,0.318359375,2.4905273676267825e-05
848.583984375,-1924.302490234375,226.572265625,-4.0000224113464355,46536704.0,46536704.0,3.27876877784729,4354.7919921875,1774859687.3863795,,316.40625,226.572265625,27802.48758953865,-4.624650955200195,3.121215581893921,0.0,0.0,0.0,5252.757377542,0.298828125,9.182560916087823e-07
836.9130859375,-2128.3984375,229.740234375,-3.999385118484497,46790656.0,46790656.0,3.267078399658203,4366.0966796875,1774859760.3223703,"{'path': 'media/html/render_46790656_451d5e31c201ed087479.html', 'size': 3847197.0, '_type': 'html-file', 'sha256': '451d5e31c201ed0874790b43d2cb2a50dd1c8e2ab16734d3d6dd60ca11024185'}",322.4931640625,229.740234375,27684.012834089615,-4.632846832275391,3.116144895553589,0.0,0.0,0.0,5302.309791157,0.328125,7.180371994763846e-06
859.5087890625,-2161.390869140625,279.7041015625,-3.9985315799713135,47044608.0,47044608.0,3.2787556648254395,4216.7119140625,1774859760.5646536,,353.13671875,279.7041015625,27728.465185329114,-4.6407599449157715,3.125476121902466,0.0,0.0,0.0,5325.978010346,0.37890625,1.5461549992323853e-05
869.0126953125,-2073.8603515625,242.2939453125,-4.000277996063232,47298560.0,47298560.0,3.269744396209717,4483.4267578125,1774859783.990224,,332.927734375,242.2939453125,27551.541762504552,-4.635079860687256,3.1198606491088867,0.0,0.0,0.0,5349.543126038,0.3505859375,-1.5115793985387427e-06
801.8076171875,-1946.94384765625,244.0859375,-3.9995415210723877,47552512.0,47552512.0,3.2724578380584717,3868.959228515625,1774859807.5553396,,323.7705078125,244.0859375,27728.907679471107,-4.632667064666748,3.1232361793518066,0.0,0.0,0.0,5372.929003432,0.3310546875,5.6424623835482635e-06
779.220703125,-1887.239501953125,259.0576171875,-3.999053478240967,47806464.0,47806464.0,3.2767302989959717,3579.387451171875,1774859830.9411724,,343.1201171875,259.0576171875,27651.330295132095,-4.642446994781494,3.129733085632324,0.0,0.0,0.0,5396.477915574,0.3505859375,1.0213526365987491e-05
854.1083984375,-2049.133544921875,277.6884765625,-4.000536918640137,48060416.0,48060416.0,3.2689146995544434,4147.34130859375,1774859905.6092587,"{'size': 3804349.0, '_type': 'html-file', 'sha256': '9ffb42cb05cdd6587d8467033a1e29ea571a6966d0ac42798bbbcfabeea660f9', 'path': 'media/html/render_48060416_9ffb42cb05cdd6587d84.html'}",346.95703125,277.6884765625,27780.1410124394,-4.6459059715271,3.1202750205993652,0.0,0.0,0.0,5447.596455069,0.388671875,-3.993094196630409e-06
876.1162109375,-2111.5556640625,271.875,-4.000275135040283,48314368.0,48314368.0,3.2653086185455322,4331.23095703125,1774859905.8691301,,364.681640625,271.875,27682.816313930456,-4.634497165679932,3.120925188064575,0.0,0.0,0.0,5471.43239479,0.3466796875,-1.5108382740436355e-06
863.0986328125,-2059.3359375,256.33984375,-4.001962184906006,48568320.0,48568320.0,3.2789907455444336,4259.02734375,1774859929.4445262,,343.48046875,256.33984375,27746.519289351723,-4.638800621032715,3.1310930252075195,0.0,0.0,0.0,5494.820774757,0.3701171875,-1.8056050976156257e-05
887.3798828125,-2314.27783203125,240.875,-4.000232696533203,48822272.0,48822272.0,3.276862859725952,4722.318359375,1774859952.832972,,329.09765625,240.875,27653.708664522568,-4.639969825744629,3.1283979415893555,0.0,0.0,0.0,5518.377577571,0.3486328125,-1.1826454056063085e-06
878.732421875,-2184.45361328125,265.12890625,-3.998497486114502,49076224.0,49076224.0,3.275359630584717,4557.203125,1774859976.3897345,,353.1572265625,265.12890625,27756.31567850814,-4.635605335235596,3.124326229095459,0.0,0.0,0.0,5541.765139077,0.357421875,1.592647640791256e-05
839.046875,-2288.81005859375,288.990234375,-3.999924421310425,49330176.0,49330176.0,3.281381845474243,4250.380859375,1774860049.2020051,"{'_type': 'html-file', 'sha256': '46d0409174067787849e52893155470020d762a775436dcc9cb9375bb4548b56', 'path': 'media/html/render_49330176_46d0409174067787849e.html', 'size': 3762005.0}",357.9794921875,288.990234375,27656.898891890265,-4.6372971534729,3.1303555965423584,0.0,0.0,0.0,5591.189257234,0.392578125,1.914746917464072e-06
888.7119140625,-2370.5576171875,277.5947265625,-4.000000953674316,49584128.0,49584128.0,3.27929949760437,4636.75048828125,1774860049.4974391,,333.0712890625,277.5947265625,27713.89026635469,-4.639136791229248,3.1262357234954834,0.0,0.0,0.0,5614.903026607,0.375,1.1144047675770707e-06
844.3486328125,-2164.4560546875,254.3818359375,-4.000973701477051,49838080.0,49838080.0,3.286397695541382,4273.27783203125,1774860072.9151514,,340.154296875,254.3818359375,27581.29377149901,-4.643486976623535,3.1287600994110107,0.0,0.0,0.0,5638.429037945,0.3603515625,-8.332481229444966e-06
877.794921875,-2375.421142578125,272.1376953125,-3.999459743499756,50092032.0,50092032.0,3.2788636684417725,4684.5595703125,1774860096.4413006,,328.9794921875,272.1376953125,27845.57507521285,-4.64345121383667,3.1284098625183105,0.0,0.0,0.0,5661.80529855,0.373046875,6.426602794817882e-06
919.1640625,-2485.4541015625,263.3740234375,-4.000361919403076,50345984.0,50345984.0,3.28682279586792,5028.1904296875,1774860119.8173282,,332.61328125,263.3740234375,27691.446814708037,-4.644092559814453,3.1343700885772705,0.0,0.0,0.0,5685.350065214,0.359375,-2.407590045550023e-06
901.33984375,-2352.95703125,275.0390625,-3.997495412826538,50599936.0,50599936.0,3.282374620437622,4600.2353515625,1774860194.530847,"{'path': 'media/html/render_50599936_dca9eb4bef0f6fceb114.html', 'size': 3776241.0, '_type': 'html-file', 'sha256': 'dca9eb4bef0f6fceb114534e4660a5249d6abe44a319cc92b56e03c3ba9fcf8f'}",371.91015625,275.0390625,27787.786924937445,-4.637173652648926,3.1279187202453613,0.0,0.0,0.0,5736.51805407,0.388671875,2.5336026737932116e-05
913.62109375,-2451.6171875,300.58984375,-4.000897407531738,50853888.0,50853888.0,3.2831900119781494,4788.09619140625,1774860194.8351274,,363.9423828125,300.58984375,27667.81211719962,-4.6562724113464355,3.131019115447998,0.0,0.0,0.0,5760.422249694,0.4208984375,-7.511725925724022e-06
840.0263671875,-2320.018310546875,254.3837890625,-3.998997926712036,51107840.0,51107840.0,3.2796096801757812,4617.783203125,1774860218.434474,,314.4638671875,254.3837890625,27634.761986237307,-4.649616241455078,3.1292123794555664,0.0,0.0,0.0,5783.788305717,0.3642578125,1.0757161362562329e-05
891.2431640625,-2447.95556640625,252.0048828125,-4.000212669372559,51361792.0,51361792.0,3.2767064571380615,4679.1328125,1774860241.8005314,,354.4541015625,252.0048828125,27715.727699983003,-4.663889408111572,3.1275649070739746,0.0,0.0,0.0,5807.33224034,0.3916015625,-9.120957429331611e-07
871.830078125,-2165.69384765625,262.818359375,-4.001582145690918,51615744.0,51615744.0,3.2645795345306396,4124.27783203125,1774860265.344452,,390.3916015625,262.818359375,27803.15016736284,-4.646575927734375,3.1190757751464844,0.0,0.0,0.0,5830.717736779,0.392578125,-1.4134605407889467e-05
836.2197265625,-2325.539794921875,243.7265625,-3.998914957046509,51869696.0,51869696.0,3.2614474296569824,4469.61572265625,1774860288.729981,,332.9287109375,243.7265625,27656.941978998624,-4.641046047210693,3.1169838905334473,0.0,0.0,0.0,5830.732062359,0.357421875,1.1624486432992853e-05
