eval/episode_reward_ctrl,render,training/critic_loss,eval/episode_success,step,training/actor_loss,training/alpha_loss,eval/episode_success_easy,training/entropy,eval/episode_success_any,eval/episode_success_hard,_timestamp,eval/episode_dist,_step,training/log_alpha,eval/episode_reward_survive,_runtime,eval/episode_reward,eval/episode_reward_near,eval/episode_reward_dist,training/sps
-1425.349609375,"{'_type': 'html-file', 'sha256': '3bbe4f99c6b55aa9b7878fb409baacd2339133dd09161cd7dd082394b7ac8a7c', 'path': 'media/html/render_42981376_3bbe4f99c6b55aa9b787.html', 'size': 3830097.0}",3.4692578315734863,262.0419921875,42981376.0,3.2271862030029297,2.2084034299041377e-06,359.0166015625,-3.9998903274536133,0.3974609375,0.0,1774876871.4410708,3132.60791015625,42981376.0,-4.564769744873047,778.4775390625,4866.471174681,262.0419921875,0.0,0.0,27764.999313611544
-1583.051513671875,,3.48311448097229,250.298828125,43235328.0,3.2342474460601807,-1.2235161193530075e-05,339.861328125,-4.001260280609131,0.4013671875,0.0,1774876871.65458,3602.41259765625,43235328.0,-4.553229808807373,823.4033203125,4890.266530877,250.298828125,0.0,0.0,27758.126913324173
-1571.947265625,,3.4781787395477295,270.626953125,43489280.0,3.2273306846618652,1.024269477056805e-05,368.669921875,-3.999131441116333,0.400390625,0.0,1774876895.2358391,3280.111083984375,43489280.0,-4.550400733947754,819.95703125,4913.660073567,270.626953125,0.0,0.0,27735.94833985352
-1447.563720703125,,3.4776856899261475,250.314453125,43743232.0,3.2304935455322266,6.701876372972038e-06,339.298828125,-3.9994630813598633,0.36328125,0.0,1774876918.629318,3014.47607421875,43743232.0,-4.561298370361328,749.5625,4937.22310205,250.314453125,0.0,0.0,27675.548040173762
-1432.53662109375,,3.4775803089141846,235.69921875,43997184.0,3.2292416095733643,9.65691106102895e-06,339.623046875,-3.9991660118103027,0.345703125,0.0,1774876942.192418,3137.90771484375,43997184.0,-4.574563980102539,769.232421875,4960.631540077,235.69921875,0.0,0.0,27738.114471660756
-1438.427734375,"{'sha256': '969010a622d65584002303a03b3d0f12d1ad8f1b8a67375f4ca049b26462b7c4', 'path': 'media/html/render_44251136_969010a622d655840023.html', 'size': 3833181.0, '_type': 'html-file'}",3.466417074203491,277.357421875,44251136.0,3.221738815307617,-1.4834270587016363e-05,358.810546875,-4.001522064208984,0.4130859375,0.0,1774877016.4894662,2827.20263671875,44251136.0,-4.550234317779541,755.62109375,5011.519634627,277.357421875,0.0,0.0,27631.893694068796
-1701.9014892578125,,3.473991632461548,263.8720703125,44505088.0,3.2264065742492676,1.0476737770659383e-05,357.4560546875,-3.99910831451416,0.39453125,0.0,1774877016.714655,3950.26025390625,44505088.0,-4.56700325012207,901.7763671875,5035.134581919,263.8720703125,0.0,0.0,27744.424111483237
-1558.6202392578125,,3.470573663711548,245.9150390625,44759040.0,3.2265610694885254,-8.921111657400616e-06,329.283203125,-4.000946998596191,0.3798828125,0.0,1774877040.103954,3673.54248046875,44759040.0,-4.569759368896484,831.86328125,5058.671223153,245.9150390625,0.0,0.0,27697.4500268965
-1587.6402587890625,,3.475979804992676,247.3408203125,45012992.0,3.2296254634857178,1.5920564692351036e-05,352.0859375,-3.9985811710357666,0.3896484375,0.0,1774877063.640381,3733.59765625,45012992.0,-4.568533420562744,860.607421875,5082.054681336,247.3408203125,0.0,0.0,27834.014226300966
-1587.123779296875,,3.477069139480591,264.876953125,45266944.0,3.2301509380340576,-2.6338988391216844e-05,365.7099609375,-4.002603054046631,0.4267578125,0.0,1774877087.0240295,3709.64599609375,45266944.0,-4.576529026031494,876.94140625,5105.622854076,264.876953125,0.0,0.0,27694.337565386693
-1527.1102294921875,"{'_type': 'html-file', 'sha256': '9683cdc4284b7e1d573fd7871e1cc0bd6a5658e1b660c45bfb49f177c03a07a7', 'path': 'media/html/render_45520896_9683cdc4284b7e1d573f.html', 'size': 3833781.0}",3.4817230701446533,266.369140625,45520896.0,3.2338168621063232,2.7216254238737747e-05,339.2998046875,-3.99752140045166,0.40625,0.0,1774877161.4372995,3575.326171875,45520896.0,-4.555349349975586,831.0322265625,5156.46741663,266.369140625,0.0,0.0,27737.512774571333
-1643.971923828125,,3.4673912525177,297.794921875,45774848.0,3.220921516418457,1.051339154400921e-06,392.2939453125,-3.9999938011169434,0.4580078125,0.0,1774877161.6593187,3406.2255859375,45774848.0,-4.551729202270508,860.3046875,5180.272498535,297.794921875,0.0,0.0,27649.0714743129
-1611.807861328125,,3.473677635192871,245.8203125,46028800.0,3.224937677383423,7.615888080181321e-07,324.2724609375,-4.000028133392334,0.376953125,0.0,1774877185.2418377,4173.63134765625,46028800.0,-4.570724010467529,896.453125,5203.6794268,245.8203125,0.0,0.0,27710.436002716535
-1573.538330078125,,3.474377393722534,246.703125,46282752.0,3.2289133071899414,1.3450908227241598e-06,328.5068359375,-3.999966859817505,0.376953125,0.0,1774877208.6487305,4005.382568359375,46282752.0,-4.573911666870117,857.44140625,5227.212237894,246.703125,0.0,0.0,27722.568296208043
-1492.33642578125,,3.473536491394043,261.931640625,46536704.0,3.227595329284668,2.312519609404262e-05,354.6044921875,-3.997833490371704,0.408203125,0.0,1774877232.1815364,3526.9951171875,46536704.0,-4.582188606262207,836.625,5250.598016893,261.931640625,0.0,0.0,27841.73130820461
-1515.77294921875,"{'size': 3848245.0, '_type': 'html-file', 'sha256': '57090314dbcc58f4f14cc03f637e0536f825bea8263874b40bd953d3722ad948', 'path': 'media/html/render_46790656_57090314dbcc58f4f14c.html'}",3.4655745029449463,240.1708984375,46790656.0,3.226161003112793,-1.549018816149328e-05,320.13671875,-4.001622200012207,0.3603515625,0.0,1774877305.0447612,3680.695068359375,46790656.0,-4.582209587097168,818.5,5300.074872115,240.1708984375,0.0,0.0,27699.458879372614
-1570.384521484375,,3.467616558074951,300.7001953125,47044608.0,3.2234115600585938,9.829571354202926e-06,380.9033203125,-3.9991366863250732,0.4580078125,0.0,1774877305.2749166,3201.2099609375,47044608.0,-4.589475154876709,833.3173828125,5323.732990755,300.7001953125,0.0,0.0,27773.474747903005
-1715.614501953125,,3.4626779556274414,257.28515625,47298560.0,3.218327760696411,-1.7235804989468306e-05,365.0439453125,-4.0017805099487305,0.4130859375,0.0,1774877328.7022676,3781.5380859375,47298560.0,-4.577554225921631,894.82421875,5347.296125781,257.28515625,0.0,0.0,27602.144777508034
-1787.360107421875,,3.464510679244995,288.205078125,47552512.0,3.2222936153411865,-8.798315320746042e-06,359.7421875,-4.000942230224609,0.4189453125,0.0,1774877352.2654197,4509.2568359375,47552512.0,-4.576294898986816,937.6484375,5370.687739019,288.205078125,0.0,0.0,27759.94200193093
-1725.0806884765625,,3.4596197605133057,281.1123046875,47806464.0,3.216564893722534,3.01899817714002e-05,354.0751953125,-3.997171401977539,0.4296875,0.0,1774877375.6568725,4244.078125,47806464.0,-4.578098773956299,941.3876953125,5394.235620697,281.1123046875,0.0,0.0,27675.59693811759
-1688.0069580078125,"{'sha256': 'ca34eafa6f85eb6427e30bd685b7e4100e57e9cad9017f5da1c5dc9d7cc1c4b3', 'path': 'media/html/render_48060416_ca34eafa6f85eb6427e3.html', 'size': 3837861.0, '_type': 'html-file'}",3.4591753482818604,292.2392578125,48060416.0,3.217984914779663,5.306897492118878e-06,372.716796875,-3.9995687007904053,0.4296875,0.0,1774877450.1826894,3897.61181640625,48060416.0,-4.5867743492126465,906.087890625,5445.212794258,292.2392578125,0.0,0.0,27803.11823517713
-1682.6640625,,3.4629242420196533,258.1591796875,48314368.0,3.219541311264038,-1.951741251104977e-05,329.8134765625,-4.002020359039307,0.3974609375,0.0,1774877450.4531898,4144.52587890625,48314368.0,-4.594248294830322,890.6279296875,5469.072369682,258.1591796875,0.0,0.0,27711.8165954761
-1731.6414794921875,,3.4573161602020264,270.8076171875,48568320.0,3.217264175415039,1.2754398085235152e-05,365.884765625,-3.9988512992858887,0.419921875,0.0,1774877474.041603,3639.5087890625,48568320.0,-4.607542514801025,880.0029296875,5492.45579309,270.8076171875,0.0,0.0,27701.843374318065
-1644.63427734375,,3.4606335163116455,268.4677734375,48822272.0,3.2161054611206055,1.124621576309437e-05,367.4189453125,-3.998987913131714,0.412109375,0.0,1774877497.425138,4077.8134765625,48822272.0,-4.593539714813232,914.4619140625,5516.008306344,268.4677734375,0.0,0.0,27699.62959844827
-1641.592041015625,,3.452080011367798,289.212890625,49076224.0,3.2081241607666016,-6.079256763769081e-06,378.34765625,-4.000705718994141,0.45703125,0.0,1774877520.9775171,3628.2392578125,49076224.0,-4.6134867668151855,876.9111328125,5539.395725342,289.212890625,0.0,0.0,27790.862420511858
-1525.487060546875,"{'size': 3836697.0, '_type': 'html-file', 'sha256': 'b6b23384f2c9d708599fe519859d3395595d45f15899b8f38f0f541984f565a2', 'path': 'media/html/render_49330176_b6b23384f2c9d708599f.html'}",3.4638209342956543,241.2607421875,49330176.0,3.215656280517578,-1.4635989828093443e-05,339.275390625,-4.001528739929199,0.40625,0.0,1774877593.6675534,3609.978271484375,49330176.0,-4.604310989379883,856.193359375,5588.69773707,241.2607421875,0.0,0.0,27692.045074972735
-1648.81884765625,,3.4625940322875977,261.9189453125,49584128.0,3.2184362411499023,1.299325049330946e-05,360.744140625,-3.9988303184509277,0.3798828125,0.0,1774877593.955153,3877.0419921875,49584128.0,-4.610049247741699,881.9130859375,5612.391406893,261.9189453125,0.0,0.0,27762.00985720972
-1609.959716796875,,3.4575307369232178,263.6552734375,49838080.0,3.215951919555664,3.4935103485622676e-06,389.337890625,-3.9997565746307373,0.451171875,0.0,1774877617.3606243,3461.40869140625,49838080.0,-4.625763416290283,859.6787109375,5635.910783245,263.6552734375,0.0,0.0,27669.136715581757
-1653.365478515625,,3.4675793647766113,276.2421875,50092032.0,3.2196192741394043,1.2430215065251105e-05,372.234375,-3.9988577365875244,0.42578125,0.0,1774877640.880115,3835.497802734375,50092032.0,-4.611996650695801,896.8623046875,5659.292187195,276.2421875,0.0,0.0,27874.49007838445
-1550.7254638671875,,3.455850124359131,245.2880859375,50345984.0,3.2091424465179443,-7.60058492232929e-06,357.619140625,-4.000857353210449,0.396484375,0.0,1774877664.2613733,3598.375,50345984.0,-4.6008620262146,846.173828125,5682.832147804,245.2880859375,0.0,0.0,27715.870493489158
-1673.489990234375,"{'sha256': '9433f266922b181ca9f6faf8b6f5ce1237d1a74db1c306e12ae9f23e616d2d54', 'path': 'media/html/render_50599936_9433f266922b181ca9f6.html', 'size': 3849313.0, '_type': 'html-file'}",3.4672796726226807,297.9736328125,50599936.0,3.2176711559295654,-6.374094482453074e-06,401.751953125,-4.000731945037842,0.4775390625,0.0,1774877739.1701453,3236.6044921875,50599936.0,-4.597372531890869,862.8505859375,5734.200254798,297.9736328125,0.0,0.0,27820.68547832532
-1638.3446044921875,,3.468036651611328,259.9775390625,50853888.0,3.218982219696045,5.211957159190206e-07,352.779296875,-4.0000481605529785,0.423828125,0.0,1774877739.4823537,3551.322265625,50853888.0,-4.595851421356201,829.7734375,5758.097976933,259.9775390625,0.0,0.0,27694.168351644672
-1633.73291015625,,3.466587781906128,262.478515625,51107840.0,3.216965436935425,1.687217149992648e-06,376.56640625,-3.9999403953552246,0.4111328125,0.0,1774877763.0671551,3456.71533203125,51107840.0,-4.607572078704834,854.0400390625,5781.466461388,262.478515625,0.0,0.0,27746.87562393564
-1533.766357421875,,3.468190908432007,278.884765625,51361792.0,3.2170655727386475,-5.743746896769153e-06,369.0625,-4.000660419464111,0.4375,0.0,1774877786.4358478,3468.6396484375,51361792.0,-4.60484504699707,822.8603515625,5805.005912479,278.884765625,0.0,0.0,27745.70474142164
-1550.7889404296875,,3.4649817943573,254.626953125,51615744.0,3.209108591079712,6.184451649460243e-06,365.943359375,-3.9994988441467285,0.3994140625,0.0,1774877809.9750693,3601.058349609375,51615744.0,-4.605991840362549,857.8388671875,5828.394893763,254.626953125,0.0,0.0,27834.780868499023
-1606.8250732421875,,3.4576735496520996,276.29296875,51869696.0,3.2119317054748535,1.8181310224463232e-05,373.306640625,-3.9982941150665283,0.4072265625,0.0,1774877833.3643334,3953.4052734375,51869696.0,-4.616185188293457,887.3740234375,5828.408506762,276.29296875,0.0,0.0,27683.587600706458
