eval/episode_reward_ctrl,eval/episode_success,eval/episode_success_easy,_step,training/actor_loss,eval/episode_reward_near,eval/episode_reward,eval/episode_dist,eval/episode_reward_dist,training/critic_loss,training/entropy,render,_runtime,eval/episode_success_hard,eval/episode_reward_survive,_timestamp,training/log_alpha,training/alpha_loss,eval/episode_success_any,step,training/sps
-2073.18701171875,164.4296875,266.015625,42981376.0,3.117882490158081,0.0,164.4296875,5522.22119140625,0.0,3.3390872478485107,-3.9999940395355225,"{'_type': 'html-file', 'sha256': 'a893fc26b9fbbef09fbf869c61be9b5d889c33f2857051958816b38fe59b2b1c', 'path': 'media/html/render_42981376_a893fc26b9fbbef09fbf.html', 'size': 3792785.0}",4867.459703322,0.0,915.720703125,1774871022.373601,-4.583347797393799,1.1197685125807766e-06,0.228515625,42981376.0,27757.26611331001
-1949.854248046875,159.1591796875,260.861328125,43235328.0,3.110302686691284,0.0,159.1591796875,5134.69775390625,0.0,3.3356130123138428,-3.9997971057891846,,4891.257424217,0.0,914.84375,1774871022.591151,-4.5900702476501465,3.0557177979062544e-06,0.2431640625,43235328.0,27722.181560642446
-1840.23486328125,138.91796875,291.478515625,43489280.0,3.099111318588257,0.0,138.91796875,5395.880859375,0.0,3.317103147506714,-4.003684997558594,,4914.64947538,0.0,942.9599609375,1774871046.1707764,-4.566147804260254,-3.688746801344678e-05,0.224609375,43489280.0,27687.748397978776
-1804.986572265625,164.5517578125,251.9501953125,43743232.0,3.097344398498535,0.0,164.5517578125,5026.43359375,0.0,3.3228447437286377,-4.00055456161499,,4938.210507998,0.0,897.0830078125,1774871069.5627544,-4.569263458251953,-4.803562205779599e-06,0.2431640625,43743232.0,27650.467492554453
-1835.4197998046875,160.224609375,263.521484375,43997184.0,3.0976686477661133,0.0,160.224609375,5099.2978515625,0.0,3.316444158554077,-3.9970390796661377,,4961.619744553,0.0,904.46484375,1774871093.1238885,-4.579204082489014,3.213854506611824e-05,0.2470703125,43997184.0,27726.37128959194
-1461.74462890625,180.3857421875,310.28515625,44251136.0,3.0956904888153076,0.0,180.3857421875,4499.947265625,0.0,3.319105625152588,-4.002118110656738,"{'_type': 'html-file', 'sha256': '629589dc53d556e900db6fc00a5384384b6fc0040dcbcadea47e5797e96cddc4', 'path': 'media/html/render_44251136_629589dc53d556e900db.html', 'size': 3833553.0}",5012.674952999,0.0,847.0986328125,1774871167.5888634,-4.571730613708496,-2.0966534066246822e-05,0.2626953125,44251136.0,27610.6892568182
-1494.081787109375,169.3193359375,259.22265625,44505088.0,3.0948245525360107,0.0,169.3193359375,4434.3447265625,0.0,3.3161888122558594,-3.9997448921203613,,5036.286475072,0.0,836.8203125,1774871167.814673,-4.576060771942139,3.8193416003196035e-06,0.2529296875,44505088.0,27730.43161320351
-1870.6712646484375,168.984375,262.5673828125,44759040.0,3.091214179992676,0.0,168.984375,5419.537109375,0.0,3.3087892532348633,-3.998256206512451,,5059.82056768,0.0,932.0546875,1774871191.1997344,-4.5746870040893555,1.927817538671661e-05,0.2509765625,44759040.0,27712.899537866786
-1530.958984375,171.7705078125,298.5400390625,45012992.0,3.088677167892456,0.0,171.7705078125,4701.79150390625,0.0,3.30712628364563,-4.001296520233154,,5083.202960299,0.0,837.162109375,1774871214.733881,-4.5698957443237305,-1.2345372851996217e-05,0.2724609375,45012992.0,27821.518241914066
-1577.61572265625,163.505859375,272.328125,45266944.0,3.082859992980957,0.0,163.505859375,4504.0068359375,0.0,3.3008666038513184,-4.000291347503662,,5106.768425269,0.0,860.353515625,1774871238.1162834,-4.5637736320495605,-1.8196607243226026e-06,0.255859375,45266944.0,27677.56810057254
-1798.869140625,205.552734375,331.326171875,45520896.0,3.087986707687378,0.0,205.552734375,4237.62890625,0.0,3.308812141418457,-3.9993319511413574,"{'_type': 'html-file', 'sha256': '9d99209201671a1f3160e190e3a9b024841651d7d804e715925b28c473924d42', 'path': 'media/html/render_45520896_9d99209201671a1f3160.html', 'size': 3800809.0}",5156.229976724,0.0,862.7109375,1774871311.1438553,-4.563554286956787,8.092366442724597e-06,0.306640625,45520896.0,27722.141156056652
-1415.2265625,168.220703125,289.1787109375,45774848.0,3.0901544094085693,0.0,168.220703125,4031.268798828125,0.0,3.3103561401367188,-4.000144958496094,,5180.043158489,0.0,801.7578125,1774871311.3735018,-4.552635192871094,-4.22686184720078e-07,0.265625,45774848.0,27638.064019466463
-1555.633544921875,153.548828125,252.4169921875,46028800.0,3.0807135105133057,0.0,153.548828125,5207.2373046875,0.0,3.29795241355896,-4.001909255981445,,5203.441752994,0.0,895.1669921875,1774871334.9564574,-4.548457622528076,-1.89740167115815e-05,0.2421875,46028800.0,27722.1649658876
-1528.6627197265625,178.4853515625,273.947265625,46282752.0,3.088773250579834,0.0,178.4853515625,4567.7041015625,0.0,3.30976939201355,-4.000064373016357,,5226.979422322,0.0,857.1923828125,1774871358.3549933,-4.552943706512451,4.468539600566146e-07,0.28125,46282752.0,27704.690898181805
-1381.5946044921875,161.525390625,242.1865234375,46536704.0,3.0831687450408936,0.0,161.525390625,4140.4130859375,0.0,3.3043439388275146,-3.997371196746826,,5250.356488475,0.0,815.1435546875,1774871381.8927422,-4.560131549835205,2.882325316022616e-05,0.248046875,46536704.0,27814.152993316155
-1574.00146484375,165.7763671875,284.005859375,46790656.0,3.0788512229919434,0.0,165.7763671875,4300.73681640625,0.0,3.29978609085083,-4.00136137008667,"{'path': 'media/html/render_46790656_c33e59ac5e58dd85b84f.html', 'size': 3796769.0, '_type': 'html-file', 'sha256': 'c33e59ac5e58dd85b84fd6b5edeae3cd16aad60c537c263377a353a7b60999a5'}",5301.413493596,0.0,832.2333984375,1774871456.3273351,-4.5648579597473145,-1.2987507943762466e-05,0.2578125,46790656.0,27683.440103176672
-1456.958740234375,168.609375,293.279296875,47044608.0,3.0835163593292236,0.0,168.609375,4127.4853515625,0.0,3.2979135513305664,-3.9993367195129395,,5325.063168064,0.0,821.5380859375,1774871456.5587537,-4.560492992401123,8.097958016151097e-06,0.2900390625,47044608.0,27743.626307000788
-1722.12060546875,190.62109375,299.3369140625,47298560.0,3.0895535945892334,0.0,190.62109375,4421.3203125,0.0,3.303623914718628,-4.001751899719238,,5348.629834178,0.0,872.12109375,1774871479.976496,-4.556707382202148,-1.730780968500767e-05,0.3046875,47298560.0,27609.36094501272
-1501.5765380859375,153.42578125,248.2841796875,47552512.0,3.08017897605896,0.0,153.42578125,4530.5302734375,0.0,3.2991743087768555,-4.000049591064453,,5372.013686542,0.0,801.6884765625,1774871503.5429828,-4.552152156829834,6.051527066119888e-07,0.2431640625,47552512.0,27720.154261558546
-1643.6480712890625,194.0634765625,283.3115234375,47806464.0,3.08868408203125,0.0,194.0634765625,4579.359375,0.0,3.3056352138519287,-3.999758005142212,,5395.560282823,0.0,854.5810546875,1774871526.9269812,-4.548480987548828,3.767808493648772e-06,0.30078125,47806464.0,27659.67756707658
-1322.9189453125,186.658203125,284.9873046875,48060416.0,3.086028814315796,0.0,186.658203125,3823.056640625,0.0,3.300213575363159,-3.999072790145874,"{'size': 3765485.0, '_type': 'html-file', 'sha256': 'c667d0fd0f83a73b05ad4bbcdebc3d925631a2072d0ddd28a1dbaeb5b50b01d1', 'path': 'media/html/render_48060416_c667d0fd0f83a73b05ad.html'}",5446.768043094,0.0,806.8212890625,1774871601.6818998,-4.556716442108154,1.0990996088366956e-05,0.291015625,48060416.0,27773.71445485835
-1593.3060302734375,178.6103515625,290.25390625,48314368.0,3.0850396156311035,0.0,178.6103515625,4531.12890625,0.0,3.293682813644409,-4.000032901763916,,5470.572100083,0.0,880.232421875,1774871601.9086885,-4.559579849243164,8.171232366294134e-07,0.279296875,48314368.0,27699.278798240128
-1651.221435546875,185.81640625,307.951171875,48568320.0,3.0958850383758545,0.0,185.81640625,4371.822265625,0.0,3.302096366882324,-4.000179290771484,,5493.960145059,0.0,837.662109375,1774871625.4855192,-4.558858394622803,-6.991230634412204e-07,0.328125,48568320.0,27714.377725001632
-1570.713134765625,164.796875,261.1826171875,48822272.0,3.0902132987976074,0.0,164.796875,5122.7998046875,0.0,3.3042454719543457,-3.9997360706329346,,5517.504540225,0.0,887.84375,1774871648.8734639,-4.551436901092529,3.861683580907993e-06,0.259765625,48822272.0,27661.11919335993
-1626.553955078125,190.587890625,292.248046875,49076224.0,3.0972867012023926,0.0,190.587890625,4168.8515625,0.0,3.3100719451904297,-4.001114368438721,,5540.889791812,0.0,825.5283203125,1774871672.4178576,-4.559775352478027,-1.0567982826614752e-05,0.3056640625,49076224.0,27786.12040964727
-1458.79443359375,202.3330078125,309.134765625,49330176.0,3.102611780166626,0.0,202.3330078125,4283.55859375,0.0,3.3117096424102783,-3.999891996383667,"{'size': 3821793.0, '_type': 'html-file', 'sha256': '043186ca547ffa7e364f7fa22c4458f4fd065bb4fa181c34ebfa5219d50c8025', 'path': 'media/html/render_49330176_043186ca547ffa7e364f.html'}",5590.553857045,0.0,838.7265625,1774871745.4677467,-4.559560298919678,2.2453468773164786e-06,0.306640625,49330176.0,27666.18583046527
-1420.4749755859375,198.0244140625,321.537109375,49584128.0,3.1055727005004883,0.0,198.0244140625,3893.34814453125,0.0,3.316384792327881,-3.9995169639587402,,5614.179324395,0.0,797.9091796875,1774871745.7006536,-4.571139812469482,6.242027666303329e-06,0.32421875,49584128.0,27751.315033468916
-1468.025146484375,195.6806640625,308.6328125,49838080.0,3.1105523109436035,0.0,195.6806640625,3929.1337890625,0.0,3.323887825012207,-3.9992873668670654,,5637.704488196,0.0,783.8974609375,1774871769.0926437,-4.5604071617126465,8.657715625304263e-06,0.2919921875,49838080.0,27686.52564723231
-1406.412109375,176.4765625,291.86328125,50092032.0,3.1212525367736816,0.0,176.4765625,4174.736328125,0.0,3.3330752849578857,-3.998476982116699,,5661.071137283,0.0,802.8310546875,1774871792.6177495,-4.577733993530273,1.6801639503682964e-05,0.302734375,50092032.0,27853.146345032495
-1479.59130859375,198.3203125,280.72265625,50345984.0,3.120384931564331,0.0,198.3203125,4674.3515625,0.0,3.3345532417297363,-4.001094818115234,,5684.609895812,0.0,875.40625,1774871815.984429,-4.575615406036377,-1.0186248800891917e-05,0.2900390625,50345984.0,27709.013018699563
-1634.669921875,218.1748046875,324.7216796875,50599936.0,3.1264400482177734,0.0,218.1748046875,4486.1494140625,0.0,3.3384077548980713,-3.998873233795166,"{'_type': 'html-file', 'sha256': 'bf78e27e0b87c744c57dc36eaed80395a9608553641025bf7fe91226a3e99d7c', 'path': 'media/html/render_50599936_bf78e27e0b87c744c57d.html', 'size': 3837645.0}",5735.866635777,0.0,863.802734375,1774871890.7805834,-4.5798020362854,1.2631179743038956e-05,0.318359375,50599936.0,27811.696114304446
-1406.876953125,196.2392578125,308.7265625,50853888.0,3.1368038654327393,0.0,196.2392578125,3457.832763671875,0.0,3.3513269424438477,-4.001767158508301,,5759.690427739,0.0,749.3037109375,1774871891.0289018,-4.577556133270264,-1.7051286704372615e-05,0.29296875,50853888.0,27679.89128286239
-1343.40771484375,164.240234375,248.0498046875,51107840.0,3.1289238929748535,0.0,164.240234375,4449.810546875,0.0,3.343125581741333,-3.999215841293335,,5783.055432587,0.0,792.931640625,1774871914.603716,-4.578728199005127,9.147843229584396e-06,0.2568359375,51107840.0,27703.89609768629
-1521.3648681640625,202.4189453125,324.2626953125,51361792.0,3.129812479019165,0.0,202.4189453125,4503.1943359375,0.0,3.341733932495117,-4.000386714935303,,5806.588619289,0.0,881.798828125,1774871937.9687746,-4.575395584106445,-2.9273398922669003e-06,0.3134765625,51361792.0,27723.17511760238
-1703.2999267578125,222.615234375,328.6416015625,51615744.0,3.147183656692505,0.0,222.615234375,4420.419921875,0.0,3.361009359359741,-3.9990830421447754,,5829.972957952,0.0,867.0185546875,1774871961.501914,-4.590029239654541,1.0461405508976895e-05,0.3388671875,51615744.0,27818.09231317598
-1381.464111328125,189.2119140625,283.115234375,51869696.0,3.1287708282470703,0.0,189.2119140625,4234.435546875,0.0,3.3369810581207275,-4.0005598068237305,,5829.987576325,0.0,841.44140625,1774871984.8862476,-4.59230899810791,-4.6249710976553615e-06,0.302734375,51869696.0,27668.294362699253
