eval/episode_success_easy,step,training/entropy,training/log_alpha,eval/episode_success_hard,training/actor_loss,_timestamp,eval/episode_reward_near,training/alpha_loss,eval/episode_success,training/sps,render,eval/episode_reward_survive,eval/episode_reward,eval/episode_success_any,eval/episode_dist,training/critic_loss,eval/episode_reward_dist,eval/episode_reward_ctrl,_runtime,_step
313.0302734375,45520896.0,0.0,0.0,0.0,-58.91293716430664,1773905723.3285937,0.0,-7.899502088548616e-05,303.568359375,22622.446749957788,"{'_type': 'html-file', 'sha256': '4405c6b46368677c595554f9cefda47c20184c35aa329b69a3ca4eb294d8b2a5', 'path': 'media/html/render_45520896_4405c6b46368677c5955.html', 'size': 3869689.0}",973.865234375,303.568359375,0.3330078125,6172.64453125,0.4175196588039398,0.0,-1649.96142578125,5569.344402918,45520896.0
298.5048828125,45774848.0,0.0,0.0,0.0,-58.706207275390625,1773905723.5388727,0.0,4.692352013080381e-05,291.2177734375,22665.955760959037,,980.6025390625,291.2177734375,0.3115234375,6443.5478515625,0.4157194197177887,0.0,-1734.024169921875,5595.147107826,45774848.0
317.6103515625,46028800.0,0.0,0.0,0.0,-58.458221435546875,1773905749.1307907,0.0,4.8277237510774285e-05,306.9091796875,22570.89076716905,,961.103515625,306.9091796875,0.337890625,5944.30712890625,0.40196120738983154,0.0,-1718.921142578125,5620.540043474,46028800.0
279.974609375,46282752.0,0.0,0.0,0.0,-59.08606719970703,1773905774.5234783,0.0,-6.101611506892368e-05,269.25390625,22674.818987250692,,961.0634765625,269.25390625,0.2978515625,6362.1064453125,0.41365253925323486,0.0,-1706.771728515625,5646.100424499,46282752.0
267.3154296875,46536704.0,0.0,0.0,0.0,-58.363895416259766,1773905800.0839543,0.0,4.8934409278444946e-05,259.8251953125,22625.63320505402,,951.9501953125,259.8251953125,0.2861328125,6374.6103515625,0.4194711446762085,0.0,-1691.8853759765625,5671.502426503,46536704.0
327.623046875,46790656.0,0.0,0.0,0.0,-58.8327522277832,1773905878.757881,0.0,-6.665624096058309e-05,318.08203125,22671.0024485448,"{'path': 'media/html/render_46790656_719b6abbaf39b7b26f91.html', 'size': 3864857.0, '_type': 'html-file', 'sha256': '719b6abbaf39b7b26f91b34459208fceaf97c39a5b1d05d688f4cf771b930eee'}",967.6572265625,318.08203125,0.34765625,5742.9267578125,0.4030147194862366,0.0,-1686.2078857421875,5724.773744685,46790656.0
317.9345703125,47044608.0,0.0,0.0,0.0,-58.330326080322266,1773905878.9870267,0.0,4.04963138862513e-05,305.9306640625,22560.85557136285,,981.4189453125,305.9306640625,0.3427734375,5894.08642578125,0.4161861836910248,0.0,-1682.463134765625,5750.467477749,47044608.0
285.3896484375,47298560.0,0.0,0.0,0.0,-58.3726692199707,1773905904.4510145,0.0,6.562997441506013e-05,276.4755859375,22545.39406254242,,965.5673828125,276.4755859375,0.30078125,6320.953125,0.4071001708507538,0.0,-1767.238037109375,5776.048869014,47298560.0
309.23046875,47552512.0,0.0,0.0,0.0,-59.27910232543945,1773905930.0324223,0.0,-0.00010045686940429732,299.7001953125,22576.705807000762,,986.4794921875,299.7001953125,0.3310546875,6287.51123046875,0.4173109233379364,0.0,-1675.01953125,5801.472953053,47552512.0
280.703125,47806464.0,0.0,0.0,0.0,-58.84479904174805,1773905955.455995,0.0,8.185308251995593e-05,273.525390625,22613.02910701314,,957.5869140625,273.525390625,0.2998046875,6396.212890625,0.42913100123405457,0.0,-1595.520751953125,5827.030750261,47806464.0
293.619140625,48060416.0,0.0,0.0,0.0,-59.09819793701172,1773906032.1819766,0.0,-1.866330967459362e-05,286.4482421875,22624.76910696755,"{'path': 'media/html/render_48060416_b85cf7c80d49db30228b.html', 'size': 3871873.0, '_type': 'html-file', 'sha256': 'b85cf7c80d49db30228bce7b40df091d60e88cf07d329c5aba06ba56395012e6'}",980.892578125,286.4482421875,0.3115234375,6357.61865234375,0.4316120743751526,0.0,-1710.794677734375,5878.19778683,48060416.0
309.8505859375,48314368.0,0.0,0.0,0.0,-58.42208480834961,1773906032.4664924,0.0,2.5745075618033297e-05,301.744140625,22591.31090725602,,979.4599609375,301.744140625,0.3271484375,6321.4931640625,0.41780534386634827,0.0,-1697.47705078125,5904.066015526,48314368.0
303.6298828125,48568320.0,0.0,0.0,0.0,-59.26353454589844,1773906058.0495136,0.0,3.1770199711900204e-05,291.1884765625,22590.296113538545,,970.2568359375,291.1884765625,0.3251953125,6267.595703125,0.41415759921073914,0.0,-1717.931640625,5929.438052271,48568320.0
317.7236328125,48822272.0,0.0,0.0,0.0,-59.0097541809082,1773906083.4214787,0.0,-2.3631329895579256e-05,309.072265625,22702.147046350725,,973.6669921875,309.072265625,0.333984375,6072.4072265625,0.41882362961769104,0.0,-1687.51904296875,5955.016710247,48822272.0
280.4296875,49076224.0,0.0,0.0,0.0,-58.87253189086914,1773906109.0002441,0.0,-0.00011065804574172944,272.9736328125,22587.42567056851,,968.5341796875,272.9736328125,0.2958984375,6457.95166015625,0.4142228066921234,0.0,-1719.096435546875,5980.440740365,49076224.0
288.00390625,49330176.0,0.0,0.0,0.0,-58.56195831298828,1773906187.8051753,0.0,0.00010265033779432997,280.421875,22595.595318962096,"{'_type': 'html-file', 'sha256': '8cd5d75e50d93ac2ce0edc7722fd57742802cf3fb9e029e141466ee2f5f11b1e', 'path': 'media/html/render_49330176_8cd5d75e50d93ac2ce0e.html', 'size': 3858425.0}",970.3603515625,280.421875,0.3095703125,6281.8046875,0.41034987568855286,0.0,-1710.704833984375,6033.821006107,49330176.0
274.7783203125,49584128.0,0.0,0.0,0.0,-59.05297088623047,1773906188.0368304,0.0,-4.795856966666179e-06,267.91015625,22577.59973733172,,950.310546875,267.91015625,0.298828125,6253.197265625,0.4278528094291687,0.0,-1658.706298828125,6059.502288063,49584128.0
291.283203125,49838080.0,0.0,0.0,0.0,-58.588340759277344,1773906213.4858687,0.0,-4.800472652277676e-06,282.630859375,22593.372397847976,,961.2451171875,282.630859375,0.3125,6282.1083984375,0.4174298942089081,0.0,-1588.2117919921875,6085.052667856,49838080.0
279.36328125,50092032.0,0.0,0.0,0.0,-59.0826416015625,1773906239.0363333,0.0,0.0001077893830370158,261.34765625,22641.14195684929,,984.0830078125,261.34765625,0.298828125,6570.01904296875,0.3963911831378937,0.0,-1694.9306640625,6110.482279327,50092032.0
302.361328125,50345984.0,0.0,0.0,0.0,-58.49408721923828,1773906264.4658625,0.0,-7.474213634850457e-05,295.21484375,22601.368904611634,,985.595703125,295.21484375,0.3212890625,6590.09326171875,0.4135057032108307,0.0,-1772.351806640625,6136.061961589,50345984.0
316.1181640625,50599936.0,0.0,0.0,0.0,-58.696571350097656,1773906341.3033133,0.0,6.364669388858601e-05,309.9375,22588.914933179323,"{'path': 'media/html/render_50599936_9f4b8d84e65dc3f82582.html', 'size': 3866197.0, '_type': 'html-file', 'sha256': '9f4b8d84e65dc3f82582ae5fd4d98057a40593a9ce091bce9fcf297432bdc9f3'}",988.6337890625,309.9375,0.3330078125,6375.9677734375,0.4126336872577667,0.0,-1686.7464599609375,6187.319117912,50599936.0
316.236328125,50853888.0,0.0,0.0,0.0,-58.79204177856445,1773906341.519211,0.0,-2.294907062605489e-05,306.4462890625,22606.230938300283,,966.5810546875,306.4462890625,0.337890625,6025.9716796875,0.40902695059776306,0.0,-1649.808837890625,6213.139353038,50853888.0
287.1142578125,51107840.0,0.0,0.0,0.0,-58.691097259521484,1773906367.1228228,0.0,4.008487667306326e-05,277.7412109375,22548.88057719951,,943.86328125,277.7412109375,0.306640625,6138.1025390625,0.4025788903236389,0.0,-1551.011474609375,6238.557738924,51107840.0
290.1728515625,51361792.0,0.0,0.0,0.0,-58.97682571411133,1773906392.540724,0.0,-7.156814535846934e-05,284.0185546875,22629.004683705967,,982.8486328125,284.0185546875,0.3076171875,6552.654296875,0.4164425730705261,0.0,-1749.0787353515625,6264.129852838,51361792.0
278.529296875,51615744.0,0.0,0.0,0.0,-58.475276947021484,1773906418.1135201,0.0,4.7730667574796826e-05,269.7490234375,22601.620685109152,,971.3671875,269.7490234375,0.2939453125,6424.69580078125,0.4113015830516815,0.0,-1622.5609130859375,6264.930808449,51615744.0
