training/actor_loss,training/critic_loss,eval/episode_reward_near,eval/episode_success,eval/episode_reward_ctrl,training/log_alpha,training/entropy,_runtime,training/sps,render,_step,eval/episode_success_hard,_timestamp,eval/episode_reward_survive,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_easy,training/alpha_loss,step,eval/episode_dist,eval/episode_reward
-57.219078063964844,0.46791988611221313,0.0,279.1318359375,-1728.95703125,0.0,0.0,5575.005720542,22639.955698500642,"{'size': 3870889.0, '_type': 'html-file', 'sha256': '895daad8f751c25af0adb116c9f86aa21e6a0d7ee1584deb72674625b442daba', 'path': 'media/html/render_45520896_895daad8f751c25af0ad.html'}",45520896.0,0.0,1773924570.128649,966.998046875,0.3056640625,0.0,289.490234375,1.5081298442964908e-05,45520896.0,6489.814453125,279.1318359375
-57.460670471191406,0.4746304452419281,0.0,285.1904296875,-1747.0567626953125,0.0,0.0,5600.867444244,22699.743469975325,,45774848.0,0.0,1773924570.416888,968.8291015625,0.3115234375,0.0,292.201171875,-2.0581485387083376e-06,45774848.0,6488.84228515625,285.1904296875
-57.854637145996094,0.47049421072006226,0.0,318.59765625,-1729.5650634765625,0.0,0.0,5626.219335815,22610.76627633171,,46028800.0,0.0,1773924595.9894264,976.0615234375,0.34375,0.0,327.3115234375,1.0382422260590829e-05,46028800.0,6179.544921875,318.59765625
-58.56079864501953,0.48254379630088806,0.0,306.2763671875,-1688.076904296875,0.0,0.0,5651.773446513,22739.3696151111,,46282752.0,0.0,1773924621.3417761,969.5048828125,0.337890625,0.0,316.177734375,-8.00248744781129e-05,46282752.0,6103.6337890625,306.2763671875
-57.427860260009766,0.470473051071167,0.0,294.3232421875,-1692.7210693359375,0.0,0.0,5677.14180172,22630.76725076386,,46536704.0,0.0,1773924646.8953114,964.7734375,0.328125,0.0,308.421875,5.1266040827613324e-05,46536704.0,6196.04248046875,294.3232421875
-58.573280334472656,0.47915294766426086,0.0,284.7734375,-1680.3056640625,0.0,0.0,5728.533124691,22740.568256533053,"{'size': 3870673.0, '_type': 'html-file', 'sha256': '59df4ed45d3fc93cdd51f1902a580fbe3f2fb74feb9a3c2ddcd1e08027075ea6', 'path': 'media/html/render_46790656_59df4ed45d3fc93cdd51.html'}",46790656.0,0.0,1773924723.6560144,973.466796875,0.314453125,0.0,295.7890625,6.110254616942257e-05,46790656.0,6372.482421875,284.7734375
-58.58601760864258,0.46118196845054626,0.0,299.01171875,-1736.850830078125,0.0,0.0,5754.170029485,22653.421857115787,,47044608.0,0.0,1773924723.8988314,982.37890625,0.3232421875,0.0,306.701171875,-1.4795915376453195e-05,47044608.0,6423.57958984375,299.01171875
-58.68284225463867,0.4737861454486847,0.0,292.693359375,-1686.352783203125,0.0,0.0,5779.737926486,22664.847440579062,,47298560.0,0.0,1773924749.2923615,958.337890625,0.3251953125,0.0,301.166015625,4.992921276425477e-06,47298560.0,6126.19091796875,292.693359375
-57.961761474609375,0.4850897192955017,0.0,271.8193359375,-1748.04150390625,0.0,0.0,5805.126806604,22603.75265148774,,47552512.0,0.0,1773924774.860283,968.443359375,0.3369140625,0.0,306.259765625,-4.0141341742128134e-05,47552512.0,6196.4443359375,271.8193359375
-58.384883880615234,0.48392626643180847,0.0,304.2265625,-1722.514404296875,0.0,0.0,5830.678227005,22667.075284221617,,47806464.0,0.0,1773924800.2491884,983.4296875,0.3330078125,0.0,314.25390625,2.0031022359034978e-05,47806464.0,6326.9033203125,304.2265625
-58.824432373046875,0.463687539100647,0.0,303.5732421875,-1686.8912353515625,0.0,0.0,5883.479176393,22647.154083019603,"{'size': 3865913.0, '_type': 'html-file', 'sha256': '67bd1e3df6202e6ecb655b5cd34deb970ddc606528257b4ee0e58613108f813a', 'path': 'media/html/render_48060416_67bd1e3df6202e6ecb65.html'}",48060416.0,0.0,1773924878.6020386,965.8134765625,0.337890625,0.0,312.2431640625,-4.836952211917378e-05,48060416.0,6184.185546875,303.5732421875
-58.98185729980469,0.4744095206260681,0.0,301.611328125,-1783.142578125,0.0,0.0,5909.274259512,22685.49986287346,,48314368.0,0.0,1773924878.8178291,982.3271484375,0.330078125,0.0,310.490234375,1.38387813422014e-05,48314368.0,6494.7890625,301.611328125
-58.63663864135742,0.4577248692512512,0.0,291.099609375,-1652.7872314453125,0.0,0.0,5934.657697169,22616.950531021233,,48568320.0,0.0,1773924904.3966172,977.6435546875,0.322265625,0.0,300.4140625,0.00010131385351996869,48568320.0,6326.474609375,291.099609375
-58.53422927856445,0.4541842043399811,0.0,295.7734375,-1768.0113525390625,0.0,0.0,5960.197035704,22674.841191411935,,48822272.0,0.0,1773924929.779941,968.912109375,0.330078125,0.0,307.8505859375,1.8490702132112347e-05,48822272.0,6383.10693359375,295.7734375
-59.040496826171875,0.44625428318977356,0.0,278.9853515625,-1672.22998046875,0.0,0.0,5985.580075454,22674.115234411172,,49076224.0,0.0,1773924955.3192897,961.9404296875,0.3076171875,0.0,289.876953125,-5.0023707444779575e-05,49076224.0,6275.11083984375,278.9853515625
-58.73724365234375,0.44847962260246277,0.0,294.3388671875,-1700.49072265625,0.0,0.0,6038.70647872,22675.54161021031,"{'size': 3872373.0, '_type': 'html-file', 'sha256': 'f4f0ea5a51b208d1cfd1246614b2c4cdd7581177b24df560e79a82a26bb03304', 'path': 'media/html/render_49330176_f4f0ea5a51b208d1cfd1.html'}",49330176.0,0.0,1773925033.8293512,958.2607421875,0.3203125,0.0,302.6689453125,4.440769407665357e-05,49330176.0,6145.2353515625,294.3388671875
-58.88658905029297,0.43620020151138306,0.0,265.3779296875,-1617.8021240234375,0.0,0.0,6064.361310271,22650.053695470437,,49584128.0,0.0,1773925034.0446093,919.822265625,0.30859375,0.0,280.5986328125,4.7689674829598516e-05,49584128.0,6005.50732421875,265.3779296875
-58.418033599853516,0.44621485471725464,0.0,263.484375,-1597.800048828125,0.0,0.0,6089.893777406,22604.190126038695,,49838080.0,0.0,1773925059.4836044,940.0595703125,0.2900390625,0.0,271.6337890625,-8.126959983201232e-06,49838080.0,6286.68115234375,263.484375
-58.911136627197266,0.449097603559494,0.0,273.9189453125,-1607.337158203125,0.0,0.0,6115.281523482,22676.686702292303,,50092032.0,0.0,1773925085.0159636,968.056640625,0.3017578125,0.0,282.6279296875,-1.116236308007501e-05,50092032.0,6459.5341796875,273.9189453125
-58.97471618652344,0.4541420340538025,0.0,289.3662109375,-1758.86083984375,0.0,0.0,6140.82192957,22675.54788569492,,50345984.0,0.0,1773925110.4038439,974.837890625,0.3193359375,0.0,298.716796875,-1.573823510625516e-06,50345984.0,6145.404296875,289.3662109375
-59.485721588134766,0.4462732970714569,0.0,283.0625,-1698.336181640625,0.0,0.0,6191.924850703,22670.225109370367,"{'sha256': 'fec497dfe31d7406aa885dcf9d930127d701eff6c6cb9219df49cf1c70d32f9b', 'path': 'media/html/render_50599936_fec497dfe31d7406aa88.html', 'size': 3871725.0, '_type': 'html-file'}",50599936.0,0.0,1773925187.0477076,966.64453125,0.3203125,0.0,298.5478515625,-2.8346621547825634e-05,50599936.0,6188.7490234375,283.0625
