eval/episode_reward,training/entropy,eval/episode_success_any,_runtime,eval/episode_dist,_timestamp,step,training/log_alpha,eval/episode_success_hard,training/alpha_loss,training/actor_loss,eval/episode_reward_near,training/critic_loss,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_success,_step,eval/episode_reward_survive,render,eval/episode_success_easy,training/sps
979.599609375,0.0,1.0,1413.426819954,27.768390655517578,1773456651.122909,45520896.0,0.0,0.0,5.351376785256434e-06,-99.12572479248047,0.0,0.006390225607901812,0.0,-27.768390655517578,979.599609375,45520896.0,0.0,"{'path': 'media/html/render_45520896_7066821c35c99764dafd.html', 'size': 909201, '_type': 'html-file', 'sha256': '7066821c35c99764dafd9e2eeae1186edc99898bda35f3aa9ca78ec6636a4e86'}",0.0,49274.77820527897
974.67578125,0.0,1.0,1419.481727607,27.520694732666016,1773456651.2749486,45774848.0,0.0,0.0,-5.4701577028026804e-06,-99.12913513183594,0.0,0.007455844432115555,0.0,-27.520694732666016,974.67578125,45774848.0,0.0,,0.0,48996.80533060744
976.30859375,0.0,1.0,1425.364688672,26.51584243774414,1773456657.176867,46028800.0,0.0,0.0,6.842175935162231e-06,-99.12976837158203,0.0,0.007104604970663786,0.0,-26.51584243774414,976.30859375,46028800.0,0.0,,0.0,49059.07922321397
980.4111328125,0.0,1.0,1431.254098082,28.568145751953125,1773456663.0603607,46282752.0,0.0,0.0,-9.45874853641726e-06,-99.0892105102539,0.0,0.008235392160713673,0.0,-28.568145751953125,980.4111328125,46282752.0,0.0,,0.0,49193.5981795145
975.5341796875,0.0,1.0,1437.137237482,27.558042526245117,1773456668.9498641,46536704.0,0.0,0.0,9.467816198593937e-06,-99.11167907714844,0.0,0.007312298286706209,0.0,-27.558042526245117,975.5341796875,46536704.0,0.0,,0.0,49133.87891106989
980.4091796875,0.0,1.0,1451.6296949,27.42062759399414,1773456689.325768,46790656.0,0.0,0.0,-2.9464433737302897e-06,-99.09608459472656,0.0,0.007707286160439253,0.0,-27.42062759399414,980.4091796875,46790656.0,0.0,"{'path': 'media/html/render_46790656_13974c7a57b02aa25400.html', 'size': 907533, '_type': 'html-file', 'sha256': '13974c7a57b02aa25400cd2a1faa12603276564f5e1fa5cbd73a6abbef2e65dd'}",0.0,49187.29422649833
981.1650390625,0.0,1.0,1457.685938196,27.959360122680664,1773456689.4904401,47044608.0,0.0,0.0,5.104329829919152e-06,-99.08177185058594,0.0,0.007447570562362671,0.0,-27.959360122680664,981.1650390625,47044608.0,0.0,,0.0,49053.74945895443
978.263671875,0.0,0.9990234375,1463.578794699,27.53598403930664,1773456695.3814354,47298560.0,0.0,0.0,3.7890936255280394e-07,-99.10899353027344,0.0,0.007145843934267759,0.0,-27.53598403930664,978.263671875,47298560.0,0.0,,0.0,49151.80418424785
977.0498046875,0.0,1.0,1469.458014997,29.019590377807617,1773456701.2742338,47552512.0,0.0,0.0,1.5343202619533258e-07,-99.10884094238281,0.0,0.007181254215538502,0.0,-29.019590377807617,977.0498046875,47552512.0,0.0,,0.0,49105.12287521544
976.578125,0.0,1.0,1475.339648065,27.511035919189453,1773456707.153544,47806464.0,0.0,0.0,3.177765961481782e-07,-99.10755920410156,0.0,0.00755099905654788,0.0,-27.511035919189453,976.578125,47806464.0,0.0,,0.0,49220.447251083446
969.87109375,0.0,0.998046875,1490.38123978,28.196992874145508,1773456728.07733,48060416.0,0.0,0.0,9.27502060221741e-06,-99.11648559570312,0.0,0.0065870764665305614,0.0,-28.196992874145508,969.87109375,48060416.0,0.0,"{'path': 'media/html/render_48060416_380b31dd7ed97a073d7c.html', 'size': 908661, '_type': 'html-file', 'sha256': '380b31dd7ed97a073d7cefbd4e8178c2a4a13fb379628e44f8be92cc7280e31f'}",0.0,49188.50718597028
980.900390625,0.0,1.0,1496.424063943,28.044925689697266,1773456728.239157,48314368.0,0.0,0.0,5.372750138121773e-07,-99.08869171142578,0.0,0.007303067483007908,0.0,-28.044925689697266,980.900390625,48314368.0,0.0,,0.0,49387.656710792995
979.154296875,0.0,0.9990234375,1502.302897964,26.418821334838867,1773456734.1195188,48568320.0,0.0,0.0,-4.796203484147554e-06,-99.08589172363281,0.0,0.007168903015553951,0.0,-26.418821334838867,979.154296875,48568320.0,0.0,,0.0,49276.46736574991
976.3427734375,0.0,1.0,1508.17858389,27.815710067749023,1773456739.998035,48822272.0,0.0,0.0,-1.5986499874998117e-06,-99.11797332763672,0.0,0.006933801807463169,0.0,-27.815710067749023,976.3427734375,48822272.0,0.0,,0.0,49230.09060409695
973.10546875,0.0,1.0,1514.059402225,27.774288177490234,1773456745.8741024,49076224.0,0.0,0.0,4.855274255533004e-06,-99.12991333007812,0.0,0.008212017826735973,0.0,-27.774288177490234,973.10546875,49076224.0,0.0,,0.0,49269.932484747
977.78125,0.0,0.9990234375,1529.09285933,29.694791793823242,1773456766.7889342,49330176.0,0.0,0.0,-1.1224736226722598e-05,-99.11109924316406,0.0,0.008070884272456169,0.0,-29.694791793823242,977.78125,49330176.0,0.0,"{'size': 908745, '_type': 'html-file', 'sha256': '2063874b308cbc0779d2c83632003047ce563b0018815444050b9d8b56043e85', 'path': 'media/html/render_49330176_2063874b308cbc0779d2.html'}",0.0,49206.30186057375
980.1845703125,0.0,1.0,1535.136595269,28.803653717041016,1773456766.9636397,49584128.0,0.0,0.0,6.958925951039419e-06,-99.12802124023438,0.0,0.007754972204566002,0.0,-28.803653717041016,980.1845703125,49584128.0,0.0,,0.0,49287.30719127907
978.3173828125,0.0,1.0,1541.012234567,29.057430267333984,1773456772.8321228,49838080.0,0.0,0.0,4.2640317587938625e-06,-99.12016296386719,0.0,0.007686325814574957,0.0,-29.057430267333984,978.3173828125,49838080.0,0.0,,0.0,49386.83005401314
979.9970703125,0.0,1.0,1546.874040562,27.990934371948242,1773456778.707742,50092032.0,0.0,0.0,-1.3137450878275558e-06,-99.10994720458984,0.0,0.007455379702150822,0.0,-27.990934371948242,979.9970703125,50092032.0,0.0,,0.0,49254.33510016348
976.7744140625,0.0,1.0,1552.753818529,30.140676498413086,1773456784.5694654,50345984.0,0.0,0.0,-7.617884421051713e-06,-99.11859893798828,0.0,0.007406263146549463,0.0,-30.140676498413086,976.7744140625,50345984.0,0.0,,0.0,49388.13302421853
977.3271484375,0.0,1.0,1567.051633016,28.23833656311035,1773456804.7477257,50599936.0,0.0,0.0,1.0253551408823114e-05,-99.13714599609375,0.0,0.007070590741932392,0.0,-28.23833656311035,977.3271484375,50599936.0,0.0,"{'path': 'media/html/render_50599936_2cd94d59a2005f732b00.html', 'size': 910109, '_type': 'html-file', 'sha256': '2cd94d59a2005f732b003ef45f6de48a20ceba57b1c03b10dbb40c5d61054e9f'}",0.0,49208.888852094
958.171875,0.0,1.0,1573.109228087,28.871864318847656,1773456804.9068112,50853888.0,0.0,0.0,4.87903889734298e-06,-99.12963104248047,0.0,0.008042583242058754,0.0,-28.871864318847656,958.171875,50853888.0,0.0,,0.0,49253.91830296218
959.7548828125,0.0,0.9990234375,1578.978326215,28.957172393798828,1773456810.804796,51107840.0,0.0,0.0,5.954635980742751e-06,-99.12217712402344,0.0,0.007110683247447014,0.0,-28.957172393798828,959.7548828125,51107840.0,0.0,,0.0,49132.27203422698
979.51171875,0.0,1.0,1584.858685617,29.11081314086914,1773456816.6737907,51361792.0,0.0,0.0,-5.7075085351243615e-06,-99.094970703125,0.0,0.007054452784359455,0.0,-29.11081314086914,979.51171875,51361792.0,0.0,,0.0,49316.66751355772
957.8486328125,0.0,1.0,1585.470059436,31.264461517333984,1773456822.5541534,51615744.0,0.0,0.0,2.4555281470384216e-06,-99.08682250976562,0.0,0.0074189892038702965,0.0,-31.264461517333984,957.8486328125,51615744.0,0.0,,0.0,49218.81878685658
