eval/episode_success_any,eval/episode_reward_dist,eval/episode_reward_ctrl,_step,_timestamp,training/entropy,training/alpha_loss,eval/episode_dist,eval/episode_reward_near,step,eval/episode_reward_survive,eval/episode_reward,_runtime,training/actor_loss,eval/episode_success_hard,eval/episode_success,render,training/log_alpha,training/sps,eval/episode_success_easy,training/critic_loss
1.0,-28.306209564208984,0.0,47044608.0,1773463074.1423073,0.0,7.767518582113553e-06,28.306209564208984,0.0,47044608.0,0.0,976.3330078125,1459.126233452,-98.98250579833984,0.0,976.3330078125,,0.0,49188.1573750403,0.0,0.010779156349599361
1.0,-28.660932540893555,0.0,47298560.0,1773463080.0310285,0.0,2.5644283141446067e-06,28.660932540893555,0.0,47298560.0,0.0,970.373046875,1465.006875021,-98.99798583984375,0.0,970.373046875,,0.0,49206.142739922885,0.0,0.010092614218592644
1.0,-26.71571159362793,0.0,47552512.0,1773463085.9117496,0.0,-1.2050176337652374e-05,26.71571159362793,0.0,47552512.0,0.0,975.4521484375,1470.884649234,-98.98197174072266,0.0,975.4521484375,,0.0,49215.869175612665,0.0,0.01229130383580923
1.0,-27.955591201782227,0.0,47806464.0,1773463091.7895768,0.0,1.1500384971441235e-05,27.955591201782227,0.0,47806464.0,0.0,979.3037109375,1476.752534135,-98.99552154541016,0.0,979.3037109375,,0.0,49246.46497364973,0.0,0.010903201065957546
1.0,-28.076618194580078,0.0,48060416.0,1773463112.9257824,0.0,-7.029923835943919e-06,28.076618194580078,0.0,48060416.0,0.0,973.6884765625,1492.020368603,-98.98082733154297,0.0,973.6884765625,"{'path': 'media/html/render_48060416_3913e99ae7fc31fcb603.html', 'size': 905485, '_type': 'html-file', 'sha256': '3913e99ae7fc31fcb603b517b303e95ac50b81a8f1c76b6927da306ec5376817'}",0.0,49333.48568527872,0.0,0.012726779095828533
1.0,-28.456398010253906,0.0,48314368.0,1773463113.087223,0.0,3.519185156619642e-06,28.456398010253906,0.0,48314368.0,0.0,957.7841796875,1498.064631155,-98.99797058105469,0.0,957.7841796875,,0.0,49263.26946616036,0.0,0.013146431185305119
1.0,-29.578784942626953,0.0,48568320.0,1773463118.969551,0.0,8.367070222448092e-06,29.578784942626953,0.0,48568320.0,0.0,973.125,1503.93362831,-99.0156021118164,0.0,973.125,,0.0,49277.85798962148,0.0,0.011477154679596424
1.0,-28.263242721557617,0.0,48822272.0,1773463124.8384395,0.0,-1.3909137805967475e-06,28.263242721557617,0.0,48822272.0,0.0,980.9658203125,1509.811944784,-98.95343017578125,0.0,980.9658203125,,0.0,49309.126702403664,0.0,0.012841179966926575
1.0,-27.27623748779297,0.0,49076224.0,1773463130.7168167,0.0,-6.332773409667425e-06,27.27623748779297,0.0,49076224.0,0.0,980.513671875,1515.687014828,-98.98387908935547,0.0,980.513671875,,0.0,49239.96308629615,0.0,0.012865875847637653
1.0,-28.254026412963867,0.0,49330176.0,1773463151.0203986,0.0,6.0160141401865985e-06,28.254026412963867,0.0,49330176.0,0.0,979.599609375,1530.114975993,-99.06519317626953,0.0,979.599609375,"{'size': 906377, '_type': 'html-file', 'sha256': 'dcaf2e74a4ecedfbda1a9388462a73aabbdaaede196eee90866289af6bb5ed03', 'path': 'media/html/render_49330176_dcaf2e74a4ecedfbda1a.html'}",0.0,49255.21654698585,0.0,0.010634607635438442
1.0,-27.192584991455078,0.0,49584128.0,1773463151.1738493,0.0,8.203874131140765e-06,27.192584991455078,0.0,49584128.0,0.0,979.900390625,1536.132247519,-99.0407943725586,0.0,979.900390625,,0.0,49268.38506360428,0.0,0.011391951702535152
0.9990234375,-27.41439437866211,0.0,49838080.0,1773463157.0371296,0.0,-6.69710698275594e-06,27.41439437866211,0.0,49838080.0,0.0,974.3974609375,1542.012115694,-99.04483032226562,0.0,974.3974609375,,0.0,49453.59202685917,0.0,0.010352281853556633
1.0,-27.799470901489258,0.0,50092032.0,1773463162.916921,0.0,9.208532901539002e-06,27.799470901489258,0.0,50092032.0,0.0,978.47265625,1547.876492234,-99.04952239990234,0.0,978.47265625,,0.0,49234.778287794805,0.0,0.011062590405344963
1.0,-27.141035079956055,0.0,50345984.0,1773463168.7814085,0.0,2.018590521402075e-06,27.141035079956055,0.0,50345984.0,0.0,976.765625,1553.763963647,-99.083251953125,0.0,976.765625,,0.0,49363.5736451863,0.0,0.009232433512806892
1.0,-28.018991470336914,0.0,50599936.0,1773463189.9647782,0.0,-2.677016937013832e-06,28.018991470336914,0.0,50599936.0,0.0,974.765625,1569.059310008,-99.04259490966797,0.0,974.765625,"{'size': 906997, '_type': 'html-file', 'sha256': 'e59961e9cd45105c9235cd1dfe6914a91406644ffa12af02f7242e6d45881081', 'path': 'media/html/render_50599936_e59961e9cd45105c9235.html'}",0.0,49169.896887103045,0.0,0.010499428026378155
1.0,-27.806446075439453,0.0,50853888.0,1773463190.120975,0.0,4.876330876868451e-06,27.806446075439453,0.0,50853888.0,0.0,973.0400390625,1575.105458227,-98.99359130859375,0.0,973.0400390625,,0.0,49294.715855932045,0.0,0.01135475654155016
1.0,-28.027297973632812,0.0,51107840.0,1773463196.0104287,0.0,4.3477630242705345e-06,28.027297973632812,0.0,51107840.0,0.0,972.966796875,1580.981459675,-98.99237060546875,0.0,972.966796875,,0.0,49189.30450090458,0.0,0.010449076071381569
0.9990234375,-29.52255630493164,0.0,51361792.0,1773463201.8864686,0.0,6.850171416772355e-07,29.52255630493164,0.0,51361792.0,0.0,969.6171875,1586.872051741,-98.96041107177734,0.0,969.6171875,,0.0,49279.94179263376,0.0,0.010402238927781582
1.0,-27.751567840576172,0.0,51615744.0,1773463207.7768042,0.0,-1.0873627616092563e-06,27.751567840576172,0.0,51615744.0,0.0,973.302734375,1587.509906194,-98.95408630371094,0.0,973.302734375,,0.0,49125.279151280505,0.0,0.011558239348232746
