training/critic_loss,training/log_alpha,eval/episode_reward_ctrl,eval/episode_success_hard,eval/episode_reward_survive,eval/episode_dist,eval/episode_success,_step,training/entropy,eval/episode_success_any,eval/episode_reward_near,eval/episode_reward,eval/episode_reward_dist,step,_timestamp,eval/episode_success_easy,_runtime,training/actor_loss,render,training/alpha_loss,training/sps
0.010143994353711605,0.0,0.0,0.0,0.0,28.62723731994629,980.1572265625,47806464.0,0.0,1.0,0.0,980.1572265625,-28.62723731994629,47806464.0,1773450281.2819922,0.0,1475.69829498,-99.06088256835938,,-6.082099389459472e-06,49171.00003328379
0.009636776521801949,0.0,0.0,0.0,0.0,27.63645362854004,971.5869140625,48060416.0,0.0,1.0,0.0,971.5869140625,-27.63645362854004,48060416.0,1773450302.3711877,0.0,1490.904483903,-99.05831909179688,"{'path': 'media/html/render_48060416_0177a7df76fdfae654fe.html', 'size': 905933, '_type': 'html-file', 'sha256': '0177a7df76fdfae654fe53b86c0d1adf162709412bbe1823bd52cecbff3389aa'}",1.0431564078317024e-05,49209.02070956219
0.010560606606304646,0.0,0.0,0.0,0.0,29.85212516784668,961.4541015625,48314368.0,0.0,1.0,0.0,961.4541015625,-29.85212516784668,48314368.0,1773450302.5266175,0.0,1496.965298017,-99.03897094726562,,-4.7284165702876635e-06,49344.90381561925
0.011677843518555164,0.0,0.0,0.0,0.0,31.798067092895508,941.7177734375,48568320.0,0.0,1.0,0.0,941.7177734375,-31.798067092895508,48568320.0,1773450308.4315596,0.0,1502.836705916,-99.0271224975586,,-2.135212162102107e-05,49059.37071044466
0.010705535300076008,0.0,0.0,0.0,0.0,26.448822021484375,975.8642578125,48822272.0,0.0,1.0,0.0,975.8642578125,-26.448822021484375,48822272.0,1773450314.3029716,0.0,1508.703672977,-98.95555114746094,,1.3402506738202646e-05,49300.394754593566
0.010553144849836826,0.0,0.0,0.0,0.0,27.941787719726562,975.7421875,49076224.0,0.0,1.0,0.0,975.7421875,-27.941787719726562,49076224.0,1773450320.1699097,0.0,1514.574834903,-98.91256713867188,,-6.831599876022665e-06,49349.68426997646
0.013400012627243996,0.0,0.0,0.0,0.0,28.6451416015625,978.0380859375,49330176.0,0.0,1.0,0.0,978.0380859375,-28.6451416015625,49330176.0,1773450340.6657,0.0,1529.198997168,-98.87860107421875,"{'sha256': 'ed81b26b0a5d180f969f011737e334343f14e86e175b69adc86219584f65f9ea', 'path': 'media/html/render_49330176_ed81b26b0a5d180f969f.html', 'size': 906741, '_type': 'html-file'}",7.6092055678600445e-06,49305.8992186708
0.013606497086584568,0.0,0.0,0.0,0.0,28.442203521728516,981.158203125,49584128.0,0.0,1.0,0.0,981.158203125,-28.442203521728516,49584128.0,1773450340.816112,0.0,1535.219643071,-98.85115051269531,,1.2234228279339732e-06,49275.48029840121
0.012595638632774353,0.0,0.0,0.0,0.0,26.624475479125977,978.3388671875,49838080.0,0.0,1.0,0.0,978.3388671875,-26.624475479125977,49838080.0,1773450346.685855,0.0,1541.105898305,-98.8775405883789,,-4.052253643749282e-06,49387.33154055837
0.0123551981523633,0.0,0.0,0.0,0.0,27.466064453125,972.1279296875,50092032.0,0.0,1.0,0.0,972.1279296875,-27.466064453125,50092032.0,1773450352.5720413,0.0,1546.974421697,-98.91046142578125,,-1.0941717846435495e-05,49173.58558423139
0.014944090507924557,0.0,0.0,0.0,0.0,27.512939453125,977.818359375,50345984.0,0.0,1.0,0.0,977.818359375,-27.512939453125,50345984.0,1773450358.4406989,0.0,1552.874881541,-98.92887878417969,,1.4762886166863609e-05,49336.20489660328
0.013731533661484718,0.0,0.0,0.0,0.0,27.12661361694336,979.31640625,50599936.0,0.0,1.0,0.0,979.31640625,-27.12661361694336,50599936.0,1773450379.5746193,0.0,1568.107921833,-98.93424224853516,"{'path': 'media/html/render_50599936_839774b902ef750f7114.html', 'size': 908833, '_type': 'html-file', 'sha256': '839774b902ef750f7114c0dfca20f68e3f0197b21fa3ef9af69519556325c0e5'}",-3.242586444685003e-06,49052.54313638867
0.012210946530103683,0.0,0.0,0.0,0.0,27.325950622558594,980.501953125,50853888.0,0.0,1.0,0.0,980.501953125,-27.325950622558594,50853888.0,1773450379.7269473,0.0,1574.162540009,-98.95706939697266,,8.073754543147516e-06,49237.68919694703
0.012995164841413498,0.0,0.0,0.0,0.0,27.017559051513672,974.3056640625,51107840.0,0.0,0.9990234375,0.0,974.3056640625,-27.017559051513672,51107840.0,1773450385.628775,0.0,1580.050110655,-98.97016143798828,,-1.1825654837593902e-06,49098.76009926953
0.010409414768218994,0.0,0.0,0.0,0.0,27.57736587524414,981.0224609375,51361792.0,0.0,1.0,0.0,981.0224609375,-27.57736587524414,51361792.0,1773450391.5163426,0.0,1585.942784416,-98.96835327148438,,1.1431186067056842e-05,49169.18418111769
0.010681593790650368,0.0,0.0,0.0,0.0,25.976272583007812,980.9248046875,51615744.0,0.0,1.0,0.0,980.9248046875,-25.976272583007812,51615744.0,1773450397.4089036,0.0,1586.568974606,-98.96261596679688,,-6.4573400777589995e-06,49117.472859572095
