training/sps,training/actor_loss,eval/episode_success_easy,training/log_alpha,eval/episode_reward_survive,_step,eval/episode_reward_near,eval/episode_dist,training/alpha_loss,step,eval/episode_reward,render,training/entropy,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_hard,eval/episode_success,training/critic_loss,_runtime,_timestamp,eval/episode_reward_ctrl
49538.194962251466,-98.53467559814453,0.0,0.0,0.0,47298560.0,0.0,26.914478302001953,-4.083263320353581e-06,47298560.0,955.2578125,,0.0,0.994140625,-26.914478302001953,0.0,955.2578125,0.04696495831012726,1460.184381726,1773461478.6899447,0.0
49457.408381050605,-98.5418701171875,0.0,0.0,0.0,47552512.0,0.0,25.40380859375,-1.4588717021979392e-05,47552512.0,978.982421875,,0.0,0.9990234375,-25.40380859375,0.0,978.982421875,0.06988344341516495,1466.028559023,1773461484.5452778,0.0
49564.05621893673,-98.49649047851562,0.0,0.0,0.0,47806464.0,0.0,25.656686782836914,1.6563628378207795e-05,47806464.0,977.759765625,,0.0,1.0,-25.656686782836914,0.0,977.759765625,0.09005537629127502,1471.864205025,1773461490.3898842,0.0
49632.7809507008,-98.45963287353516,0.0,0.0,0.0,48060416.0,0.0,25.26218032836914,-1.8284254110767506e-05,48060416.0,977.6318359375,"{'path': 'media/html/render_48060416_d4d6152c1b3e6b8dcef1.html', 'size': 907177, '_type': 'html-file', 'sha256': 'd4d6152c1b3e6b8dcef10c5b2dda6c2aaa69558ae047e3a6aa76ff8c014c42a2'}",0.0,1.0,-25.26218032836914,0.0,977.6318359375,0.05673612281680107,1487.163724824,1773461511.5255718,0.0
49673.40728414235,-98.50114440917969,0.0,0.0,0.0,48314368.0,0.0,25.257122039794922,1.2072865501977503e-05,48314368.0,977.232421875,,0.0,1.0,-25.257122039794922,0.0,977.232421875,0.046849071979522705,1493.190242262,1773461511.7051725,0.0
49606.32581911651,-98.3948974609375,0.0,0.0,0.0,48568320.0,0.0,27.44441032409668,-1.2886883268947713e-05,48568320.0,974.3759765625,,0.0,1.0,-27.44441032409668,0.0,974.3759765625,0.12492486834526062,1499.035991066,1773461517.551637,0.0
49541.812392607855,-98.47041320800781,0.0,0.0,0.0,48822272.0,0.0,25.82453727722168,9.04739681573119e-06,48822272.0,976.173828125,,0.0,1.0,-25.82453727722168,0.0,976.173828125,0.054553549736738205,1504.883550207,1773461523.3973358,0.0
49533.7810304301,-98.49822998046875,0.0,0.0,0.0,49076224.0,0.0,26.698585510253906,-1.780374805093743e-05,49076224.0,979.1123046875,,0.0,1.0,-26.698585510253906,0.0,979.1123046875,0.08073149621486664,1510.728994979,1773461529.2447793,0.0
49544.09832798791,-98.45166778564453,0.0,0.0,0.0,49330176.0,0.0,26.15505027770996,7.98269593360601e-06,49330176.0,975.306640625,"{'path': 'media/html/render_49330176_97141d6722168438e7b1.html', 'size': 905957, '_type': 'html-file', 'sha256': '97141d6722168438e7b10e35a3c7dd2c42177493f46e98c59712c3f9712cb18e'}",0.0,1.0,-26.15505027770996,0.0,975.306640625,0.10521624982357025,1525.383247468,1773461549.745074,0.0
49599.49991313176,-98.41766357421875,0.0,0.0,0.0,49584128.0,0.0,26.917139053344727,-9.200280146615114e-07,49584128.0,965.9384765625,,0.0,1.0,-26.917139053344727,0.0,965.9384765625,0.0772847980260849,1531.413309817,1773461549.9304805,0.0
49631.592233917196,-98.44658660888672,0.0,0.0,0.0,49838080.0,0.0,27.368494033813477,-2.5862989332381403e-06,49838080.0,968.931640625,,0.0,1.0,-27.368494033813477,0.0,968.931640625,0.07419835031032562,1537.26389417,1773461555.774621,0.0
49501.11337958603,-98.5315170288086,0.0,0.0,0.0,50092032.0,0.0,25.769718170166016,8.74680517881643e-06,50092032.0,977.94921875,,0.0,1.0,-25.769718170166016,0.0,977.94921875,0.06041092425584793,1543.101869386,1773461561.6251686,0.0
49626.602094875794,-98.55914306640625,0.0,0.0,0.0,50345984.0,0.0,25.93688201904297,8.089354196272325e-06,50345984.0,976.0859375,,0.0,1.0,-25.93688201904297,0.0,976.0859375,0.049028199166059494,1548.958741372,1773461567.4626908,0.0
49464.25725138967,-98.55133056640625,0.0,0.0,0.0,50599936.0,0.0,25.012714385986328,2.2602835088036954e-05,50599936.0,979.94921875,"{'sha256': 'fbc8b26d4f72f7c149e2b5a687fe04a9833ec0d42bbee6f21da5465d7be5109f', 'path': 'media/html/render_50599936_fbc8b26d4f72f7c149e2.html', 'size': 907233, '_type': 'html-file'}",0.0,1.0,-25.012714385986328,0.0,979.94921875,0.06430070847272873,1564.126621565,1773461588.4884257,0.0
49501.851844564044,-98.57555389404297,0.0,0.0,0.0,50853888.0,0.0,24.55408477783203,-2.8263768399483524e-05,50853888.0,980.60546875,,0.0,1.0,-24.55408477783203,0.0,980.60546875,0.061593275517225266,1570.163253978,1773461588.6514704,0.0
49361.75269238074,-98.5261001586914,0.0,0.0,0.0,51107840.0,0.0,25.276702880859375,2.997490082634613e-05,51107840.0,974.13671875,,0.0,1.0,-25.276702880859375,0.0,974.13671875,0.07705582678318024,1576.001541962,1773461594.5244818,0.0
49614.2790404765,-98.61247253417969,0.0,0.0,0.0,51361792.0,0.0,26.253971099853516,2.4203780412790366e-05,51361792.0,978.55078125,,0.0,1.0,-26.253971099853516,0.0,978.55078125,0.05467867851257324,1581.856395049,1773461600.362972,0.0
49456.84346838141,-98.55204010009766,0.0,0.0,0.0,51615744.0,0.0,27.3658447265625,-9.535603567201179e-06,51615744.0,978.68359375,,0.0,1.0,-27.3658447265625,0.0,978.68359375,0.06291807442903519,1582.484333505,1773461606.2177799,0.0
