eval/episode_reward_survive,training/entropy,_step,render,eval/episode_reward_ctrl,eval/episode_success_easy,eval/episode_reward_dist,eval/episode_success_hard,training/critic_loss,_runtime,training/sps,training/actor_loss,step,eval/episode_success,eval/episode_success_any,eval/episode_reward,_timestamp,training/log_alpha,eval/episode_dist,training/alpha_loss,eval/episode_reward_near
10.0341796875,0.0,46028800.0,,-40.09075164794922,0.01171875,0.0,0.0,0.001896752743050456,2351.23206913,43972.67780512594,0.059706900268793106,46028800.0,0.0,0.0,0.0,1774212189.8784716,0.0,36.73165512084961,0.0,0.0
10.00390625,0.0,46282752.0,,-39.9708366394043,0.00390625,0.0,0.0,0.0020143319852650166,2360.02912145,44686.650263257034,0.05864614248275757,46282752.0,0.0,0.0,0.0,1774212198.544745,0.0,35.81672286987305,0.0,0.0
12.3837890625,0.0,46536704.0,,-49.48105239868164,1.1513671875,0.0,0.0,0.0018592010019347072,2368.78690663,43987.71019908063,0.05520256981253624,46536704.0,0.0,0.0,0.0,1774212207.341766,0.0,42.578399658203125,0.0,0.0
10.21875,0.0,46790656.0,"{'size': 4057469.0, '_type': 'html-file', 'sha256': 'd1ec807f4be145579dc210465f5e2a7ad9ae240bab1ae79888e5b60b67914914', 'path': 'media/html/render_46790656_d1ec807f4be145579dc2.html'}",-40.82453155517578,0.0205078125,0.0,0.0,0.002419613068923354,2398.856290111,44042.26931501171,0.051580850034952164,46790656.0,0.0,0.0,0.0,1774212246.1695635,0.0,36.65402603149414,0.0,0.0
10.7216796875,0.0,47044608.0,,-42.817604064941406,0.0146484375,0.0,0.0,0.002610336523503065,2407.855096642,43967.4158089565,0.055013593286275864,47044608.0,0.0,0.0,0.0,1774212246.38533,0.0,37.75347900390625,0.0,0.0
9.8701171875,0.0,47298560.0,,-39.43447494506836,0.0009765625,0.0,0.0,0.00283370865508914,2416.630494542,43904.24688524209,0.0521848089993,47298560.0,0.0,0.0,0.0,1774212255.1678338,0.0,35.132232666015625,0.0,0.0
9.9462890625,0.0,47552512.0,,-39.73057556152344,0.0,0.0,0.0,0.002449383959174156,2425.342309643,44122.48051650985,0.06087499484419823,47552512.0,0.0,0.0,0.0,1774212263.9431589,0.0,35.28479766845703,0.0,0.0
9.9599609375,0.0,47806464.0,,-39.797019958496094,0.0068359375,0.0,0.0,0.00221754377707839,2434.135286981,44328.93746236999,0.07370810210704803,47806464.0,0.0,0.0,0.0,1774212272.655047,0.0,35.32242965698242,0.0,0.0
10.0556640625,0.0,48060416.0,"{'path': 'media/html/render_48060416_85f1ed8d99190a17d991.html', 'size': 4013085.0, '_type': 'html-file', 'sha256': '85f1ed8d99190a17d991f1cfe574a1e513c4eda9fba5698e617ead829b4e1e22'}",-40.17796325683594,0.025390625,0.0,0.0,0.0024650918785482645,2461.98016896,44010.26897876731,0.06518834084272385,48060416.0,0.0,0.0,0.0,1774212309.2934875,0.0,35.61883544921875,0.0,0.0
10.2998046875,0.0,48314368.0,,-41.14605712890625,0.0,0.0,0.0,0.002323304070159793,2471.026448425,44188.95028904372,0.06115619093179703,48314368.0,0.0,0.0,0.0,1774212309.5301647,0.0,36.852195739746094,0.0,0.0
10.203125,0.0,48568320.0,,-40.75669479370117,0.0068359375,0.0,0.0,0.0025953971780836582,2479.73301794,43918.100727984056,0.05502396821975708,48568320.0,0.0,0.0,0.0,1774212318.3391547,0.0,36.03299331665039,0.0,0.0
11.888671875,0.0,48822272.0,,-47.50062942504883,0.0068359375,0.0,0.0,0.00252807280048728,2488.497243703,44408.04016149047,0.06053513288497925,48822272.0,0.0,0.0,0.0,1774212327.04544,0.0,43.953514099121094,0.0,0.0
9.95703125,0.0,49076224.0,,-39.778663635253906,0.037109375,0.0,0.0,0.002207412850111723,2497.223133165,44185.12651210328,0.05709235370159149,49076224.0,0.0,0.0,0.0,1774212335.8100274,0.0,35.07221221923828,0.0,0.0
9.6455078125,0.0,49330176.0,"{'path': 'media/html/render_49330176_7aa75834c06144295280.html', 'size': 4008477.0, '_type': 'html-file', 'sha256': '7aa75834c0614429528045071a8f0923b8c66bc88d664e75987b2a4ff7610342'}",-38.545379638671875,0.0,0.0,0.0,0.002196379704400897,2526.894179619,44261.10450023457,0.04910479858517647,49330176.0,0.0,0.0,0.0,1774212374.207459,0.0,34.26111602783203,0.0,0.0
10.4833984375,0.0,49584128.0,,-41.86148452758789,0.0947265625,0.0,0.0,0.0023462940007448196,2535.870467704,44185.254816034896,0.0510573647916317,49584128.0,0.0,0.0,0.0,1774212374.419615,0.0,36.491268157958984,0.0,0.0
11.603515625,0.0,49838080.0,,-46.34089660644531,0.001953125,0.0,0.0,0.0024607081431895494,2544.641909211,44042.1982932009,0.040874093770980835,49838080.0,0.0,0.0,0.0,1774212383.1831799,0.0,42.67432403564453,0.0,0.0
10.3681640625,0.0,50092032.0,,-41.40681457519531,0.017578125,0.0,0.0,0.0021094423718750477,2553.378299601,44156.56628338014,0.04225774481892586,50092032.0,0.0,0.0,0.0,1774212391.9546647,0.0,37.00635528564453,0.0,0.0
12.8544921875,0.0,50345984.0,,-51.2985954284668,0.9443359375,0.0,0.0,0.002265194896608591,2562.16423024,44208.54515267226,0.03217750042676926,50345984.0,0.0,0.0,0.0,1774212400.6911693,0.0,42.75523376464844,0.0,0.0
13.205078125,0.0,50599936.0,"{'path': 'media/html/render_50599936_6ed5a0d27205ba4209ab.html', 'size': 4028025.0, '_type': 'html-file', 'sha256': '6ed5a0d27205ba4209abe689909a3f41c9a7cd862b3af6fa399c90695421e298'}",-52.70176696777344,0.0341796875,0.0,0.0,0.002424325793981552,2590.405959452,44042.868456840115,0.03383515775203705,50599936.0,0.0,0.0,0.0,1774212437.7191987,0.0,45.12869644165039,0.0,0.0
13.4443359375,0.0,50853888.0,,-53.66547393798828,0.0048828125,0.0,0.0,0.00202348455786705,2599.433347812,44214.04855712151,0.026913940906524658,50853888.0,0.0,0.0,0.0,1774212437.9345846,0.0,48.72389602661133,0.0,0.0
9.9814453125,0.0,51107840.0,,-39.83860397338867,0.0,0.0,0.0,0.0021896096877753735,2608.138814609,43909.37068409248,0.027956081554293633,51107840.0,0.0,0.0,0.0,1774212446.7460818,0.0,36.04873275756836,0.0,0.0
10.1435546875,0.0,51361792.0,,-40.48854446411133,0.0,0.0,0.0,0.001987012568861246,2616.921015791,44459.228703894005,0.02794496715068817,51361792.0,0.0,0.0,0.0,1774212455.451463,0.0,35.68463134765625,0.0,0.0
13.8193359375,0.0,51615744.0,,-55.14937210083008,0.0576171875,0.0,0.0,0.0018972497200593352,2617.734828103,44067.15925793046,0.023238737136125565,51615744.0,0.0,0.0,0.0,1774212464.2336547,0.0,48.66202926635742,0.0,0.0
