eval/episode_success_easy,eval/episode_reward,eval/episode_success_hard,training/actor_loss,training/log_alpha,training/sps,training/entropy,_step,eval/episode_success,render,eval/episode_reward_ctrl,eval/episode_reward_survive,eval/episode_reward_near,_timestamp,eval/episode_dist,_runtime,eval/episode_success_any,eval/episode_reward_dist,training/alpha_loss,step,training/critic_loss
23.400390625,0.01171875,0.0,-0.005329003557562828,0.0,32133.840698309672,0.0,47520768.0,0.01171875,"{'sha256': 'c7b25326a737bddfef00b5508ec0eeae27733819a1e77252a4191c67d0bb4814', 'path': 'media/html/render_47520768_c7b25326a737bddfef00.html', 'size': 4732921.0, '_type': 'html-file'}",0.0,0.0,0.0,1773848920.2314868,246.4515380859375,3311.642416761,0.00390625,0.0,2.928624009967962e-11,47520768.0,5.392709135776386e-05
19.205078125,0.0,0.0,-0.004982294049113989,0.0,32111.429686343803,0.0,47774720.0,0.0,,0.0,0.0,0.0,1773848920.457072,258.5370178222656,3323.779403015,0.0,0.0,2.926148559567743e-11,47774720.0,6.024337562848814e-05
21.5546875,0.0,0.0,-0.005926217418164015,0.0,32020.56676041092,0.0,48028672.0,0.0,,0.0,0.0,0.0,1773848932.368051,247.73228454589844,3335.632916916,0.0,0.0,2.927317069301161e-11,48028672.0,7.12466862751171e-05
17.810546875,0.02734375,0.0,-0.006375596392899752,0.0,32172.212639297144,0.0,48282624.0,0.02734375,,0.0,0.0,0.0,1773848944.2215307,265.897216796875,3347.503112362,0.005859375,0.0,2.9318665550892575e-11,48282624.0,7.164398266468197e-05
19.91796875,0.0,0.0,-0.006191587541252375,0.0,32124.33346335047,0.0,48536576.0,0.0,,0.0,0.0,0.0,1773848956.0915868,255.38681030273438,3359.341100131,0.0,0.0,2.9486170449732896e-11,48536576.0,6.577917520189658e-05
18.3515625,0.0,0.0,-0.005910100881010294,0.0,32236.906854616846,0.0,48790528.0,0.0,"{'_type': 'html-file', 'sha256': '7212d7094164e01a44223dd148e9101c23119022745802b2ae3f359adba46702', 'path': 'media/html/render_48790528_7212d7094164e01a4422.html', 'size': 4726877.0}",0.0,0.0,0.0,1773849005.7532,260.3907470703125,3397.164201405,0.0,0.0,2.970992549200524e-11,48790528.0,6.357598613249138e-05
20.69921875,0.0078125,0.0,-0.00579721387475729,0.0,32117.163633515032,0.0,49044480.0,0.0078125,,0.0,0.0,0.0,1773849005.999282,260.8388671875,3409.304625652,0.001953125,0.0,2.9965790265817915e-11,49044480.0,6.0770733398385346e-05
20.41796875,0.02734375,0.0,-0.005364280194044113,0.0,32059.36033414032,0.0,49298432.0,0.02734375,,0.0,0.0,0.0,1773849017.8930867,256.9368591308594,3421.171230953,0.005859375,0.0,3.022418079701161e-11,49298432.0,6.159982876852155e-05
19.037109375,0.00390625,0.0,-0.006147004198282957,0.0,32159.489815137986,0.0,49552384.0,0.00390625,,0.0,0.0,0.0,1773849029.75968,261.34088134765625,3433.02761327,0.001953125,0.0,2.8741535193499423e-11,49552384.0,7.053637091303244e-05
17.603515625,0.0,0.0,-0.0061348252929747105,0.0,32183.88261598135,0.0,49806336.0,0.0,,0.0,0.0,0.0,1773849041.6160197,264.39306640625,3444.868787174,0.0,0.0,2.9023564801500257e-11,49806336.0,6.942555774003267e-05
23.265625,0.0,0.0,-0.006471696775406599,0.0,32245.088801754464,0.0,50060288.0,0.0,"{'_type': 'html-file', 'sha256': '82f24b3561b78cd6b005b43058ca0107634ff0b404baed2fd1682f5a51c62767', 'path': 'media/html/render_50060288_82f24b3561b78cd6b005.html', 'size': 4718133.0}",0.0,0.0,0.0,1773849093.496972,236.63482666015625,3484.907900557,0.0,0.0,1.2642610916491215e-11,50060288.0,7.140082743717358e-05
21.486328125,0.015625,0.0,-0.006274840794503689,0.0,32205.44742341155,0.0,50314240.0,0.015625,,0.0,0.0,0.0,1773849093.7576969,258.1704406738281,3497.087125042,0.005859375,0.0,8.958988932661338e-12,50314240.0,6.676094199065119e-05
18.84765625,0.02734375,0.0,-0.005867218133062124,0.0,31979.34643200716,0.0,50568192.0,0.02734375,,0.0,0.0,0.0,1773849105.6757627,254.48681640625,3508.956416779,0.00390625,0.0,1.4183660322630853e-11,50568192.0,6.040860171196982e-05
19.072265625,0.0,0.0,-0.005177290178835392,0.0,32118.652160876,0.0,50822144.0,0.0,,0.0,0.0,0.0,1773849117.5449457,259.47882080078125,3520.81344374,0.0,0.0,2.413875523077369e-11,50822144.0,5.611274536931887e-05
17.353515625,0.01171875,0.0,-0.005643077194690704,0.0,32168.636060042336,0.0,51076096.0,0.01171875,,0.0,0.0,0.0,1773849129.402045,215.47012329101562,3521.505448813,0.001953125,0.0,1.8547696364890065e-11,51076096.0,6.491954991361126e-05
