eval/episode_success_easy,eval/episode_success,training/alpha_loss,_timestamp,_step,eval/episode_reward,training/actor_loss,training/critic_loss,eval/episode_reward_near,training/log_alpha,eval/episode_reward_survive,training/sps,eval/episode_dist,step,_runtime,eval/episode_reward_dist,render,eval/episode_reward_ctrl,training/entropy,eval/episode_success_any,eval/episode_success_hard
16.30078125,0.0,7.713001765052852e-11,1773850736.6968267,22125568.0,0.0,-0.014150376431643963,0.0001717742852633819,0.0,0.0,0.0,32381.774943977638,250.2679443359375,22125568.0,1585.470127704,0.0,"{'_type': 'html-file', 'sha256': '01b1faebd0470ad58ebb20897a97c88b679e463c788732308f8f3b7ab7d49509', 'path': 'media/html/render_22125568_01b1faebd0470ad58ebb.html', 'size': 4713009.0}",0.0,0.0,0.0,0.0
19.037109375,0.025390625,6.432912535991875e-11,1773850736.9250257,22379520.0,0.025390625,-0.013754580169916153,0.0001707470219116658,0.0,0.0,0.0,32291.749716115657,235.83865356445312,22379520.0,1597.54071286,0.0,,0.0,0.0,0.00390625,0.0
19.96484375,0.017578125,7.475602775697254e-11,1773850748.7669096,22633472.0,0.017578125,-0.015044482424855232,0.00018065780750475824,0.0,0.0,0.0,32290.979281151296,241.87156677246094,22633472.0,1609.374071343,0.0,,0.0,0.0,0.001953125,0.0
18.50390625,0.013671875,6.970765631386655e-11,1773850760.6002173,22887424.0,0.013671875,-0.01483871228992939,0.00017171658691950142,0.0,0.0,0.0,32251.54828982165,224.3727569580078,22887424.0,1621.17448753,0.0,,0.0,0.0,0.00390625,0.0
18.4375,0.009765625,7.093410581138215e-11,1773850772.4008353,23141376.0,0.009765625,-0.013952871784567833,0.00016785785555839539,0.0,0.0,0.0,32387.939703411346,237.13299560546875,23141376.0,1632.975697911,0.0,,0.0,0.0,0.001953125,0.0
20.408203125,0.025390625,7.36960978353629e-11,1773850822.3188124,23395328.0,0.025390625,-0.016236554831266403,0.00020350269915070385,0.0,0.0,0.0,32403.14944753816,249.1691131591797,23395328.0,1671.092107763,0.0,"{'sha256': '69b0d15b4b0fc6dbb8c0651ce98e3e583c76fc28daa740fd0f95c16ff750eef5', 'path': 'media/html/render_23395328_69b0d15b4b0fc6dbb8c0.html', 'size': 4718693.0, '_type': 'html-file'}",0.0,0.0,0.0078125,0.0
20.46484375,0.025390625,7.334234608524781e-11,1773850822.5130126,23649280.0,0.025390625,-0.017638761550188065,0.00020826129184570163,0.0,0.0,0.0,32388.651741043162,254.22622680664062,23649280.0,1683.13055243,0.0,,0.0,0.0,0.0078125,0.0
20.642578125,0.0,7.217232367295878e-11,1773850834.3568192,23903232.0,0.0,-0.01658589020371437,0.00018836645176634192,0.0,0.0,0.0,32269.46698860438,253.1880645751953,23903232.0,1694.931938382,0.0,,0.0,0.0,0.0,0.0
19.578125,0.01953125,7.069721197350276e-11,1773850846.1581848,24157184.0,0.01953125,-0.017706487327814102,0.0002130481443600729,0.0,0.0,0.0,32404.761214555616,256.4324951171875,24157184.0,1706.754543814,0.0,,0.0,0.0,0.005859375,0.0
17.685546875,0.021484375,6.899748133948336e-11,1773850857.980265,24411136.0,0.021484375,-0.01768803969025612,0.00019967369735240936,0.0,0.0,0.0,32306.8349333097,262.3648681640625,24411136.0,1718.553065577,0.0,,0.0,0.0,0.00390625,0.0
17.947265625,0.005859375,5.019897691971309e-11,1773850907.995119,24665088.0,0.005859375,-0.01833919994533062,0.0002207399083999917,0.0,0.0,0.0,32401.22440935972,220.58824157714844,24665088.0,1756.768449974,0.0,"{'_type': 'html-file', 'sha256': 'aead13d74b92da9bdcc1a2a641b25de17b1cb335a0fdb69d2aabf229da38ed66', 'path': 'media/html/render_24665088_aead13d74b92da9bdcc1.html', 'size': 4714321.0}",0.0,0.0,0.001953125,0.0
16.236328125,0.015625,4.5855298724806204e-11,1773850908.229692,24919040.0,0.015625,-0.01771399937570095,0.00019053442520089447,0.0,0.0,0.0,32407.25656586161,230.8268585205078,24919040.0,1768.84211422,0.0,,0.0,0.0,0.00390625,0.0
19.6171875,0.00390625,4.813304615991498e-11,1773850920.0676312,25172992.0,0.00390625,-0.017185864970088005,0.00021034265228081495,0.0,0.0,0.0,32268.067091165012,225.876953125,25172992.0,1780.636411305,0.0,,0.0,0.0,0.001953125,0.0
17.763671875,0.0,4.994603688968091e-11,1773850931.8624475,25426944.0,0.0,-0.019319703802466393,0.000221373193198815,0.0,0.0,0.0,32417.038577318326,244.33145141601562,25426944.0,1792.437483817,0.0,,0.0,0.0,0.0,0.0
20.068359375,0.0078125,5.1106528731192924e-11,1773850943.663449,25680896.0,0.0078125,-0.017545970156788826,0.00019228842575103045,0.0,0.0,0.0,32411.288785090183,242.41317749023438,25680896.0,1804.261995867,0.0,,0.0,0.0,0.001953125,0.0
17.814453125,0.01953125,5.183884224657653e-11,1773850994.915348,25934848.0,0.01953125,-0.01679391600191593,0.0002099204430123791,0.0,0.0,0.0,32303.108841798447,264.2311096191406,25934848.0,1843.688654016,0.0,"{'_type': 'html-file', 'sha256': 'a018180d897fbb0499280353780335aac986115804b5ce4aeab58fc78cfb309c', 'path': 'media/html/render_25934848_a018180d897fbb049928.html', 'size': 4715553.0}",0.0,0.0,0.00390625,0.0
20.36328125,0.046875,5.199306957193173e-11,1773850995.1993802,26188800.0,0.046875,-0.018317408859729767,0.00019578564388211817,0.0,0.0,0.0,32413.58687900087,258.9473876953125,26188800.0,1855.84483829,0.0,,0.0,0.0,0.005859375,0.0
21.279296875,0.021484375,5.15990340732575e-11,1773851007.0709386,26442752.0,0.021484375,-0.01611107401549816,0.00018074085528496653,0.0,0.0,0.0,32140.330362964363,255.73287963867188,26442752.0,1867.652770953,0.0,,0.0,0.0,0.00390625,0.0
17.13671875,0.017578125,3.7090587545751674e-11,1773851018.8784997,26696704.0,0.017578125,-0.016798829659819603,0.00019651756156235933,0.0,0.0,0.0,32372.534663548406,243.4276123046875,26696704.0,1879.481727027,0.0,,0.0,0.0,0.00390625,0.0
19.73828125,0.0,4.810464526716629e-11,1773851030.707993,26950656.0,0.0,-0.016397394239902496,0.00018998283485416323,0.0,0.0,0.0,32262.118881827806,266.0726013183594,26950656.0,1891.285136935,0.0,,0.0,0.0,0.0,0.0
18.015625,0.0,4.789833113472142e-11,1773851080.8815017,27204608.0,0.0,-0.0158836767077446,0.000171009567566216,0.0,0.0,0.0,32393.995484343126,267.1615295410156,27204608.0,1929.654808297,0.0,"{'_type': 'html-file', 'sha256': '05216c676e4a906919ed620d85d163910366bd5284f3d9f6cd32e7dc4aca8784', 'path': 'media/html/render_27204608_05216c676e4a906919ed.html', 'size': 4701773.0}",0.0,0.0,0.0,0.0
19.173828125,0.0390625,4.49365232524368e-11,1773851081.084549,27458560.0,0.0390625,-0.014627018943428993,0.00016678136307746172,0.0,0.0,0.0,32327.971259220427,233.83291625976562,27458560.0,1941.697468303,0.0,,0.0,0.0,0.0078125,0.0
20.46875,0.025390625,4.097231234845289e-11,1773851092.9236865,27712512.0,0.025390625,-0.013945529237389565,0.00013868702808395028,0.0,0.0,0.0,32264.714478699436,242.9481201171875,27712512.0,1953.515573499,0.0,,0.0,0.0,0.00390625,0.0
21.06640625,0.037109375,4.1972803704881656e-11,1773851104.7418187,27966464.0,0.037109375,-0.012809395790100098,0.0001470011193305254,0.0,0.0,0.0,32322.317751049195,248.31781005859375,27966464.0,1965.315367556,0.0,,0.0,0.0,0.005859375,0.0
18.70703125,0.0078125,4.181843413220143e-11,1773851116.5415955,28220416.0,0.0078125,-0.013123704120516777,0.0001551788009237498,0.0,0.0,0.0,32393.979721401625,259.9472961425781,28220416.0,1977.141825632,0.0,,0.0,0.0,0.001953125,0.0
18.03515625,0.00390625,4.118327207036643e-11,1773851167.671297,28474368.0,0.00390625,-0.013284686021506786,0.00013879608013667166,0.0,0.0,0.0,32276.550454463268,259.8481750488281,28474368.0,2016.444616996,0.0,"{'_type': 'html-file', 'sha256': '75dacd95e3647dc894ac5bf578c982f492641a8172321498e527ff4bf1de5663', 'path': 'media/html/render_28474368_75dacd95e3647dc894ac.html', 'size': 4726333.0}",0.0,0.0,0.001953125,0.0
19.224609375,0.01953125,3.655784702738529e-11,1773851167.89654,28728320.0,0.01953125,-0.012534424662590027,0.00014340395864564925,0.0,0.0,0.0,32352.537868044587,229.67686462402344,28728320.0,2028.50524032,0.0,,0.0,0.0,0.001953125,0.0
22.775390625,0.03125,3.22886613279838e-11,1773851179.731348,28982272.0,0.03125,-0.012597405351698399,0.00013801806198898703,0.0,0.0,0.0,32284.625329062994,251.94607543945312,28982272.0,2040.310758983,0.0,,0.0,0.0,0.005859375,0.0
19.841796875,0.037109375,3.446216229052723e-11,1773851191.5368402,29236224.0,0.037109375,-0.01201831828802824,0.00014439912047237158,0.0,0.0,0.0,32373.271605993774,253.05548095703125,29236224.0,2052.11840551,0.0,,0.0,0.0,0.005859375,0.0
21.73828125,0.001953125,3.508756479808639e-11,1773851203.3442996,29490176.0,0.001953125,-0.013002010993659496,0.00013951594883110374,0.0,0.0,0.0,32379.971548234735,263.90814208984375,29490176.0,2063.926201177,0.0,,0.0,0.0,0.001953125,0.0
17.259765625,0.0,3.5000818215946694e-11,1773851253.9239764,29744128.0,0.0,-0.013845643028616905,0.00016804432380013168,0.0,0.0,0.0,32377.932141823087,269.0037841796875,29744128.0,2102.697283241,0.0,"{'_type': 'html-file', 'sha256': 'd147cb92ea4eea55b8b11b3b6c90ce1d16de5e3ef6ad3219facd455dfec78b40', 'path': 'media/html/render_29744128_d147cb92ea4eea55b8b1.html', 'size': 4721333.0}",0.0,0.0,0.0,0.0
19.158203125,0.0,3.4501877049786245e-11,1773851254.1737025,29998080.0,0.0,-0.014465384185314178,0.0001530662557343021,0.0,0.0,0.0,32374.901066471695,267.6313171386719,29998080.0,2114.815648188,0.0,,0.0,0.0,0.0,0.0
20.3515625,0.02734375,2.6939880881649003e-11,1773851266.0419729,30252032.0,0.02734375,-0.014415754936635494,0.00016485012019984424,0.0,0.0,0.0,32297.20156935346,259.1580810546875,30252032.0,2126.619268297,0.0,,0.0,0.0,0.00390625,0.0
16.150390625,0.0,1.5843193076903184e-11,1773851277.845455,30505984.0,0.0,-0.014422241598367691,0.0001572201435919851,0.0,0.0,0.0,32373.597288178455,194.64414978027344,30505984.0,2138.421226049,0.0,,0.0,0.0,0.0,0.0
16.685546875,0.001953125,8.887193932161086e-12,1773851289.6475153,30759936.0,0.001953125,-0.014633639715611935,0.00017341953935101628,0.0,0.0,0.0,32388.46560370211,204.17953491210938,30759936.0,2150.234841662,0.0,,0.0,0.0,0.001953125,0.0
15.416015625,0.0,8.198744634591026e-12,1773851338.8940358,31013888.0,0.0,-0.015180153772234917,0.0001580978714628145,0.0,0.0,0.0,32351.57095529921,241.354248046875,31013888.0,2187.66739432,0.0,"{'path': 'media/html/render_31013888_261e2fcd78c013023fad.html', 'size': 4708553.0, '_type': 'html-file', 'sha256': '261e2fcd78c013023fad2ef0069916a4c81b6ce463954492d7bff600ca4d1045'}",0.0,0.0,0.0,0.0
22.154296875,0.0,2.180036186294476e-11,1773851339.1330993,31267840.0,0.0,-0.01399500947445631,0.00015299482038244605,0.0,0.0,0.0,32315.707332677808,242.389404296875,31267840.0,2199.75302738,0.0,,0.0,0.0,0.0,0.0
19.51171875,0.037109375,2.7179564154877767e-11,1773851350.9792168,31521792.0,0.037109375,-0.014089102856814861,0.00015694097965024412,0.0,0.0,0.0,32252.724085649083,249.57408142089844,31521792.0,2211.56641288,0.0,,0.0,0.0,0.005859375,0.0
17.869140625,0.0,2.658510737940656e-11,1773851362.7924888,31775744.0,0.0,-0.014413714408874512,0.00016264975420199335,0.0,0.0,0.0,32341.699765108253,242.7545166015625,31775744.0,2223.36886441,0.0,,0.0,0.0,0.0,0.0
18.02734375,0.0,2.834354799474692e-11,1773851374.5950193,32029696.0,0.0,-0.013934641145169735,0.00014742923667654395,0.0,0.0,0.0,32381.717846491745,242.98782348632812,32029696.0,2235.186976092,0.0,,0.0,0.0,0.0,0.0
17.57421875,0.0,1.1275000898203213e-11,1773851425.864686,32283648.0,0.0,-0.012572120875120163,0.00013219553511589766,0.0,0.0,0.0,32333.75925062916,222.98934936523438,32283648.0,2274.637994991,0.0,"{'_type': 'html-file', 'sha256': '2b552dc1ad5847832e13f0aa6819693ada7e2ac8742f7f9aa42440ba8be8caa3', 'path': 'media/html/render_32283648_2b552dc1ad5847832e13.html', 'size': 4712661.0}",0.0,0.0,0.0,0.0
20.88671875,0.015625,2.1541497752242122e-11,1773851426.1124337,32537600.0,0.015625,-0.012339003384113312,0.00013924426457379013,0.0,0.0,0.0,32351.458938655953,243.39437866210938,32537600.0,2286.743848121,0.0,,0.0,0.0,0.00390625,0.0
18.578125,0.005859375,2.6502038411035933e-11,1773851437.9700048,32791552.0,0.005859375,-0.011901266872882843,0.00014384523092303425,0.0,0.0,0.0,32193.009660938376,233.27369689941406,32791552.0,2298.531288551,0.0,,0.0,0.0,0.001953125,0.0
18.80078125,0.015625,2.8547426575431523e-11,1773851449.757531,33045504.0,0.015625,-0.013491516001522541,0.00015400286065414548,0.0,0.0,0.0,32428.20071186343,240.94158935546875,33045504.0,2310.336236588,0.0,,0.0,0.0,0.00390625,0.0
18.87890625,0.009765625,2.9871452533747345e-11,1773851461.5624807,33299456.0,0.009765625,-0.012599102221429348,0.00013440617476589978,0.0,0.0,0.0,32397.14936639452,237.53170776367188,33299456.0,2322.146235928,0.0,,0.0,0.0,0.001953125,0.0
16.76171875,0.009765625,2.1859751855868303e-11,1773851512.153283,33553408.0,0.009765625,-0.012735060416162014,0.00015980060561560094,0.0,0.0,0.0,32344.605781947488,231.82431030273438,33553408.0,2360.92659601,0.0,"{'_type': 'html-file', 'sha256': 'e2a52131e615b27825016edae89e57914dfae0b022d36c6d0ee58fea409d6f61', 'path': 'media/html/render_33553408_e2a52131e615b2782501.html', 'size': 4713553.0}",0.0,0.0,0.00390625,0.0
19.515625,0.017578125,2.688807163031548e-11,1773851512.418471,33807360.0,0.017578125,-0.015115584246814251,0.00017471991304773837,0.0,0.0,0.0,32428.589699317195,237.759521484375,33807360.0,2373.031790102,0.0,,0.0,0.0,0.00390625,0.0
19.103515625,0.041015625,2.8865028423030736e-11,1773851524.2579362,34061312.0,0.041015625,-0.014811065047979355,0.00017183176532853395,0.0,0.0,0.0,32266.54122400407,245.68075561523438,34061312.0,2384.83582706,0.0,,0.0,0.0,0.005859375,0.0
18.310546875,0.037109375,3.007108798080971e-11,1773851536.0619426,34315264.0,0.037109375,-0.01520586758852005,0.0001673446095082909,0.0,0.0,0.0,32385.300611554034,247.5139617919922,34315264.0,2396.636786887,0.0,,0.0,0.0,0.005859375,0.0
20.515625,0.015625,2.690208125710747e-11,1773851547.8628187,34569216.0,0.015625,-0.013386309146881104,0.00014901919348631054,0.0,0.0,0.0,32380.333786279232,238.17782592773438,34569216.0,2408.445458775,0.0,,0.0,0.0,0.005859375,0.0
19.146484375,0.029296875,2.756637973444498e-11,1773851599.4113789,34823168.0,0.029296875,-0.012372487224638462,0.0001317478745477274,0.0,0.0,0.0,32383.48303946397,249.02012634277344,34823168.0,2448.184708498,0.0,"{'sha256': '25ea28158ae77d4ed86d8fa764aa0c7abb7d193383c3b7f7914985351ec089a7', 'path': 'media/html/render_34823168_25ea28158ae77d4ed86d.html', 'size': 4716417.0, '_type': 'html-file'}",0.0,0.0,0.005859375,0.0
20.396484375,0.017578125,2.950414912383792e-11,1773851599.6560788,35077120.0,0.017578125,-0.01292148232460022,0.00016740868159104139,0.0,0.0,0.0,32378.752007439547,248.21241760253906,35077120.0,2460.271826981,0.0,,0.0,0.0,0.001953125,0.0
18.658203125,0.015625,3.067180884275267e-11,1773851611.4978912,35331072.0,0.015625,-0.015252655372023582,0.00019421803881414235,0.0,0.0,0.0,32274.594465675138,253.64590454101562,35331072.0,2472.07595517,0.0,,0.0,0.0,0.005859375,0.0
18.6328125,0.005859375,2.560090160697026e-11,1773851623.301875,35585024.0,0.005859375,-0.01770091988146305,0.00020374517771415412,0.0,0.0,0.0,32392.90787736705,253.71237182617188,35585024.0,2483.886454646,0.0,,0.0,0.0,0.001953125,0.0
18.140625,0.044921875,2.9550084601481785e-11,1773851635.1126595,35838976.0,0.044921875,-0.017441853880882263,0.00019906408851966262,0.0,0.0,0.0,32361.46587072256,260.3185729980469,35838976.0,2495.686137461,0.0,,0.0,0.0,0.005859375,0.0
11.708984375,0.00390625,2.7471991695393605e-11,1773851684.5039513,36092928.0,0.00390625,-0.017388727515935898,0.0002005935093620792,0.0,0.0,0.0,32393.319661996997,187.11972045898438,36092928.0,2533.277291225,0.0,"{'path': 'media/html/render_36092928_313743e8c6034ab8f837.html', 'size': 4713737.0, '_type': 'html-file', 'sha256': '313743e8c6034ab8f837f18e877f1f2b8b84926befbae161cd4404998460334c'}",0.0,0.0,0.00390625,0.0
15.72265625,0.056640625,1.550238930281278e-11,1773851684.7250013,36346880.0,0.056640625,-0.017737977206707,0.0002043865097220987,0.0,0.0,0.0,32377.974462801372,249.35592651367188,36346880.0,2545.33454951,0.0,,0.0,0.0,0.00390625,0.0
18.654296875,0.0078125,2.6764635646658874e-11,1773851696.5606494,36600832.0,0.0078125,-0.018112801015377045,0.000209924895898439,0.0,0.0,0.0,32285.508977668283,254.00296020507812,36600832.0,2557.125358811,0.0,,0.0,0.0,0.00390625,0.0
19.54296875,0.01171875,2.9699725317966497e-11,1773851708.3514822,36854784.0,0.01171875,-0.018705924972891808,0.00021211564308032393,0.0,0.0,0.0,32418.196871161825,244.2499237060547,36854784.0,2568.936098278,0.0,,0.0,0.0,0.00390625,0.0
18.53125,0.0,3.096382178435775e-11,1773851720.1622083,37108736.0,0.0,-0.01839595101773739,0.00020351496641524136,0.0,0.0,0.0,32357.91983276166,246.88597106933594,37108736.0,2580.75059793,0.0,,0.0,0.0,0.0,0.0
21.205078125,0.021484375,3.160392086920538e-11,1773851770.9147575,37362688.0,0.021484375,-0.018321964889764786,0.00022341893054544926,0.0,0.0,0.0,32343.539166949846,239.02835083007812,37362688.0,2619.688119342,0.0,"{'_type': 'html-file', 'sha256': '3f46143928475892da4f46b7c8149fa4ca0b94c50207a1435e7704bfce7bafe8', 'path': 'media/html/render_37362688_3f46143928475892da4f.html', 'size': 4723769.0}",0.0,0.0,0.001953125,0.0
20.146484375,0.025390625,3.1837869146622566e-11,1773851771.1646075,37616640.0,0.025390625,-0.019969014450907707,0.00023075885837897658,0.0,0.0,0.0,32346.38854140291,246.9898681640625,37616640.0,2631.780280856,0.0,,0.0,0.0,0.005859375,0.0
19.013671875,0.013671875,3.184916913534508e-11,1773851783.0061343,37870592.0,0.013671875,-0.02002713456749916,0.00022533554874826223,0.0,0.0,0.0,32291.34834134358,245.25509643554688,37870592.0,2643.590717604,0.0,,0.0,0.0,0.001953125,0.0
19.4296875,0.013671875,3.1834972158417685e-11,1773851794.8169615,38124544.0,0.013671875,-0.019489837810397148,0.00022303193691186607,0.0,0.0,0.0,32349.255119837962,245.034912109375,38124544.0,2655.381414524,0.0,,0.0,0.0,0.001953125,0.0
20.1015625,0.017578125,3.178168492268263e-11,1773851806.6074417,38378496.0,0.017578125,-0.02040291577577591,0.00023864844115450978,0.0,0.0,0.0,32436.06915577541,251.77301025390625,38378496.0,2667.180353589,0.0,,0.0,0.0,0.00390625,0.0
19.806640625,0.0234375,3.178836360806514e-11,1773851856.4006956,38632448.0,0.0234375,-0.020100966095924377,0.00021289530559442937,0.0,0.0,0.0,32397.893342485775,247.6025848388672,38632448.0,2705.174002856,0.0,"{'_type': 'html-file', 'sha256': '89341778132d5776aefa57aaf71a9fef5f82c8e33d969d70ad2bc71ff8e364af', 'path': 'media/html/render_38632448_89341778132d5776aefa.html', 'size': 4727505.0}",0.0,0.0,0.005859375,0.0
20.482421875,0.0234375,3.1763279506602515e-11,1773851856.610757,38886400.0,0.0234375,-0.01817728951573372,0.00020222880993969738,0.0,0.0,0.0,32421.348559758375,244.4244842529297,38886400.0,2717.225276318,0.0,,0.0,0.0,0.00390625,0.0
20.283203125,0.0234375,3.176708895935576e-11,1773851868.4513493,39140352.0,0.0234375,-0.019194085150957108,0.00022401823662221432,0.0,0.0,0.0,32260.2115407185,252.1356201171875,39140352.0,2729.034902561,0.0,,0.0,0.0,0.00390625,0.0
20.10546875,0.0,3.173710599879698e-11,1773851880.2610044,39394304.0,0.0,-0.019195759668946266,0.00020625597971957177,0.0,0.0,0.0,32350.55202545106,258.20855712890625,39394304.0,2740.841512269,0.0,,0.0,0.0,0.0,0.0
20.58203125,0.001953125,3.173264775946372e-11,1773851892.0676377,39648256.0,0.001953125,-0.017961669713258743,0.00019406460341997445,0.0,0.0,0.0,32381.997429205643,252.014892578125,39648256.0,2752.646860132,0.0,,0.0,0.0,0.001953125,0.0
18.9765625,0.013671875,3.173573903669791e-11,1773851943.0160863,39902208.0,0.013671875,-0.017143452540040016,0.0001902333169709891,0.0,0.0,0.0,32372.823926676316,258.70794677734375,39902208.0,2791.789382185,0.0,"{'_type': 'html-file', 'sha256': '4d1454ac5e09bba2fad18722fd5056d00ca9a0feaf0942565c37670882153975', 'path': 'media/html/render_39902208_4d1454ac5e09bba2fad1.html', 'size': 4723377.0}",0.0,0.0,0.001953125,0.0
17.736328125,0.0,3.170176621214438e-11,1773851943.3071136,40156160.0,0.0,-0.017251234501600266,0.00019529141718521714,0.0,0.0,0.0,32424.346883610728,259.4610595703125,40156160.0,2803.923275598,0.0,,0.0,0.0,0.0,0.0
22.056640625,0.0,3.1733494304519994e-11,1773851955.1493995,40410112.0,0.0,-0.016745328903198242,0.00018161926709581167,0.0,0.0,0.0,32275.444313677675,256.6113586425781,40410112.0,2815.733080448,0.0,,0.0,0.0,0.0,0.0
24.384765625,0.03125,1.976471937503721e-11,1773851966.9593105,40664064.0,0.03125,-0.01590539701282978,0.00017205913900397718,0.0,0.0,0.0,32355.282682210054,251.69537353515625,40664064.0,2827.538973832,0.0,,0.0,0.0,0.005859375,0.0
15.908203125,0.0,3.6554400999200265e-12,1773851978.7649543,40918016.0,0.0,-0.015023495070636272,0.00016435365250799805,0.0,0.0,0.0,32383.144359523863,155.97250366210938,40918016.0,2839.347009292,0.0,,0.0,0.0,0.0,0.0
17.513671875,0.0,1.1948431827280004e-11,1773852030.5567546,41171968.0,0.0,-0.014530234038829803,0.00016263774887192994,0.0,0.0,0.0,32373.596304234492,227.53079223632812,41171968.0,2879.33010662,0.0,"{'sha256': '2e3f2ba26622faa383c1177e67bc6d1be043837f7dda678b5e92f70c2feab97e', 'path': 'media/html/render_41171968_2e3f2ba26622faa383c1.html', 'size': 4708161.0, '_type': 'html-file'}",0.0,0.0,0.0,0.0
20.90625,0.041015625,3.3765735433372024e-12,1773852030.8014643,41425920.0,0.041015625,-0.014090477488934994,0.00015690432337578386,0.0,0.0,0.0,32338.116822199936,252.10707092285156,41425920.0,2891.421968888,0.0,,0.0,0.0,0.0078125,0.0
21.779296875,0.005859375,2.064030543702522e-11,1773852042.647984,41679872.0,0.005859375,-0.013411699794232845,0.00013750923972111195,0.0,0.0,0.0,32242.713032886208,242.75143432617188,41679872.0,2903.245364276,0.0,,0.0,0.0,0.00390625,0.0
16.708984375,0.005859375,4.866697756594762e-12,1773852054.471404,41933824.0,0.005859375,-0.012576069682836533,0.00014099644613452256,0.0,0.0,0.0,32329.046660035856,203.21380615234375,41933824.0,2915.049693557,0.0,,0.0,0.0,0.00390625,0.0
20.169921875,0.037109375,1.485475110973855e-11,1773852066.275815,42187776.0,0.037109375,-0.013680512085556984,0.0001686986506683752,0.0,0.0,0.0,32375.865437977674,227.85159301757812,42187776.0,2926.866102068,0.0,,0.0,0.0,0.00390625,0.0
19.158203125,0.0,2.01312959358102e-11,1773852116.0436738,42441728.0,0.0,-0.014077923260629177,0.00016908629913814366,0.0,0.0,0.0,32342.835003888482,242.9257049560547,42441728.0,2964.816974982,0.0,"{'_type': 'html-file', 'sha256': '6f8e874d188c21e34462fa6a4fd97328af518045d21937f7802b7459778458e7', 'path': 'media/html/render_42441728_6f8e874d188c21e34462.html', 'size': 4716061.0}",0.0,0.0,0.0,0.0
20.353515625,0.033203125,2.1597675037288155e-11,1773852116.2896721,42695680.0,0.033203125,-0.011999876238405704,0.00010581430251477286,0.0,0.0,0.0,32339.32250334057,221.02532958984375,42695680.0,2976.922743128,0.0,,0.0,0.0,0.00390625,0.0
16.673828125,0.0234375,2.1882919087889974e-11,1773852128.1489012,42949632.0,0.0234375,-0.011097346432507038,0.00014025029668118805,0.0,0.0,0.0,32201.651222649318,228.92922973632812,42949632.0,2988.742834319,0.0,,0.0,0.0,0.005859375,0.0
20.208984375,0.0,2.3343212779414202e-11,1773852139.9690902,43203584.0,0.0,-0.012663772329688072,0.00014805256796535105,0.0,0.0,0.0,32300.234763688033,221.1708221435547,43203584.0,3000.54780703,0.0,,0.0,0.0,0.0,0.0
19.546875,0.017578125,2.4862601560871056e-11,1773852151.7740848,43457536.0,0.017578125,-0.012366781942546368,0.00014357567124534398,0.0,0.0,0.0,32388.13272850051,231.04525756835938,43457536.0,3012.369173471,0.0,,0.0,0.0,0.00390625,0.0
17.962890625,0.005859375,2.600097741278784e-11,1773852203.4357028,43711488.0,0.005859375,-0.013349759392440319,0.00015698591596446931,0.0,0.0,0.0,32306.174501015088,236.30731201171875,43711488.0,3052.20903755,0.0,"{'_type': 'html-file', 'sha256': '2d4c41eb676886f663f942dd1cc8863fad8e600f8b7449e3db48fb6800a8e90c', 'path': 'media/html/render_43711488_2d4c41eb676886f663f9.html', 'size': 4706461.0}",0.0,0.0,0.001953125,0.0
17.681640625,0.015625,2.4462078196396675e-11,1773852203.7039685,43965440.0,0.015625,-0.013175586238503456,0.00013935848255641758,0.0,0.0,0.0,32347.538844780527,232.64186096191406,43965440.0,3064.354804594,0.0,,0.0,0.0,0.001953125,0.0
18.36328125,0.013671875,2.1184842075028243e-11,1773852215.5810287,44219392.0,0.013671875,-0.011023052036762238,0.00013536232290789485,0.0,0.0,0.0,32143.118824493693,232.51683044433594,44219392.0,3076.16065065,0.0,,0.0,0.0,0.00390625,0.0
16.669921875,0.021484375,2.375023962220002e-11,1773852227.3867722,44473344.0,0.021484375,-0.012593287043273449,0.0001424486981704831,0.0,0.0,0.0,32383.036062200612,229.07229614257812,44473344.0,3087.983764684,0.0,,0.0,0.0,0.001953125,0.0
20.35546875,0.01171875,2.5035985437571462e-11,1773852239.2097156,44727296.0,0.01171875,-0.012058681808412075,0.00014251843094825745,0.0,0.0,0.0,32297.526702091647,226.63600158691406,44727296.0,3099.788145394,0.0,,0.0,0.0,0.001953125,0.0
18.029296875,0.021484375,2.596099377139005e-11,1773852290.762513,44981248.0,0.021484375,-0.012330268509685993,0.00014423418906517327,0.0,0.0,0.0,32389.970521362808,233.298828125,44981248.0,3139.535887844,0.0,"{'path': 'media/html/render_44981248_cf6677d047559288d41b.html', 'size': 4710925.0, '_type': 'html-file', 'sha256': 'cf6677d047559288d41b65e1b85b55a8377bc39c7a5eba59eaa93fdfe8c04e25'}",0.0,0.0,0.0078125,0.0
17.87109375,0.01953125,2.672675795956092e-11,1773852290.9753878,45235200.0,0.01953125,-0.011898539029061794,0.0001470879215048626,0.0,0.0,0.0,32317.457491779565,232.88580322265625,45235200.0,3151.60192662,0.0,,0.0,0.0,0.005859375,0.0
20.36328125,0.044921875,2.7340378225271245e-11,1773852302.8280294,45489152.0,0.044921875,-0.013275652192533016,0.0001636539091123268,0.0,0.0,0.0,32223.55960227095,230.10922241210938,45489152.0,3163.414571595,0.0,,0.0,0.0,0.0078125,0.0
